2025-07-07 16:58:12,548 - gym_custom_envs_real_ur_drivers_URBasic_robotModelEvent - INFO - Init done
2025-07-07 16:58:13,049 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Connected
2025-07-07 16:58:13,049 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - RT_CLient constructor done
2025-07-07 16:58:13,051 - gym_custom_envs_real_ur_drivers_URBasic_dataLogEvent - INFO - Data logging (not event logging) is disabled
2025-07-07 16:58:13,051 - gym_custom_envs_real_ur_drivers_URBasic_dataLogEvent - INFO - DataLog constructor done
2025-07-07 16:58:13,052 - gym_custom_envs_real_ur_drivers_URBasic_dataLogEvent - INFO - DataLog is stopped
2025-07-07 16:58:13,053 - gym_custom_envs_real_ur_drivers_URBasic_rtdeEvent - INFO - RTDE constructor done
2025-07-07 16:58:13,485 - gym_custom_envs_real_ur_drivers_URBasic_rtdeEvent - INFO - Controller version: 3.3.1-60
2025-07-07 16:58:13,490 - gym_custom_envs_real_ur_drivers_URBasic_rtdeEvent - INFO - RTDE started
2025-07-07 16:58:13,554 - gym_custom_envs_real_ur_drivers_URBasic_dashboardEvent - INFO - Connected
2025-07-07 16:58:13,555 - gym_custom_envs_real_ur_drivers_URBasic_dashboardEvent - INFO - UR Dashboard respond Connected: Universal Robots Dashboard Server
2025-07-07 16:58:13,555 - gym_custom_envs_real_ur_drivers_URBasic_dashboardEvent - INFO - Dashboard server constructor done
servoj([0.18867963690993372, -1.5477866165105927, -1.509437095279624, -1.2532623037025687, 1.655165268594626, 3.227495577711389], 0.5, 0.5, 0.01, 0.2, 100)

2025-07-07 16:58:17,695 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.18867963690993372, -1.547786614991952, -1.5094370952794722, -1.2532623037025687, 1.658202552073281, 3.227495577711389], 0.5, 0.5, 0.01, 0.2, 100)

2025-07-07 16:58:17,700 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.18867963690993372, -1.5477866149767654, -1.5094370952794707, -1.2532623037025687, 1.6582329249080674, 3.227495577711389], 0.5, 0.5, 0.01, 0.2, 100)

2025-07-07 16:58:17,719 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.18867963690993372, -1.5477866149766135, -1.5094370952794707, -1.2532623037025687, 1.6582332286364154, 3.227495577711389], 0.5, 0.5, 0.01, 0.2, 100)

2025-07-07 16:58:17,724 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.18867963690993372, -1.547786614976612, -1.5094370952794707, -1.2547809446825757, 1.6597518726537048, 3.227495577711389], 0.5, 0.5, 0.01, 0.2, 100)

2025-07-07 16:58:17,745 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.18867963690993372, -1.547786614976612, -1.5094370952794707, -1.2547961310923759, 1.6597670590938778, 3.227495577711389], 0.5, 0.5, 0.01, 0.2, 100)

2025-07-07 16:58:17,748 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.18867963690993372, -1.547786614976612, -1.5094370952794707, -1.2547962829564738, 1.6597672109582795, 3.227495577711389], 0.5, 0.5, 0.01, 0.2, 100)

2025-07-07 16:58:17,768 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.18867963690993372, -1.547786614976612, -1.5094370952794707, -1.2532776434951078, 1.6612858534569306, 3.227495577711389], 0.5, 0.5, 0.01, 0.2, 100)

2025-07-07 16:58:17,771 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.18867963690993372, -1.547786614976612, -1.5094370952794707, -1.253262457100494, 1.661301039881917, 3.227495577711389], 0.5, 0.5, 0.01, 0.2, 100)

2025-07-07 16:58:17,791 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.18867963690993372, -1.547786614976612, -1.5094370952794707, -1.254780946216555, 1.6643384737061806, 3.227495577711389], 0.5, 0.5, 0.01, 0.2, 100)

2025-07-07 16:58:17,796 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.18867963690993372, -1.547786614976612, -1.5094370952794707, -1.2547961311077156, 1.6643688480444232, 3.227495577711389], 0.5, 0.5, 0.01, 0.2, 100)

2025-07-07 16:58:17,815 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.18867963690993372, -1.547786614976612, -1.5094370952794707, -1.2547962829566273, 1.6643691517878056, 3.227495577711389], 0.5, 0.5, 0.01, 0.2, 100)

2025-07-07 16:58:17,820 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.18867963690993372, -1.547786614976612, -1.5109557362594774, -1.2547962844751164, 1.6658877958052465, 3.227495577711389], 0.5, 0.5, 0.01, 0.2, 100)

2025-07-07 16:58:17,840 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.18867963690993372, -1.547786614976612, -1.5109709226692776, -1.2547962844903011, 1.665902982245421, 3.227495577711389], 0.5, 0.5, 0.01, 0.2, 100)

2025-07-07 16:58:17,843 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.18867963690993372, -1.547786614976612, -1.5109710745333755, -1.254796284490453, 1.6659031341098227, 3.227495577711389], 0.5, 0.5, 0.01, 0.2, 100)

2025-07-07 16:58:17,865 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.18867963690993372, -1.547786614976612, -1.5109710760520165, -1.2547962844904545, 1.6659031356284666, 3.227495577711389], 0.5, 0.5, 0.01, 0.2, 100)

2025-07-07 16:58:17,876 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.18867963690993372, -1.547786614976612, -1.510971076067203, -1.2547962844904545, 1.665903135643653, 3.227495577711389], 0.5, 0.5, 0.01, 0.2, 100)

2025-07-07 16:58:17,884 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.18867963690993372, -1.547786614976612, -1.510971076067355, -1.2547962844904545, 1.665903135643805, 3.227495577711389], 0.5, 0.5, 0.01, 0.2, 100)

2025-07-07 16:58:17,891 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.18867963690993372, -1.547786614976612, -1.5109710760673563, -1.2547962844904545, 1.6659031356438065, 3.227495577711389], 0.5, 0.5, 0.01, 0.2, 100)

2025-07-07 16:58:17,908 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.18867963690993372, -1.547786614976612, -1.5109710760673563, -1.2547962844904545, 1.6659031356438065, 3.227495577711389], 0.5, 0.5, 0.01, 0.2, 100)

2025-07-07 16:58:17,916 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.18867963690993372, -1.547786614976612, -1.5109710760673563, -1.2547962844904545, 1.6659031356438065, 3.227495577711389], 0.5, 0.5, 0.01, 0.2, 100)

2025-07-07 16:58:17,924 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.18867963690993372, -1.547786614976612, -1.5109710760673563, -1.2547962844904545, 1.6659031356438065, 3.227495577711389], 0.5, 0.5, 0.01, 0.2, 100)

2025-07-07 16:58:17,940 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.18867963690993372, -1.547786614976612, -1.5109710760673563, -1.2547962844904545, 1.6659031356438065, 3.227495577711389], 0.5, 0.5, 0.01, 0.2, 100)

2025-07-07 16:58:17,948 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.18867963690993372, -1.547786614976612, -1.5109710760673563, -1.2547962844904545, 1.6659031356438065, 3.227495577711389], 0.5, 0.5, 0.01, 0.2, 100)

2025-07-07 16:58:17,960 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.18867963690993372, -1.547786614976612, -1.5109710760673563, -1.2547962844904545, 1.6659031356438065, 3.227495577711389], 0.5, 0.5, 0.01, 0.2, 100)

2025-07-07 16:58:17,972 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.18867963690993372, -1.547786614976612, -1.5109710760673563, -1.2547962844904545, 1.6659031356438065, 3.227495577711389], 0.5, 0.5, 0.01, 0.2, 100)

2025-07-07 16:58:17,984 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.18867963690993372, -1.547786614976612, -1.5109710760673563, -1.2547962844904545, 1.6659031356438065, 3.227495577711389], 0.5, 0.5, 0.01, 0.2, 100)

2025-07-07 16:58:17,988 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.18867963690993372, -1.547786614976612, -1.5109710760673563, -1.2547962844904545, 1.6659031356438065, 3.227495577711389], 0.5, 0.5, 0.01, 0.2, 100)

2025-07-07 16:58:18,009 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.18867963690993372, -1.547786614976612, -1.5109710760673563, -1.2547962844904545, 1.6659031356438065, 3.227495577711389], 0.5, 0.5, 0.01, 0.2, 100)

2025-07-07 16:58:18,012 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.18867963690993372, -1.547786614976612, -1.5109710760673563, -1.2547962844904545, 1.6659031356438065, 3.227495577711389], 0.5, 0.5, 0.01, 0.2, 100)

2025-07-07 16:58:18,027 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.18867963690993372, -1.547786614976612, -1.5109710760673563, -1.2547962844904545, 1.6659031356438065, 3.227495577711389], 0.5, 0.5, 0.01, 0.2, 100)

2025-07-07 16:58:18,036 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.18867963690993372, -1.547786614976612, -1.5109710760673563, -1.2547962844904545, 1.6659031356438065, 3.227495577711389], 0.5, 0.5, 0.01, 0.2, 100)

2025-07-07 16:58:18,044 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.18867963690993372, -1.547786614976612, -1.5109710760673563, -1.2547962844904545, 1.6659031356438065, 3.227495577711389], 0.5, 0.5, 0.01, 0.2, 100)

2025-07-07 16:58:18,060 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.18867963690993372, -1.547786614976612, -1.5109710760673563, -1.2547962844904545, 1.6659031356438065, 3.227495577711389], 0.5, 0.5, 0.01, 0.2, 100)

2025-07-07 16:58:18,067 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.18867963690993372, -1.547786614976612, -1.5109710760673563, -1.2547962844904545, 1.6659031356438065, 3.227495577711389], 0.5, 0.5, 0.01, 0.2, 100)

2025-07-07 16:58:18,080 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.18867963690993372, -1.547786614976612, -1.5109710760673563, -1.2547962844904545, 1.6659031356438065, 3.227495577711389], 0.5, 0.5, 0.01, 0.2, 100)

2025-07-07 16:58:18,092 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.18867963690993372, -1.547786614976612, -1.5109710760673563, -1.2547962844904545, 1.6659031356438065, 3.227495577711389], 0.5, 0.5, 0.01, 0.2, 100)

2025-07-07 16:58:18,104 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.18867963690993372, -1.547786614976612, -1.5109710760673563, -1.2547962844904545, 1.6659031356438065, 3.227495577711389], 0.5, 0.5, 0.01, 0.2, 100)

2025-07-07 16:58:18,107 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.18867963690993372, -1.547786614976612, -1.5109710760673563, -1.2547962844904545, 1.6674217766238135, 3.227495577711389], 0.5, 0.5, 0.01, 0.2, 100)

2025-07-07 16:58:18,129 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.18867963690993372, -1.547786614976612, -1.5109710760673563, -1.2547962844904545, 1.6674369630336137, 3.227495577711389], 0.5, 0.5, 0.01, 0.2, 100)

2025-07-07 16:58:18,132 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.18867963690993372, -1.547786614976612, -1.5109710760673563, -1.2547962844904545, 1.6674371148977116, 3.227495577711389], 0.5, 0.5, 0.01, 0.2, 100)

2025-07-07 16:58:18,147 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.18867963690993372, -1.547786614976612, -1.5109710760673563, -1.2532776435104476, 1.6704743983763657, 3.227495577711389], 0.5, 0.5, 0.01, 0.2, 100)

2025-07-07 16:58:18,156 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.18867963690993372, -1.547786614976612, -1.5109710760673563, -1.2532624571006474, 1.6705047712111523, 3.227495577711389], 0.5, 0.5, 0.01, 0.2, 100)

2025-07-07 16:58:18,171 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.18867963690993372, -1.547786614976612, -1.5109710760673563, -1.2547809462165564, 1.6735423568995138, 3.227495577711389], 0.5, 0.5, 0.01, 0.2, 100)

2025-07-07 16:58:18,180 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.18867963690993372, -1.547786614976612, -1.5109710760673563, -1.2547961311077156, 1.6735727327563974, 3.227495577711389], 0.5, 0.5, 0.01, 0.2, 100)

2025-07-07 16:58:18,195 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.18867963690993372, -1.547786614976612, -1.5109710760673563, -1.2547962829566273, 1.6735730365149661, 3.227495577711389], 0.5, 0.5, 0.01, 0.2, 100)

2025-07-07 16:58:18,204 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.18867963690993372, -1.547786614976612, -1.5124897170473632, -1.2547962844751164, 1.676610321512565, 3.2259769367313824], 0.5, 0.5, 0.01, 0.2, 100)

2025-07-07 16:58:18,225 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.18867963690993372, -1.547786614976612, -1.5125049034571634, -1.2547962844903011, 1.676640694362541, 3.225961750321582], 0.5, 0.5, 0.01, 0.2, 100)

2025-07-07 16:58:18,236 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.18867963690993372, -1.547786614976612, -1.5125050553212613, -1.254796284490453, 1.6766409980910408, 3.2259615984574843], 0.5, 0.5, 0.01, 0.2, 100)

2025-07-07 16:58:18,250 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.18867963690993372, -1.547786614976612, -1.5125050568399023, -1.2547962844904545, 1.6766410011283257, 3.225961596938843], 0.5, 0.5, 0.01, 0.2, 100)

2025-07-07 16:58:18,259 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.18867963690993372, -1.547786614976612, -1.5125050568550888, -1.2547962844904545, 1.6766410011586985, 3.225961596923657], 0.5, 0.5, 0.01, 0.2, 100)

2025-07-07 16:58:18,268 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.18867963690993372, -1.547786614976612, -1.5125050568552407, -1.2547962844904545, 1.6766410011590023, 3.225961596923505], 0.5, 0.5, 0.01, 0.2, 100)

2025-07-07 16:58:18,276 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.18867963690993372, -1.547786614976612, -1.5125050568552423, -1.2547962844904545, 1.6766410011590054, 3.2259615969235034], 0.5, 0.5, 0.01, 0.2, 100)

2025-07-07 16:58:18,292 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.18867963690993372, -1.547786614976612, -1.5125050568552423, -1.2547962844904545, 1.6766410011590054, 3.2259615969235034], 0.5, 0.5, 0.01, 0.2, 100)

2025-07-07 16:58:18,300 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.18867963690993372, -1.547786614976612, -1.5125050568552423, -1.2547962844904545, 1.6766410011590054, 3.2259615969235034], 0.5, 0.5, 0.01, 0.2, 100)

2025-07-07 16:58:18,315 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.18867963690993372, -1.547786614976612, -1.5125050568552423, -1.2547962844904545, 1.6766410011590054, 3.2259615969235034], 0.5, 0.5, 0.01, 0.2, 100)

2025-07-07 16:58:18,324 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
