2025-07-07 16:49:03,371 - gym_custom_envs_real_ur_drivers_URBasic_robotModelEvent - INFO - Init done
2025-07-07 16:49:03,871 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Connected
2025-07-07 16:49:03,871 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - RT_CLient constructor done
2025-07-07 16:49:03,873 - gym_custom_envs_real_ur_drivers_URBasic_dataLogEvent - INFO - Data logging (not event logging) is disabled
2025-07-07 16:49:03,873 - gym_custom_envs_real_ur_drivers_URBasic_dataLogEvent - INFO - DataLog constructor done
2025-07-07 16:49:03,874 - gym_custom_envs_real_ur_drivers_URBasic_dataLogEvent - INFO - DataLog is stopped
2025-07-07 16:49:03,874 - gym_custom_envs_real_ur_drivers_URBasic_rtdeEvent - INFO - RTDE constructor done
2025-07-07 16:49:04,251 - gym_custom_envs_real_ur_drivers_URBasic_rtdeEvent - INFO - Controller version: 3.3.1-60
2025-07-07 16:49:04,253 - gym_custom_envs_real_ur_drivers_URBasic_rtdeEvent - INFO - RTDE started
2025-07-07 16:49:04,376 - gym_custom_envs_real_ur_drivers_URBasic_dashboardEvent - INFO - Connected
2025-07-07 16:49:04,377 - gym_custom_envs_real_ur_drivers_URBasic_dashboardEvent - INFO - UR Dashboard respond Connected: Universal Robots Dashboard Server
2025-07-07 16:49:04,377 - gym_custom_envs_real_ur_drivers_URBasic_dashboardEvent - INFO - Dashboard server constructor done
servoj([0.2384515017271042, -1.7777103582965297, -1.3860130468951624, -1.4479334990130823, 1.5496243238449097, 3.054866313934326], 0.5, 0.5, 0.01, 0.2, 300)

2025-07-07 16:49:06,157 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.2384515017271042, -1.7777103582965297, -1.3860130468951624, -1.4479334990130823, 1.5496243238449097, 3.054866313934326], 0.5, 0.5, 0.01, 0.2, 300)

2025-07-07 16:49:06,169 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.2384515017271042, -1.7777103582965297, -1.3860130468951624, -1.4479334990130823, 1.5496243238449097, 3.054866313934326], 0.5, 0.5, 0.01, 0.2, 300)

2025-07-07 16:49:06,180 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.2384515017271042, -1.7777103582965297, -1.3860130468951624, -1.4479334990130823, 1.5496243238449097, 3.054866313934326], 0.5, 0.5, 0.01, 0.2, 300)

2025-07-07 16:49:06,192 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.2384515017271042, -1.7777103582965297, -1.3860130468951624, -1.4479334990130823, 1.5496243238449097, 3.054866313934326], 0.5, 0.5, 0.01, 0.2, 300)

2025-07-07 16:49:06,204 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.2384515017271042, -1.7777103582965297, -1.3860130468951624, -1.4479334990130823, 1.5496243238449097, 3.054866313934326], 0.5, 0.5, 0.01, 0.2, 300)

2025-07-07 16:49:06,216 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.2384515017271042, -1.7777103582965297, -1.3860130468951624, -1.4479334990130823, 1.5496243238449097, 3.054866313934326], 0.5, 0.5, 0.01, 0.2, 300)

2025-07-07 16:49:06,227 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.2384515017271042, -1.7777103582965297, -1.3860130468951624, -1.4479334990130823, 1.5496243238449097, 3.054866313934326], 0.5, 0.5, 0.01, 0.2, 300)

2025-07-07 16:49:06,239 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.2384515017271042, -1.7777103582965297, -1.3860130468951624, -1.4479334990130823, 1.5496243238449097, 3.054866313934326], 0.5, 0.5, 0.01, 0.2, 300)

2025-07-07 16:49:06,250 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.2384515017271042, -1.7777103582965297, -1.3860130468951624, -1.4479334990130823, 1.5496243238449097, 3.054866313934326], 0.5, 0.5, 0.01, 0.2, 300)

2025-07-07 16:49:06,261 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.2384515017271042, -1.7777103582965297, -1.3860130468951624, -1.4479334990130823, 1.5496243238449097, 3.054866313934326], 0.5, 0.5, 0.01, 0.2, 300)

2025-07-07 16:49:06,273 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.2384515017271042, -1.7777103582965297, -1.3860130468951624, -1.4479334990130823, 1.5496243238449097, 3.054866313934326], 0.5, 0.5, 0.01, 0.2, 300)

2025-07-07 16:49:06,284 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.2384515017271042, -1.7777103582965297, -1.3860130468951624, -1.4479334990130823, 1.5496243238449097, 3.054866313934326], 0.5, 0.5, 0.01, 0.2, 300)

2025-07-07 16:49:06,295 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.2384515017271042, -1.7777103582965297, -1.3860130468951624, -1.4479334990130823, 1.5496243238449097, 3.054866313934326], 0.5, 0.5, 0.01, 0.2, 300)

2025-07-07 16:49:06,307 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.2384515017271042, -1.7777103582965297, -1.3860130468951624, -1.4479334990130823, 1.5496243238449097, 3.054866313934326], 0.5, 0.5, 0.01, 0.2, 300)

2025-07-07 16:49:06,318 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.2384515017271042, -1.7777103582965297, -1.3860130468951624, -1.4479334990130823, 1.5496243238449097, 3.054866313934326], 0.5, 0.5, 0.01, 0.2, 300)

2025-07-07 16:49:06,330 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.2384515017271042, -1.7777103582965297, -1.3860130468951624, -1.4479334990130823, 1.5496243238449097, 3.054866313934326], 0.5, 0.5, 0.01, 0.2, 300)

2025-07-07 16:49:06,341 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.2384515017271042, -1.7777103582965297, -1.3860130468951624, -1.4479334990130823, 1.5496243238449097, 3.054866313934326], 0.5, 0.5, 0.01, 0.2, 300)

2025-07-07 16:49:06,353 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.2384515017271042, -1.7777103582965297, -1.3860130468951624, -1.4479334990130823, 1.5496243238449097, 3.054866313934326], 0.5, 0.5, 0.01, 0.2, 300)

2025-07-07 16:49:06,364 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.2384515017271042, -1.7777103582965297, -1.3860130468951624, -1.4479334990130823, 1.5496243238449097, 3.054866313934326], 0.5, 0.5, 0.01, 0.2, 300)

2025-07-07 16:49:06,376 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.2384515017271042, -1.7777103582965297, -1.3860130468951624, -1.4479334990130823, 1.5496243238449097, 3.054866313934326], 0.5, 0.5, 0.01, 0.2, 300)

2025-07-07 16:49:06,387 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.2384515017271042, -1.7777103582965297, -1.3860130468951624, -1.4479334990130823, 1.5496243238449097, 3.054866313934326], 0.5, 0.5, 0.01, 0.2, 300)

2025-07-07 16:49:06,399 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.2384515017271042, -1.7777103582965297, -1.3860130468951624, -1.4479334990130823, 1.5496243238449097, 3.054866313934326], 0.5, 0.5, 0.01, 0.2, 300)

2025-07-07 16:49:06,410 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.2384515017271042, -1.7777103582965297, -1.3860130468951624, -1.4479334990130823, 1.5496243238449097, 3.054866313934326], 0.5, 0.5, 0.01, 0.2, 300)

2025-07-07 16:49:06,421 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.2384515017271042, -1.7777103582965297, -1.3860130468951624, -1.4479334990130823, 1.5496243238449097, 3.054866313934326], 0.5, 0.5, 0.01, 0.2, 300)

2025-07-07 16:49:06,433 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.2384515017271042, -1.7777103582965297, -1.3860130468951624, -1.4479334990130823, 1.5496243238449097, 3.054866313934326], 0.5, 0.5, 0.01, 0.2, 300)

2025-07-07 16:49:06,445 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.2384515017271042, -1.7777103582965297, -1.3860130468951624, -1.4479334990130823, 1.5496243238449097, 3.054866313934326], 0.5, 0.5, 0.01, 0.2, 300)

2025-07-07 16:49:06,456 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.2384515017271042, -1.7777103582965297, -1.3860130468951624, -1.4479334990130823, 1.5496243238449097, 3.054866313934326], 0.5, 0.5, 0.01, 0.2, 300)

2025-07-07 16:49:06,468 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.2384515017271042, -1.7777103582965297, -1.3860130468951624, -1.4479334990130823, 1.5496243238449097, 3.054866313934326], 0.5, 0.5, 0.01, 0.2, 300)

2025-07-07 16:49:06,479 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.2384515017271042, -1.7777103582965297, -1.3860130468951624, -1.4479334990130823, 1.5496243238449097, 3.054866313934326], 0.5, 0.5, 0.01, 0.2, 300)

2025-07-07 16:49:06,491 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.2384515017271042, -1.7777103582965297, -1.3860130468951624, -1.4479334990130823, 1.5496243238449097, 3.054866313934326], 0.5, 0.5, 0.01, 0.2, 300)

2025-07-07 16:49:06,502 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.2384515017271042, -1.7777103582965297, -1.3860130468951624, -1.4479334990130823, 1.5496243238449097, 3.054866313934326], 0.5, 0.5, 0.01, 0.2, 300)

2025-07-07 16:49:06,514 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.2384515017271042, -1.7777103582965297, -1.3860130468951624, -1.4479334990130823, 1.5496243238449097, 3.054866313934326], 0.5, 0.5, 0.01, 0.2, 300)

2025-07-07 16:49:06,525 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.2384515017271042, -1.7777103582965297, -1.3860130468951624, -1.4479334990130823, 1.5496243238449097, 3.054866313934326], 0.5, 0.5, 0.01, 0.2, 300)

2025-07-07 16:49:06,537 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.2384515017271042, -1.7777103582965297, -1.3860130468951624, -1.4479334990130823, 1.5496243238449097, 3.054866313934326], 0.5, 0.5, 0.01, 0.2, 300)

2025-07-07 16:49:06,548 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.2384515017271042, -1.7777103582965297, -1.3860130468951624, -1.4479334990130823, 1.5496243238449097, 3.054866313934326], 0.5, 0.5, 0.01, 0.2, 300)

2025-07-07 16:49:06,559 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.2384515017271042, -1.7777103582965297, -1.3860130468951624, -1.4479334990130823, 1.5496243238449097, 3.054866313934326], 0.5, 0.5, 0.01, 0.2, 300)

2025-07-07 16:49:06,571 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.2384515017271042, -1.7777103582965297, -1.3860130468951624, -1.4479334990130823, 1.5496243238449097, 3.054866313934326], 0.5, 0.5, 0.01, 0.2, 300)

2025-07-07 16:49:06,582 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.2384515017271042, -1.7777103582965297, -1.3860130468951624, -1.4479334990130823, 1.5496243238449097, 3.054866313934326], 0.5, 0.5, 0.01, 0.2, 300)

2025-07-07 16:49:06,594 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.2384515017271042, -1.7777103582965297, -1.3860130468951624, -1.4479334990130823, 1.5496243238449097, 3.054866313934326], 0.5, 0.5, 0.01, 0.2, 300)

2025-07-07 16:49:06,606 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.2384515017271042, -1.7777103582965297, -1.3860130468951624, -1.4479334990130823, 1.5496243238449097, 3.054866313934326], 0.5, 0.5, 0.01, 0.2, 300)

2025-07-07 16:49:06,617 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.2384515017271042, -1.7777103582965297, -1.3860130468951624, -1.4479334990130823, 1.5496243238449097, 3.054866313934326], 0.5, 0.5, 0.01, 0.2, 300)

2025-07-07 16:49:06,629 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.2384515017271042, -1.7777103582965297, -1.3860130468951624, -1.4479334990130823, 1.5496243238449097, 3.054866313934326], 0.5, 0.5, 0.01, 0.2, 300)

2025-07-07 16:49:06,640 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.2384515017271042, -1.7777103582965297, -1.3860130468951624, -1.4479334990130823, 1.5496243238449097, 3.054866313934326], 0.5, 0.5, 0.01, 0.2, 300)

2025-07-07 16:49:06,651 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.2384515017271042, -1.7777103582965297, -1.3860130468951624, -1.4479334990130823, 1.5496243238449097, 3.054866313934326], 0.5, 0.5, 0.01, 0.2, 300)

2025-07-07 16:49:06,663 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.2384515017271042, -1.7777103582965297, -1.3860130468951624, -1.4479334990130823, 1.5496243238449097, 3.054866313934326], 0.5, 0.5, 0.01, 0.2, 300)

2025-07-07 16:49:06,674 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.2384515017271042, -1.7777103582965297, -1.3860130468951624, -1.4479334990130823, 1.5496243238449097, 3.054866313934326], 0.5, 0.5, 0.01, 0.2, 300)

2025-07-07 16:49:06,685 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.2384515017271042, -1.7777103582965297, -1.3860130468951624, -1.4479334990130823, 1.5496243238449097, 3.054866313934326], 0.5, 0.5, 0.01, 0.2, 300)

2025-07-07 16:49:06,697 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.2384515017271042, -1.7777103582965297, -1.3860130468951624, -1.4479334990130823, 1.5496243238449097, 3.054866313934326], 0.5, 0.5, 0.01, 0.2, 300)

2025-07-07 16:49:06,708 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.2384515017271042, -1.7777103582965297, -1.3860130468951624, -1.4479334990130823, 1.5496243238449097, 3.054866313934326], 0.5, 0.5, 0.01, 0.2, 300)

2025-07-07 16:49:06,719 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.2384515017271042, -1.7777103582965297, -1.3860130468951624, -1.4479334990130823, 1.5496243238449097, 3.054866313934326], 0.5, 0.5, 0.01, 0.2, 300)

2025-07-07 16:49:06,730 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.2384515017271042, -1.7777103582965297, -1.3860130468951624, -1.4479334990130823, 1.5496243238449097, 3.054866313934326], 0.5, 0.5, 0.01, 0.2, 300)

2025-07-07 16:49:06,742 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.2384515017271042, -1.7777103582965297, -1.3860130468951624, -1.4479334990130823, 1.5496243238449097, 3.054866313934326], 0.5, 0.5, 0.01, 0.2, 300)

2025-07-07 16:49:06,753 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.2384515017271042, -1.7777103582965297, -1.3860130468951624, -1.4479334990130823, 1.5496243238449097, 3.054866313934326], 0.5, 0.5, 0.01, 0.2, 300)

2025-07-07 16:49:06,764 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.2384515017271042, -1.7777103582965297, -1.3860130468951624, -1.4479334990130823, 1.5496243238449097, 3.054866313934326], 0.5, 0.5, 0.01, 0.2, 300)

2025-07-07 16:49:06,776 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.2384515017271042, -1.7777103582965297, -1.3860130468951624, -1.4479334990130823, 1.5496243238449097, 3.054866313934326], 0.5, 0.5, 0.01, 0.2, 300)

2025-07-07 16:49:06,787 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.2384515017271042, -1.7777103582965297, -1.3860130468951624, -1.4479334990130823, 1.5496243238449097, 3.054866313934326], 0.5, 0.5, 0.01, 0.2, 300)

2025-07-07 16:49:06,799 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.2384515017271042, -1.7777103582965297, -1.3860130468951624, -1.4479334990130823, 1.5496243238449097, 3.054866313934326], 0.5, 0.5, 0.01, 0.2, 300)

2025-07-07 16:49:06,810 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.2384515017271042, -1.7777103582965297, -1.3860130468951624, -1.4479334990130823, 1.5496243238449097, 3.054866313934326], 0.5, 0.5, 0.01, 0.2, 300)

2025-07-07 16:49:06,822 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.2384515017271042, -1.7777103582965297, -1.3860130468951624, -1.4479334990130823, 1.5496243238449097, 3.054866313934326], 0.5, 0.5, 0.01, 0.2, 300)

2025-07-07 16:49:06,833 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.2384515017271042, -1.7777103582965297, -1.3860130468951624, -1.4479334990130823, 1.5496243238449097, 3.054866313934326], 0.5, 0.5, 0.01, 0.2, 300)

2025-07-07 16:49:06,845 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.2384515017271042, -1.7777103582965297, -1.3860130468951624, -1.4479334990130823, 1.5496243238449097, 3.054866313934326], 0.5, 0.5, 0.01, 0.2, 300)

2025-07-07 16:49:06,856 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.2384515017271042, -1.7777103582965297, -1.3860130468951624, -1.4479334990130823, 1.5496243238449097, 3.054866313934326], 0.5, 0.5, 0.01, 0.2, 300)

2025-07-07 16:49:06,867 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.2384515017271042, -1.7777103582965297, -1.3860130468951624, -1.4479334990130823, 1.5496243238449097, 3.054866313934326], 0.5, 0.5, 0.01, 0.2, 300)

2025-07-07 16:49:06,879 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.2384515017271042, -1.7777103582965297, -1.3860130468951624, -1.4479334990130823, 1.5496243238449097, 3.054866313934326], 0.5, 0.5, 0.01, 0.2, 300)

2025-07-07 16:49:06,890 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.2384515017271042, -1.7777103582965297, -1.3860130468951624, -1.4479334990130823, 1.5496243238449097, 3.054866313934326], 0.5, 0.5, 0.01, 0.2, 300)

2025-07-07 16:49:06,901 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.2384515017271042, -1.7777103582965297, -1.3860130468951624, -1.4479334990130823, 1.5496243238449097, 3.054866313934326], 0.5, 0.5, 0.01, 0.2, 300)

2025-07-07 16:49:06,913 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.2384515017271042, -1.7777103582965297, -1.3860130468951624, -1.4479334990130823, 1.5496243238449097, 3.054866313934326], 0.5, 0.5, 0.01, 0.2, 300)

2025-07-07 16:49:06,924 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.2384515017271042, -1.7777103582965297, -1.3860130468951624, -1.4479334990130823, 1.5496243238449097, 3.054866313934326], 0.5, 0.5, 0.01, 0.2, 300)

2025-07-07 16:49:06,936 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
