2025-07-07 16:29:44,280 - gym_custom_envs_real_ur_drivers_URBasic_robotModelEvent - INFO - Init done
2025-07-07 16:29:44,781 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Connected
2025-07-07 16:29:44,781 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - RT_CLient constructor done
2025-07-07 16:29:44,782 - gym_custom_envs_real_ur_drivers_URBasic_dataLogEvent - INFO - Data logging (not event logging) is disabled
2025-07-07 16:29:44,783 - gym_custom_envs_real_ur_drivers_URBasic_dataLogEvent - INFO - DataLog constructor done
2025-07-07 16:29:44,783 - gym_custom_envs_real_ur_drivers_URBasic_dataLogEvent - INFO - DataLog is stopped
2025-07-07 16:29:44,784 - gym_custom_envs_real_ur_drivers_URBasic_rtdeEvent - INFO - RTDE constructor done
2025-07-07 16:29:45,098 - gym_custom_envs_real_ur_drivers_URBasic_rtdeEvent - INFO - Controller version: 3.3.1-60
2025-07-07 16:29:45,101 - gym_custom_envs_real_ur_drivers_URBasic_rtdeEvent - INFO - RTDE started
2025-07-07 16:29:45,286 - gym_custom_envs_real_ur_drivers_URBasic_dashboardEvent - INFO - Connected
2025-07-07 16:29:45,286 - gym_custom_envs_real_ur_drivers_URBasic_dashboardEvent - INFO - UR Dashboard respond Connected: Universal Robots Dashboard Server
2025-07-07 16:29:45,287 - gym_custom_envs_real_ur_drivers_URBasic_dashboardEvent - INFO - Dashboard server constructor done
2025-07-07 16:29:51,294 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.01705896705967566, -1.6149971405728603, -1.5154617178911036, -1.608269664258407, 1.5293634414672852, 3.164447328489829], 0.5, 0.5, 0.002, 0.2, 100)

2025-07-07 16:29:51,309 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.017078260201899106, -1.6150359794513829, -1.5154857421392625, -1.6082795639429015, 1.5293394804000855, 3.1644941467579697], 0.5, 0.5, 0.002, 0.2, 100)

2025-07-07 16:29:51,325 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.01709667297431569, -1.6150176639799085, -1.5154765844035252, -1.6082795639429013, 1.5293394804000855, 3.1644756481317806], 0.5, 0.5, 0.002, 0.2, 100)

2025-07-07 16:29:51,341 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.01706115229449203, -1.6150478690985237, -1.5154439987691184, -1.6082619813892005, 1.5293039560317994, 3.1644674744143626], 0.5, 0.5, 0.002, 0.2, 100)

2025-07-07 16:29:51,360 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.017058524610954286, -1.6150148958641206, -1.5154726085139123, -1.6082784486505908, 1.5293754816055298, 3.1644838073876898], 0.5, 0.5, 0.002, 0.2, 100)

2025-07-07 16:29:51,391 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.017078685284820996, -1.6150368686483692, -1.5154840784346768, -1.6082520821200306, 1.529327917098999, 3.164503625425974], 0.5, 0.5, 0.002, 0.2, 100)

2025-07-07 16:29:51,411 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.01710455422351751, -1.6150423676875965, -1.5154542939649285, -1.608269291376099, 1.5293754816055298, 3.164446995144232], 0.5, 0.5, 0.002, 0.2, 100)

2025-07-07 16:29:51,437 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.01710455422351751, -1.6150332104131044, -1.5154634512394205, -1.608269291376099, 1.5293754816055298, 3.164493147807671], 0.5, 0.5, 0.002, 0.2, 100)

2025-07-07 16:29:51,455 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.017040992616756165, -1.61501673832217, -1.5154508443137997, -1.6082887148739822, 1.5293515205383301, 3.1644753143944317], 0.5, 0.5, 0.002, 0.2, 100)

2025-07-07 16:29:51,469 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([-0.009203884727313927, -1.560058461279697, -1.618349731219351, -1.586136134673753, 1.6950487706136332, 3.1446606151655647], 0.5, 0.5, 0.002, 0.2, 100)

2025-07-07 16:29:51,479 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([-0.009203884727313927, -1.560058461279697, -1.618349731219351, -1.586136134673753, 1.6950487706136332, 3.1446606151655647], 0.5, 0.5, 0.002, 0.2, 100)

2025-07-07 16:29:51,488 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([-0.009203884727313927, -1.560058461279697, -1.618349731219351, -1.586136134673753, 1.6950487706136332, 3.1446606151655647], 0.5, 0.5, 0.002, 0.2, 100)

2025-07-07 16:29:51,492 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([-0.009203884727313927, -1.560058461279697, -1.618349731219351, -1.586136134673753, 1.6950487706136332, 3.1446606151655647], 0.5, 0.5, 0.002, 0.2, 100)

2025-07-07 16:29:51,508 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([-0.009203884727313927, -1.560058461279697, -1.618349731219351, -1.5876547756537598, 1.6950487706136332, 3.1446606151655647], 0.5, 0.5, 0.002, 0.2, 100)

2025-07-07 16:29:51,516 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([-0.009203884727313927, -1.560058461279697, -1.618349731219351, -1.58766996206356, 1.6950487706136332, 3.1446606151655647], 0.5, 0.5, 0.002, 0.2, 100)

2025-07-07 16:29:51,530 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([-0.009203884727313927, -1.560058461279697, -1.618349731219351, -1.5876701139276579, 1.6950487706136332, 3.1446606151655647], 0.5, 0.5, 0.002, 0.2, 100)

2025-07-07 16:29:51,541 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([-0.009203884727313927, -1.5615771022597036, -1.618349731219351, -1.5876701154462989, 1.6950487706136332, 3.1446606151655647], 0.5, 0.5, 0.002, 0.2, 100)

2025-07-07 16:29:51,554 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([-0.009203884727313927, -1.5615922886695037, -1.618349731219351, -1.5876701154614852, 1.6950487706136332, 3.1446606151655647], 0.5, 0.5, 0.002, 0.2, 100)

2025-07-07 16:29:51,564 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([-0.009203884727313927, -1.5615924405336017, -1.618349731219351, -1.587670115461637, 1.6950487706136332, 3.1446606151655647], 0.5, 0.5, 0.002, 0.2, 100)

2025-07-07 16:29:51,578 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([-0.009203884727313927, -1.5615924420522427, -1.618349731219351, -1.5876701154616386, 1.6965674115936402, 3.1446606151655647], 0.5, 0.5, 0.002, 0.2, 100)

2025-07-07 16:29:51,581 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([-0.009203884727313927, -1.5615924420674292, -1.618349731219351, -1.5876701154616386, 1.6965825980034404, 3.1446606151655647], 0.5, 0.5, 0.002, 0.2, 100)

2025-07-07 16:29:51,596 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([-0.009203884727313927, -1.561592442067581, -1.618349731219351, -1.5876701154616386, 1.6965827498675383, 3.1446606151655647], 0.5, 0.5, 0.002, 0.2, 100)

2025-07-07 16:29:51,604 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([-0.009203884727313927, -1.5615924420675824, -1.618349731219351, -1.5876701154616386, 1.6965827513861793, 3.1446606151655647], 0.5, 0.5, 0.002, 0.2, 100)

2025-07-07 16:29:51,620 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([-0.009203884727313927, -1.5615924420675826, -1.618349731219351, -1.5876701154616386, 1.6965827514013656, 3.1446606151655647], 0.5, 0.5, 0.002, 0.2, 100)

2025-07-07 16:29:51,637 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([-0.009203884727313927, -1.5615924420675826, -1.618349731219351, -1.5876701154616386, 1.6950641104215105, 3.1446606151655647], 0.5, 0.5, 0.002, 0.2, 100)

2025-07-07 16:29:51,644 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([-0.009203884727313927, -1.5615924420675826, -1.618349731219351, -1.5876701154616386, 1.695048924011712, 3.1446606151655647], 0.5, 0.5, 0.002, 0.2, 100)

2025-07-07 16:29:51,653 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([-0.009203884727313927, -1.5615924420675826, -1.618349731219351, -1.5876701154616386, 1.695048772147614, 3.1446606151655647], 0.5, 0.5, 0.002, 0.2, 100)

2025-07-07 16:29:51,661 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([-0.009203884727313927, -1.5615924420675826, -1.618349731219351, -1.5876701154616386, 1.695048770628973, 3.1446606151655647], 0.5, 0.5, 0.002, 0.2, 100)

2025-07-07 16:29:51,677 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([-0.009203884727313927, -1.5615924420675826, -1.618349731219351, -1.5876701154616386, 1.6965674115937937, 3.1446606151655647], 0.5, 0.5, 0.002, 0.2, 100)

2025-07-07 16:29:51,685 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([-0.009203884727313927, -1.5615924420675826, -1.618349731219351, -1.5876701154616386, 1.6965825980034417, 3.1446606151655647], 0.5, 0.5, 0.002, 0.2, 100)

2025-07-07 16:29:51,692 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([-0.009203884727313927, -1.5615924420675826, -1.618349731219351, -1.5876701154616386, 1.6965827498675383, 3.1446606151655647], 0.5, 0.5, 0.002, 0.2, 100)

2025-07-07 16:29:51,701 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([-0.009203884727313927, -1.5615924420675826, -1.618349731219351, -1.5876701154616386, 1.6965827513861793, 3.1446606151655647], 0.5, 0.5, 0.002, 0.2, 100)

2025-07-07 16:29:51,717 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([-0.009203884727313927, -1.5615924420675826, -1.618349731219351, -1.5876701154616386, 1.6965827514013656, 3.1446606151655647], 0.5, 0.5, 0.002, 0.2, 100)

2025-07-07 16:29:51,725 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([-0.009203884727313927, -1.5615924420675826, -1.618349731219351, -1.5876701154616386, 1.6965827514015175, 3.1446606151655647], 0.5, 0.5, 0.002, 0.2, 100)

2025-07-07 16:29:51,734 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([-0.009203884727313927, -1.5615924420675826, -1.618349731219351, -1.5876701154616386, 1.696582751401519, 3.1446606151655647], 0.5, 0.5, 0.002, 0.2, 100)

2025-07-07 16:29:51,741 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([-0.009203884727313927, -1.5615924420675826, -1.618349731219351, -1.5876701154616386, 1.696582751401519, 3.1446606151655647], 0.5, 0.5, 0.002, 0.2, 100)

2025-07-07 16:29:51,759 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([-0.009203884727313927, -1.560073801087576, -1.618349731219351, -1.5876701154616386, 1.696582751401519, 3.1446606151655647], 0.5, 0.5, 0.002, 0.2, 100)

2025-07-07 16:29:51,764 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([-0.009203884727313927, -1.560058614677776, -1.618349731219351, -1.5876701154616386, 1.696582751401519, 3.1446606151655647], 0.5, 0.5, 0.002, 0.2, 100)

2025-07-07 16:29:51,775 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([-0.009203884727313927, -1.560058462813678, -1.618349731219351, -1.5876701154616386, 1.696582751401519, 3.1446606151655647], 0.5, 0.5, 0.002, 0.2, 100)

2025-07-07 16:29:51,789 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([-0.009203884727313927, -1.560058461295037, -1.618349731219351, -1.5876701154616386, 1.696582751401519, 3.1446606151655647], 0.5, 0.5, 0.002, 0.2, 100)

2025-07-07 16:29:51,799 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([-0.009203884727313927, -1.561577102259857, -1.618349731219351, -1.5876701154616386, 1.696582751401519, 3.1446606151655647], 0.5, 0.5, 0.002, 0.2, 100)

2025-07-07 16:29:51,807 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([-0.009203884727313927, -1.5615922886695053, -1.618349731219351, -1.5876701154616386, 1.696582751401519, 3.1446606151655647], 0.5, 0.5, 0.002, 0.2, 100)

2025-07-07 16:29:51,812 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([-0.009203884727313927, -1.5615924405336017, -1.618349731219351, -1.5876701154616386, 1.696582751401519, 3.1446606151655647], 0.5, 0.5, 0.002, 0.2, 100)

2025-07-07 16:29:51,831 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([-0.009203884727313927, -1.5615924420522427, -1.618349731219351, -1.5876701154616386, 1.696582751401519, 3.1446606151655647], 0.5, 0.5, 0.002, 0.2, 100)

2025-07-07 16:29:51,836 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([-0.009203884727313927, -1.5615924420674292, -1.618349731219351, -1.5876701154616386, 1.696582751401519, 3.1446606151655647], 0.5, 0.5, 0.002, 0.2, 100)

2025-07-07 16:29:51,847 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([-0.009203884727313927, -1.561592442067581, -1.618349731219351, -1.5876701154616386, 1.696582751401519, 3.1446606151655647], 0.5, 0.5, 0.002, 0.2, 100)

2025-07-07 16:29:51,860 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([-0.009203884727313927, -1.5615924420675824, -1.618349731219351, -1.5876701154616386, 1.696582751401519, 3.1446606151655647], 0.5, 0.5, 0.002, 0.2, 100)

2025-07-07 16:29:51,872 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([-0.009203884727313927, -1.5615924420675826, -1.618349731219351, -1.5876701154616386, 1.696582751401519, 3.1446606151655647], 0.5, 0.5, 0.002, 0.2, 100)

2025-07-07 16:29:51,876 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([-0.009203884727313927, -1.5615924420675826, -1.618349731219351, -1.5876701154616386, 1.696582751401519, 3.1446606151655647], 0.5, 0.5, 0.002, 0.2, 100)

2025-07-07 16:29:51,897 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([-0.009203884727313927, -1.5615924420675826, -1.616831090239345, -1.5876701154616386, 1.696582751401519, 3.1446606151655647], 0.5, 0.5, 0.002, 0.2, 100)

2025-07-07 16:29:51,900 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([-0.009203884727313927, -1.5615924420675826, -1.616815903829545, -1.5876701154616386, 1.696582751401519, 3.1446606151655647], 0.5, 0.5, 0.002, 0.2, 100)

2025-07-07 16:29:51,920 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([-0.009203884727313927, -1.5615924420675826, -1.616815751965447, -1.5876701154616386, 1.696582751401519, 3.1446606151655647], 0.5, 0.5, 0.002, 0.2, 100)

2025-07-07 16:29:51,925 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([-0.009203884727313927, -1.5615924420675826, -1.616815750446806, -1.5876701154616386, 1.696582751401519, 3.1446606151655647], 0.5, 0.5, 0.002, 0.2, 100)

2025-07-07 16:29:51,945 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([-0.009203884727313927, -1.5615924420675826, -1.6168157504316196, -1.5876701154616386, 1.696582751401519, 3.1446606151655647], 0.5, 0.5, 0.002, 0.2, 100)

2025-07-07 16:29:51,948 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([-0.009203884727313927, -1.5615924420675826, -1.6168157504314677, -1.5876701154616386, 1.696582751401519, 3.1446606151655647], 0.5, 0.5, 0.002, 0.2, 100)

2025-07-07 16:29:51,968 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([-0.009203884727313927, -1.5615924420675826, -1.6168157504314662, -1.5876701154616386, 1.696582751401519, 3.1446606151655647], 0.5, 0.5, 0.002, 0.2, 100)

2025-07-07 16:29:51,973 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([-0.009203884727313927, -1.5615924420675826, -1.6168157504314662, -1.5876701154616386, 1.696582751401519, 3.1446606151655647], 0.5, 0.5, 0.002, 0.2, 100)

2025-07-07 16:29:51,993 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([-0.009203884727313927, -1.5615924420675826, -1.6168157504314662, -1.5876701154616386, 1.696582751401519, 3.1446606151655647], 0.5, 0.5, 0.002, 0.2, 100)

2025-07-07 16:29:51,996 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([-0.009203884727313927, -1.5615924420675826, -1.6168157504314662, -1.5876701154616386, 1.696582751401519, 3.1446606151655647], 0.5, 0.5, 0.002, 0.2, 100)

2025-07-07 16:29:52,018 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([-0.009203884727313927, -1.5615924420675826, -1.6168157504314662, -1.5876701154616386, 1.696582751401519, 3.1446606151655647], 0.5, 0.5, 0.002, 0.2, 100)

2025-07-07 16:29:52,029 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([-0.009203884727313927, -1.5615924420675826, -1.6168157504314662, -1.5876701154616386, 1.696582751401519, 3.1446606151655647], 0.5, 0.5, 0.002, 0.2, 100)

2025-07-07 16:29:52,042 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([-0.009203884727313927, -1.5615924420675826, -1.6168157504314662, -1.5876701154616386, 1.696582751401519, 3.1446606151655647], 0.5, 0.5, 0.002, 0.2, 100)

2025-07-07 16:29:52,053 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([-0.009203884727313927, -1.5615924420675826, -1.6168157504314662, -1.5876701154616386, 1.696582751401519, 3.1446606151655647], 0.5, 0.5, 0.002, 0.2, 100)

2025-07-07 16:29:52,060 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([-0.009203884727313927, -1.5615924420675826, -1.6168157504314662, -1.5876701154616386, 1.696582751401519, 3.1446606151655647], 0.5, 0.5, 0.002, 0.2, 100)

2025-07-07 16:29:52,068 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([-0.009203884727313927, -1.5615924420675826, -1.6168157504314662, -1.5876701154616386, 1.696582751401519, 3.1446606151655647], 0.5, 0.5, 0.002, 0.2, 100)

2025-07-07 16:29:52,090 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
