2025-07-07 17:20:52,929 - gym_custom_envs_real_ur_drivers_URBasic_robotModelEvent - INFO - Init done
2025-07-07 17:20:53,430 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Connected
2025-07-07 17:20:53,430 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - RT_CLient constructor done
2025-07-07 17:20:53,432 - gym_custom_envs_real_ur_drivers_URBasic_dataLogEvent - INFO - Data logging (not event logging) is disabled
2025-07-07 17:20:53,432 - gym_custom_envs_real_ur_drivers_URBasic_dataLogEvent - INFO - DataLog constructor done
2025-07-07 17:20:53,432 - gym_custom_envs_real_ur_drivers_URBasic_dataLogEvent - INFO - DataLog is stopped
2025-07-07 17:20:53,433 - gym_custom_envs_real_ur_drivers_URBasic_rtdeEvent - INFO - RTDE constructor done
2025-07-07 17:20:53,929 - gym_custom_envs_real_ur_drivers_URBasic_rtdeEvent - INFO - Controller version: 3.3.1-60
2025-07-07 17:20:53,932 - gym_custom_envs_real_ur_drivers_URBasic_rtdeEvent - INFO - RTDE started
2025-07-07 17:20:53,935 - gym_custom_envs_real_ur_drivers_URBasic_dashboardEvent - INFO - Connected
2025-07-07 17:20:53,939 - gym_custom_envs_real_ur_drivers_URBasic_dashboardEvent - INFO - UR Dashboard respond Connected: Universal Robots Dashboard Server
2025-07-07 17:20:53,939 - gym_custom_envs_real_ur_drivers_URBasic_dashboardEvent - INFO - Dashboard server constructor done
2025-07-07 17:20:59,164 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.15953400194010658, -1.5447186534008406, -1.6428934238255213, -1.4910293258248433, 1.6781749819468912, 2.7212819177091276], 0.5, 0.5, 0.04, 0.05, 300)

2025-07-07 17:20:59,179 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.15953400194010658, -1.5447186534008406, -1.6428934238255213, -1.4910293258248433, 1.6781749819468912, 2.7212819177091276], 0.5, 0.5, 0.04, 0.05, 300)

2025-07-07 17:20:59,188 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.15953400194010658, -1.5447186534008406, -1.6428934238255213, -1.4910293258248433, 1.6781749819468912, 2.7212819177091276], 0.5, 0.5, 0.04, 0.05, 300)

2025-07-07 17:20:59,196 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.15953400194010658, -1.5447186534008406, -1.6428934238255213, -1.4910293258248433, 1.6781749819468912, 2.7212819177091276], 0.5, 0.5, 0.04, 0.05, 300)

2025-07-07 17:20:59,212 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.15953400194010658, -1.5447186534008406, -1.6428934238255213, -1.4910293258248433, 1.6781749819468912, 2.7212819177091276], 0.5, 0.5, 0.04, 0.05, 300)

2025-07-07 17:20:59,219 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.15953400194010658, -1.5447186534008406, -1.6428934238255213, -1.4910293258248433, 1.6781749819468912, 2.7212819177091276], 0.5, 0.5, 0.04, 0.05, 300)

2025-07-07 17:20:59,228 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.15953400194010658, -1.5447186534008406, -1.6428934238255213, -1.4910293258248433, 1.6781749819468912, 2.7212819177091276], 0.5, 0.5, 0.04, 0.05, 300)

2025-07-07 17:20:59,244 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.15953400194010658, -1.5447186534008406, -1.6428934238255213, -1.4910293258248433, 1.6781749819468912, 2.7212819177091276], 0.5, 0.5, 0.04, 0.05, 300)

2025-07-07 17:20:59,252 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.15953400194010658, -1.5447186534008406, -1.6428934238255213, -1.4910293258248433, 1.6781749819468912, 2.7212819177091276], 0.5, 0.5, 0.04, 0.05, 300)

2025-07-07 17:20:59,261 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.15953400194010658, -1.5447186534008406, -1.6428934238255213, -1.4910293258248433, 1.6781749819468912, 2.7212819177091276], 0.5, 0.5, 0.04, 0.05, 300)

2025-07-07 17:20:59,276 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.15953400194010658, -1.5447186534008406, -1.6444120648055283, -1.4910293258248433, 1.6781749819468912, 2.7212819177091276], 0.5, 0.5, 0.04, 0.05, 300)

2025-07-07 17:20:59,284 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.15953400194010658, -1.5447186534008406, -1.6444272512153282, -1.4910293258248433, 1.6781749819468912, 2.7212819177091276], 0.5, 0.5, 0.04, 0.05, 300)

2025-07-07 17:20:59,299 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.15953400194010658, -1.5447186534008406, -1.6444274030794261, -1.4910293258248433, 1.6781749819468912, 2.7212819177091276], 0.5, 0.5, 0.04, 0.05, 300)

2025-07-07 17:20:59,308 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.15953400194010658, -1.5447186534008406, -1.6459460455780741, -1.4910293258248433, 1.6781749819468912, 2.7212819177091276], 0.5, 0.5, 0.04, 0.05, 300)

2025-07-07 17:20:59,323 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.15953400194010658, -1.5447186534008406, -1.6459612320030608, -1.4910293258248433, 1.6781749819468912, 2.7212819177091276], 0.5, 0.5, 0.04, 0.05, 300)

2025-07-07 17:20:59,332 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.15953400194010658, -1.5447186534008406, -1.6459613838673106, -1.4910293258248433, 1.6781749819468912, 2.7212819177091276], 0.5, 0.5, 0.04, 0.05, 300)

2025-07-07 17:20:59,347 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.15953400194010658, -1.5447186534008406, -1.6459613853859532, -1.4910293258248433, 1.6781749819468912, 2.7212819177091276], 0.5, 0.5, 0.04, 0.05, 300)

2025-07-07 17:20:59,356 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.15953400194010658, -1.5447186534008406, -1.6459613854011395, -1.4910293258248433, 1.6781749819468912, 2.7212819177091276], 0.5, 0.5, 0.04, 0.05, 300)

2025-07-07 17:20:59,371 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.15953400194010658, -1.5447186534008406, -1.6459613854012913, -1.4910293258248433, 1.6781749819468912, 2.7212819177091276], 0.5, 0.5, 0.04, 0.05, 300)

2025-07-07 17:20:59,380 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.15953400194010658, -1.5447186534008406, -1.6459613854012929, -1.4910293258248433, 1.6781749819468912, 2.7212819177091276], 0.5, 0.5, 0.04, 0.05, 300)

2025-07-07 17:20:59,395 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.15953400194010658, -1.5447186534008406, -1.6459613854012929, -1.4910293258248433, 1.6781749819468912, 2.7212819177091276], 0.5, 0.5, 0.04, 0.05, 300)

2025-07-07 17:20:59,403 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.15953400194010658, -1.5447186534008406, -1.6459613854012929, -1.4910293258248433, 1.6781749819468912, 2.7212819177091276], 0.5, 0.5, 0.04, 0.05, 300)

2025-07-07 17:20:59,411 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.15953400194010658, -1.5447186534008406, -1.6459613854012929, -1.4910293258248433, 1.6781749819468912, 2.7212819177091276], 0.5, 0.5, 0.04, 0.05, 300)

2025-07-07 17:20:59,428 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.15953400194010658, -1.5447186534008406, -1.6459613854012929, -1.4910293258248433, 1.6781749819468912, 2.7212819177091276], 0.5, 0.5, 0.04, 0.05, 300)

2025-07-07 17:20:59,436 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.15953400194010658, -1.5447186534008406, -1.6459613854012929, -1.4910293258248433, 1.6781749819468912, 2.7212819177091276], 0.5, 0.5, 0.04, 0.05, 300)

2025-07-07 17:20:59,444 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.15953400194010658, -1.5447186534008406, -1.6459613854012929, -1.4910293258248433, 1.6781749819468912, 2.7212819177091276], 0.5, 0.5, 0.04, 0.05, 300)

2025-07-07 17:20:59,452 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.15953400194010658, -1.5447186534008406, -1.6459613854012929, -1.4910293258248433, 1.6781749819468912, 2.7212819177091276], 0.5, 0.5, 0.04, 0.05, 300)

2025-07-07 17:20:59,468 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.15953400194010658, -1.5447186534008406, -1.6459613854012929, -1.4910293258248433, 1.6781749819468912, 2.7212819177091276], 0.5, 0.5, 0.04, 0.05, 300)

2025-07-07 17:20:59,476 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.15953400194010658, -1.5447186534008406, -1.6459613854012929, -1.4910293258248433, 1.6781749819468912, 2.7212819177091276], 0.5, 0.5, 0.04, 0.05, 300)

2025-07-07 17:20:59,491 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.15953400194010658, -1.5447186534008406, -1.6459613854012929, -1.4910293258248433, 1.6781749819468912, 2.7212819177091276], 0.5, 0.5, 0.04, 0.05, 300)

2025-07-07 17:20:59,500 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.15953400194010658, -1.5447186534008406, -1.6459613854012929, -1.4910293258248433, 1.6766563409668842, 2.7212819177091276], 0.5, 0.5, 0.04, 0.05, 300)

2025-07-07 17:20:59,515 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.15953400194010658, -1.5447186534008406, -1.6459613854012929, -1.4910293258248433, 1.676641154557084, 2.7212819177091276], 0.5, 0.5, 0.04, 0.05, 300)

2025-07-07 17:20:59,525 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.15953400194010658, -1.5447186534008406, -1.6459613854012929, -1.4910293258248433, 1.676641002692986, 2.7212819177091276], 0.5, 0.5, 0.04, 0.05, 300)

2025-07-07 17:20:59,540 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.15953400194010658, -1.5447186534008406, -1.6459613854012929, -1.4910293258248433, 1.675122360194339, 2.7212819177091276], 0.5, 0.5, 0.04, 0.05, 300)

2025-07-07 17:20:59,548 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.15953400194010658, -1.5447186534008406, -1.6459613854012929, -1.4910293258248433, 1.6751071737693526, 2.7212819177091276], 0.5, 0.5, 0.04, 0.05, 300)

2025-07-07 17:20:59,564 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.15953400194010658, -1.5447186534008406, -1.6459613854012929, -1.4910293258248433, 1.6735883809250958, 2.7212819177091276], 0.5, 0.5, 0.04, 0.05, 300)

2025-07-07 17:20:59,572 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.15953400194010658, -1.5447186534008406, -1.6459613854012929, -1.4910293258248433, 1.6735731929966533, 2.7212819177091276], 0.5, 0.5, 0.04, 0.05, 300)

2025-07-07 17:20:59,588 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.15953400194010658, -1.5447186534008406, -1.6459613854012929, -1.4910293258248433, 1.6735730411173688, 2.7212819177091276], 0.5, 0.5, 0.04, 0.05, 300)

2025-07-07 17:20:59,597 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.15953400194010658, -1.5447186534008406, -1.6459613854012929, -1.4910293258248433, 1.673573039598576, 2.7212819177091276], 0.5, 0.5, 0.04, 0.05, 300)

2025-07-07 17:20:59,604 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.15953400194010658, -1.5447186534008406, -1.6459613854012929, -1.4910293258248433, 1.673573039583388, 2.7212819177091276], 0.5, 0.5, 0.04, 0.05, 300)

2025-07-07 17:20:59,620 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.15953400194010658, -1.5447186534008406, -1.6459613854012929, -1.4910293258248433, 1.6735730395832362, 2.7212819177091276], 0.5, 0.5, 0.04, 0.05, 300)

2025-07-07 17:20:59,629 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.15953400194010658, -1.5447186534008406, -1.6459613854012929, -1.4910293258248433, 1.6720543986032277, 2.7212819177091276], 0.5, 0.5, 0.04, 0.05, 300)

2025-07-07 17:20:59,636 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.15953400194010658, -1.5447186534008406, -1.6459613854012929, -1.4910293258248433, 1.6720392121934275, 2.7212819177091276], 0.5, 0.5, 0.04, 0.05, 300)

2025-07-07 17:20:59,652 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.15953400194010658, -1.5447186534008406, -1.6459613854012929, -1.4910293258248433, 1.6720390603293296, 2.7212819177091276], 0.5, 0.5, 0.04, 0.05, 300)

2025-07-07 17:20:59,660 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.15801536096010008, -1.5447186534008406, -1.6459613854012929, -1.4910293258248433, 1.6720390588106886, 2.7228005586891344], 0.5, 0.5, 0.04, 0.05, 300)

2025-07-07 17:20:59,669 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.15800017455030002, -1.5447186534008406, -1.6459613854012929, -1.4910293258248433, 1.672039058795502, 2.7228157450989343], 0.5, 0.5, 0.04, 0.05, 300)

2025-07-07 17:20:59,684 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.158000022686202, -1.5447186534008406, -1.6459613854012929, -1.4910293258248433, 1.6720390587953502, 2.722815896963032], 0.5, 0.5, 0.04, 0.05, 300)

2025-07-07 17:20:59,692 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.1564813801875541, -1.5447186534008406, -1.6459613854012929, -1.4910293258248433, 1.670520417815342, 2.7228158984816733], 0.5, 0.5, 0.04, 0.05, 300)

2025-07-07 17:20:59,700 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.1564661937625676, -1.5447186534008406, -1.6459613854012929, -1.4910293258248433, 1.670505231405542, 2.72281589849686], 0.5, 0.5, 0.04, 0.05, 300)

2025-07-07 17:20:59,715 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.15646604189831773, -1.5447186534008406, -1.6459613854012929, -1.4910293258248433, 1.670505079541444, 2.7228158984970117], 0.5, 0.5, 0.04, 0.05, 300)

2025-07-07 17:20:59,724 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.1549473993996683, -1.5447186534008406, -1.644442744421286, -1.4910293258248433, 1.670505078022803, 2.722815898497013], 0.5, 0.5, 0.04, 0.05, 300)

2025-07-07 17:20:59,732 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.15493221297468182, -1.5447186534008406, -1.6444275580114858, -1.4910293258248433, 1.6705050780076165, 2.722815898497013], 0.5, 0.5, 0.04, 0.05, 300)

2025-07-07 17:20:59,748 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.15493206111043195, -1.5447186534008406, -1.6444274061473878, -1.4910293258248433, 1.6705050780074646, 2.722815898497013], 0.5, 0.5, 0.04, 0.05, 300)

2025-07-07 17:20:59,756 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.14885749567176254, -1.5447186534008406, -1.6429087636487398, -1.4910293258248433, 1.668986437027456, 2.7243345394770198], 0.5, 0.5, 0.04, 0.05, 300)

2025-07-07 17:20:59,763 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.14879675001737583, -1.5447186534008406, -1.6428935772237534, -1.4910293258248433, 1.6689712506176562, 2.7243497258868197], 0.5, 0.5, 0.04, 0.05, 300)

2025-07-07 17:20:59,771 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
