2025-07-07 17:01:23,886 - gym_custom_envs_real_ur_drivers_URBasic_robotModelEvent - INFO - Init done
2025-07-07 17:01:24,387 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Connected
2025-07-07 17:01:24,387 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - RT_CLient constructor done
2025-07-07 17:01:24,388 - gym_custom_envs_real_ur_drivers_URBasic_dataLogEvent - INFO - Data logging (not event logging) is disabled
2025-07-07 17:01:24,388 - gym_custom_envs_real_ur_drivers_URBasic_dataLogEvent - INFO - DataLog constructor done
2025-07-07 17:01:24,389 - gym_custom_envs_real_ur_drivers_URBasic_dataLogEvent - INFO - DataLog is stopped
2025-07-07 17:01:24,390 - gym_custom_envs_real_ur_drivers_URBasic_rtdeEvent - INFO - RTDE constructor done
2025-07-07 17:01:24,738 - gym_custom_envs_real_ur_drivers_URBasic_rtdeEvent - INFO - Controller version: 3.3.1-60
2025-07-07 17:01:24,741 - gym_custom_envs_real_ur_drivers_URBasic_rtdeEvent - INFO - RTDE started
2025-07-07 17:01:24,892 - gym_custom_envs_real_ur_drivers_URBasic_dashboardEvent - INFO - Connected
2025-07-07 17:01:24,893 - gym_custom_envs_real_ur_drivers_URBasic_dashboardEvent - INFO - UR Dashboard respond Connected: Universal Robots Dashboard Server
2025-07-07 17:01:24,893 - gym_custom_envs_real_ur_drivers_URBasic_dashboardEvent - INFO - Dashboard server constructor done
servoj([-0.03754665056337529, -1.6168497504219814, -1.5646595648366235, -1.5252077624031035, 1.597213765011893, 2.950846666488149], 0.5, 0.5, 0.01, 0.2, 100)

2025-07-07 17:01:29,101 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([-0.03493739763368779, -1.61753130488708, -1.5663399130226432, -1.5246349043387912, 1.5982658124120215, 2.9531871754012133], 0.5, 0.5, 0.01, 0.2, 100)

2025-07-07 17:01:29,125 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([-0.03207589784731084, -1.6183123044653125, -1.5681257314026629, -1.5238969388472288, 1.599405682302707, 2.955716340307547], 0.5, 0.5, 0.01, 0.2, 100)

2025-07-07 17:01:29,149 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([-0.028998867665426073, -1.6191527493189926, -1.5701309862757762, -1.5232401312279444, 1.600667632138505, 2.958389106039958], 0.5, 0.5, 0.01, 0.2, 100)

2025-07-07 17:01:29,173 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([-0.025910870228902635, -1.6200345258716464, -1.5721469337578338, -1.522499450661094, 1.6019458615904052, 2.961118718828946], 0.5, 0.5, 0.01, 0.2, 100)

2025-07-07 17:01:29,197 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([-0.022857681904928026, -1.6208971565001158, -1.574139276093967, -1.5218212409293654, 1.6031346575510144, 2.9638573936278574], 0.5, 0.5, 0.01, 0.2, 100)

2025-07-07 17:01:29,221 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([-0.019781128560201464, -1.6217364128422769, -1.5761020049290178, -1.5210998709071728, 1.6043635104612197, 2.9666661126195994], 0.5, 0.5, 0.01, 0.2, 100)

2025-07-07 17:01:29,237 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([-0.01769782701601201, -1.6222775406938728, -1.576674443802631, -1.5205858782037234, 1.605251019502158, 2.968527247187555], 0.5, 0.5, 0.01, 0.2, 100)

2025-07-07 17:01:29,254 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.035281558121369905, -1.6367575006739792, -1.610679828813904, -1.5079031144915853, 1.627553615946665, 3.0173402097710564], 0.5, 0.5, 0.01, 0.2, 100)

2025-07-07 17:01:29,262 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.035281558121369905, -1.6367575006739792, -1.610679827295263, -1.5079031144915853, 1.627553615946665, 3.0173402097710564], 0.5, 0.5, 0.01, 0.2, 100)

2025-07-07 17:01:29,270 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.035281558121369905, -1.6367575006739792, -1.6121984682600832, -1.5079031144915853, 1.627553615946665, 3.0173402097710564], 0.5, 0.5, 0.01, 0.2, 100)

2025-07-07 17:01:29,285 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.035281558121369905, -1.6367575006739792, -1.6122136546697314, -1.5079031144915853, 1.627553615946665, 3.0173402097710564], 0.5, 0.5, 0.01, 0.2, 100)

2025-07-07 17:01:29,293 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.035281558121369905, -1.6367575006739792, -1.6122138065338278, -1.5079031144915853, 1.627553615946665, 3.0173402097710564], 0.5, 0.5, 0.01, 0.2, 100)

2025-07-07 17:01:29,302 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.035281558121369905, -1.6367575006739792, -1.610695167072462, -1.5079031144915853, 1.627553615946665, 3.0173402097710564], 0.5, 0.5, 0.01, 0.2, 100)

2025-07-07 17:01:29,317 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.035281558121369905, -1.6367575006739792, -1.6106799806778485, -1.5079031144915853, 1.627553615946665, 3.0173402097710564], 0.5, 0.5, 0.01, 0.2, 100)

2025-07-07 17:01:29,325 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.035281558121369905, -1.6367575006739792, -1.6106798288139024, -1.5079031144915853, 1.627553615946665, 3.0173402097710564], 0.5, 0.5, 0.01, 0.2, 100)

2025-07-07 17:01:29,334 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.035281558121369905, -1.6367575006739792, -1.610679827295263, -1.5079031144915853, 1.627553615946665, 3.0173402097710564], 0.5, 0.5, 0.01, 0.2, 100)

2025-07-07 17:01:29,350 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.035281558121369905, -1.6367575006739792, -1.6106798272800764, -1.5079031144915853, 1.627553615946665, 3.0173402097710564], 0.5, 0.5, 0.01, 0.2, 100)

2025-07-07 17:01:29,358 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.035281558121369905, -1.6367575006739792, -1.6106798272799245, -1.5079031144915853, 1.627553615946665, 3.0173402097710564], 0.5, 0.5, 0.01, 0.2, 100)

2025-07-07 17:01:29,364 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.03680019910137641, -1.6367575006739792, -1.610679827279923, -1.5079031144915853, 1.627553615946665, 3.0173402097710564], 0.5, 0.5, 0.01, 0.2, 100)

2025-07-07 17:01:29,382 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.036815385511176475, -1.6367575006739792, -1.610679827279923, -1.5079031144915853, 1.627553615946665, 3.0173402097710564], 0.5, 0.5, 0.01, 0.2, 100)

2025-07-07 17:01:29,388 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.036815537375274474, -1.6367575006739792, -1.610679827279923, -1.5079031144915853, 1.627553615946665, 3.0173402097710564], 0.5, 0.5, 0.01, 0.2, 100)

2025-07-07 17:01:29,397 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.03681553889391546, -1.6367575006739792, -1.609161186299916, -1.5079031144915853, 1.627553615946665, 3.0173402097710564], 0.5, 0.5, 0.01, 0.2, 100)

2025-07-07 17:01:29,413 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.036815538909101865, -1.6367575006739792, -1.609145999890116, -1.5079031144915853, 1.627553615946665, 3.0173402097710564], 0.5, 0.5, 0.01, 0.2, 100)

2025-07-07 17:01:29,421 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.03681553890925373, -1.6367575006739792, -1.6091458480260181, -1.5079031144915853, 1.627553615946665, 3.0173402097710564], 0.5, 0.5, 0.01, 0.2, 100)

2025-07-07 17:01:29,429 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.03681553890925525, -1.6367575006739792, -1.6091458465073771, -1.5079031144915853, 1.627553615946665, 3.0173402097710564], 0.5, 0.5, 0.01, 0.2, 100)

2025-07-07 17:01:29,437 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.03681553890925526, -1.6367575006739792, -1.6091458464921906, -1.5079031144915853, 1.627553615946665, 3.0173402097710564], 0.5, 0.5, 0.01, 0.2, 100)

2025-07-07 17:01:29,454 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.03681553890925526, -1.6367575006739792, -1.6091458464920387, -1.5079031144915853, 1.627553615946665, 3.0173402097710564], 0.5, 0.5, 0.01, 0.2, 100)

2025-07-07 17:01:29,460 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.03681553890925526, -1.6367575006739792, -1.607627205512031, -1.5079031144915853, 1.627553615946665, 3.0173402097710564], 0.5, 0.5, 0.01, 0.2, 100)

2025-07-07 17:01:29,470 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.03681553890925526, -1.6367575006739792, -1.6076120191022312, -1.5079031144915853, 1.627553615946665, 3.0173402097710564], 0.5, 0.5, 0.01, 0.2, 100)

2025-07-07 17:01:29,485 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.03681553890925526, -1.6367575006739792, -1.607611867238133, -1.5079031144915853, 1.627553615946665, 3.0173402097710564], 0.5, 0.5, 0.01, 0.2, 100)

2025-07-07 17:01:29,493 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.03681553890925526, -1.6367575006739792, -1.607611865719492, -1.5079031144915853, 1.627553615946665, 3.0173402097710564], 0.5, 0.5, 0.01, 0.2, 100)

2025-07-07 17:01:29,501 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.03681553890925526, -1.6367575006739792, -1.6076118657043057, -1.5079031144915853, 1.627553615946665, 3.0173402097710564], 0.5, 0.5, 0.01, 0.2, 100)

2025-07-07 17:01:29,510 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.03681553890925526, -1.6367575006739792, -1.6076118657041538, -1.5079031144915853, 1.627553615946665, 3.0173402097710564], 0.5, 0.5, 0.01, 0.2, 100)

2025-07-07 17:01:29,525 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.03681553890925526, -1.6352388596939722, -1.6076118657041523, -1.5079031144915853, 1.627553615946665, 3.0158215687910497], 0.5, 0.5, 0.01, 0.2, 100)

2025-07-07 17:01:29,533 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.03681553890925526, -1.635223673284172, -1.6076118657041523, -1.5079031144915853, 1.627553615946665, 3.0158063823812493], 0.5, 0.5, 0.01, 0.2, 100)

2025-07-07 17:01:29,542 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.03681553890925526, -1.635223521420074, -1.6076118657041523, -1.5079031144915853, 1.627553615946665, 3.0158062305171516], 0.5, 0.5, 0.01, 0.2, 100)

2025-07-07 17:01:29,557 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.03681553890925526, -1.635223519901433, -1.6076118657041523, -1.5063844735115786, 1.627553615946665, 3.0158062289985104], 0.5, 0.5, 0.01, 0.2, 100)

2025-07-07 17:01:29,565 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.03681553890925526, -1.6352235198862468, -1.6076118657041523, -1.5063692871017786, 1.627553615946665, 3.0158062289833243], 0.5, 0.5, 0.01, 0.2, 100)

2025-07-07 17:01:29,581 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.03681553890925526, -1.635223519886095, -1.6076118657041523, -1.5063691352376805, 1.627553615946665, 3.0158062289831724], 0.5, 0.5, 0.01, 0.2, 100)

2025-07-07 17:01:29,589 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.035296897929248755, -1.6352235198860934, -1.6060932247241453, -1.5063691337190395, 1.627553615946665, 3.0158062289831706], 0.5, 0.5, 0.01, 0.2, 100)

2025-07-07 17:01:29,597 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.03528171151944869, -1.6352235198860934, -1.6060780383143451, -1.5063691337038532, 1.627553615946665, 3.0158062289831706], 0.5, 0.5, 0.01, 0.2, 100)

2025-07-07 17:01:29,613 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.03528155965535069, -1.6352235198860934, -1.6060778864502472, -1.5063691337037013, 1.627553615946665, 3.0158062289831706], 0.5, 0.5, 0.01, 0.2, 100)

2025-07-07 17:01:29,621 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.03528155813670971, -1.6352235198860934, -1.6045592439515992, -1.5063691337036997, 1.627553615946665, 3.0142875880031634], 0.5, 0.5, 0.01, 0.2, 100)

2025-07-07 17:01:29,629 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.0352815581215233, -1.6352235198860934, -1.6045440575266128, -1.5063691337036997, 1.627553615946665, 3.0142724015933635], 0.5, 0.5, 0.01, 0.2, 100)

2025-07-07 17:01:29,636 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.03528155812137144, -1.6352235198860934, -1.604543905662363, -1.5063691337036997, 1.627553615946665, 3.0142722497292653], 0.5, 0.5, 0.01, 0.2, 100)

2025-07-07 17:01:29,653 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.032244276161356035, -1.6352235198860934, -1.6030252631637134, -1.5063691337036997, 1.627553615946665, 3.0142722482106246], 0.5, 0.5, 0.01, 0.2, 100)

2025-07-07 17:01:29,661 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.03221390334175588, -1.6352235198860934, -1.603010076738727, -1.5063691337036997, 1.627553615946665, 3.014272248195438], 0.5, 0.5, 0.01, 0.2, 100)

2025-07-07 17:01:29,677 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.03221359961355988, -1.6352235198860934, -1.6030099248744771, -1.5063691337036997, 1.627553615946665, 3.014272248195286], 0.5, 0.5, 0.01, 0.2, 100)

2025-07-07 17:01:29,685 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.029176314616264465, -1.6352235198860934, -1.5969353594358078, -1.5048504927236928, 1.627553615946665, 3.014272248195285], 0.5, 0.5, 0.01, 0.2, 100)

2025-07-07 17:01:29,701 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.02914594176629151, -1.6352235198860934, -1.5968746137814211, -1.5048353063138926, 1.627553615946665, 3.014272248195285], 0.5, 0.5, 0.01, 0.2, 100)

2025-07-07 17:01:29,717 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.023071074117764885, -1.6352235198860934, -1.5892808014248434, -1.4972419495497609, 1.627553615946665, 3.014272248195285], 0.5, 0.5, 0.01, 0.2, 100)

2025-07-07 17:01:29,725 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.02301032544127962, -1.6352235198860934, -1.5892048633012776, -1.4971660159821196, 1.627553615946665, 3.014272248195285], 0.5, 0.5, 0.01, 0.2, 100)

2025-07-07 17:01:29,733 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.023009717954514765, -1.6352235198860934, -1.589204103920042, -1.497165256646443, 1.627553615946665, 3.014272248195285], 0.5, 0.5, 0.01, 0.2, 100)

2025-07-07 17:01:29,741 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.023009711879647118, -1.6352235198860934, -1.5892040963262297, -1.4971652490530865, 1.627553615946665, 3.014272248195285], 0.5, 0.5, 0.01, 0.2, 100)

2025-07-07 17:01:29,757 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.01997242985888455, -1.6352235198860934, -1.5861668142902776, -1.4850161211370985, 1.629072256926672, 3.014272248195285], 0.5, 0.5, 0.01, 0.2, 100)

2025-07-07 17:01:29,764 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.019942057038676925, -1.6352235198860934, -1.586136441469918, -1.4848946298579386, 1.6290874433364722, 3.014272248195285], 0.5, 0.5, 0.01, 0.2, 100)

2025-07-07 17:01:29,773 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.019941753310474847, -1.6352235198860934, -1.5861361377417145, -1.4848934149451471, 1.6290875952005701, 3.014272248195285], 0.5, 0.5, 0.01, 0.2, 100)

2025-07-07 17:01:29,789 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.018423109293186322, -1.6352235198860934, -1.5846174937244255, -1.4697069929959514, 1.629087596719211, 3.014272248195285], 0.5, 0.5, 0.01, 0.2, 100)

2025-07-07 17:01:29,797 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.018407922853013438, -1.6352235198860934, -1.5846023072842526, -1.4695551287764594, 1.6290875967343974, 3.014272248195285], 0.5, 0.5, 0.01, 0.2, 100)

2025-07-07 17:01:29,813 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.016889130008604765, -1.6352235198860934, -1.5846021554198508, -1.4498112773941763, 1.6290875967345493, 3.014272248195285], 0.5, 0.5, 0.01, 0.2, 100)

2025-07-07 17:01:29,821 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.016873942080160676, -1.6352235198860934, -1.5846021539012067, -1.4496138388803534, 1.6290875967345508, 3.014272248195285], 0.5, 0.5, 0.01, 0.2, 100)

2025-07-07 17:01:29,837 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.016873790200876235, -1.6352235198860934, -1.5846021538860204, -1.4496118644952152, 1.6290875967345508, 3.014272248195285], 0.5, 0.5, 0.01, 0.2, 100)

2025-07-07 17:01:29,845 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.012317865742063, -1.6352235198860934, -1.5830835129058625, -1.428350871031269, 1.6306062377145578, 3.014272248195285], 0.5, 0.5, 0.01, 0.2, 100)

2025-07-07 17:01:29,854 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.012272306497474867, -1.6352235198860934, -1.5830683264960608, -1.4281382610966296, 1.630621424124358, 3.014272248195285], 0.5, 0.5, 0.01, 0.2, 100)

