2025-07-07 16:14:26,945 - gym_custom_envs_real_ur_drivers_URBasic_robotModelEvent - INFO - Init done
2025-07-07 16:14:27,446 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Connected
2025-07-07 16:14:27,446 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - RT_CLient constructor done
2025-07-07 16:14:27,448 - gym_custom_envs_real_ur_drivers_URBasic_dataLogEvent - INFO - Data logging (not event logging) is disabled
2025-07-07 16:14:27,448 - gym_custom_envs_real_ur_drivers_URBasic_dataLogEvent - INFO - DataLog constructor done
2025-07-07 16:14:27,448 - gym_custom_envs_real_ur_drivers_URBasic_dataLogEvent - INFO - DataLog is stopped
2025-07-07 16:14:27,449 - gym_custom_envs_real_ur_drivers_URBasic_rtdeEvent - INFO - RTDE constructor done
2025-07-07 16:14:27,767 - gym_custom_envs_real_ur_drivers_URBasic_rtdeEvent - INFO - Controller version: 3.3.1-60
2025-07-07 16:14:27,770 - gym_custom_envs_real_ur_drivers_URBasic_rtdeEvent - INFO - RTDE started
2025-07-07 16:14:27,951 - gym_custom_envs_real_ur_drivers_URBasic_dashboardEvent - INFO - Connected
2025-07-07 16:14:27,952 - gym_custom_envs_real_ur_drivers_URBasic_dashboardEvent - INFO - UR Dashboard respond Connected: Universal Robots Dashboard Server
2025-07-07 16:14:27,952 - gym_custom_envs_real_ur_drivers_URBasic_dashboardEvent - INFO - Dashboard server constructor done
servoj([0.028738919833511768, -1.61451323157148, -1.5187906590565263, -1.6145363966571253, 1.5550428836399135, 3.1715644211872775], 0.5, 0.5, 0.002, 0.2, 100)

2025-07-07 16:14:33,050 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.028736604407062293, -1.6145290262831815, -1.5188007091519746, -1.614488712941305, 1.5550614375539353, 3.1715645484974417], 0.5, 0.5, 0.002, 0.2, 100)

2025-07-07 16:14:33,066 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.028734608288705672, -1.6145224850445323, -1.518807730912088, -1.6145249525653285, 1.5550655751212583, 3.1709597167392856], 0.5, 0.5, 0.002, 0.2, 100)

2025-07-07 16:14:33,085 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.02871753353102227, -1.6144762303826148, -1.5188670053046953, -1.614620319996969, 1.5550500919924943, 3.1709745454423497], 0.5, 0.5, 0.002, 0.2, 100)

2025-07-07 16:14:33,098 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.02871220370629611, -1.6144539490261869, -1.5188601496983676, -1.6145845572101039, 1.555053177373228, 3.1715581365454377], 0.5, 0.5, 0.002, 0.2, 100)

2025-07-07 16:14:33,117 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.02869080738169441, -1.6144675257261518, -1.5189002903710125, -1.6146684805499476, 1.555024244403739, 3.1715839485765622], 0.5, 0.5, 0.002, 0.2, 100)

2025-07-07 16:14:33,133 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.028677504354673936, -1.6144344893557732, -1.5189024795703292, -1.6146923224078578, 1.5550366936025368, 3.171565862006062], 0.5, 0.5, 0.002, 0.2, 100)

2025-07-07 16:14:33,146 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.0286424239344207, -1.6144372736509995, -1.5189841316319628, -1.6147166411029261, 1.555020088948713, 3.171605522610244], 0.5, 0.5, 0.002, 0.2, 100)

2025-07-07 16:14:33,162 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.028586049322092563, -1.6143887772083485, -1.5190695667956833, -1.61482440630068, 1.5550180270075373, 3.1716287152837266], 0.5, 0.5, 0.002, 0.2, 100)

2025-07-07 16:14:33,182 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.028536678240097882, -1.6143772858521002, -1.5191438114481823, -1.6148482481585902, 1.5550232112656583, 3.171603416930126], 0.5, 0.5, 0.002, 0.2, 100)

2025-07-07 16:14:33,194 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.028518286778335768, -1.6143427263979842, -1.5192011135100876, -1.6149202505694789, 1.5549808961933573, 3.1710237262519163], 0.5, 0.5, 0.002, 0.2, 100)

2025-07-07 16:14:33,213 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.028495837691624927, -1.6143247553666038, -1.5191884384359797, -1.6149798552142542, 1.5550118055999553, 3.171033443525526], 0.5, 0.5, 0.002, 0.2, 100)

2025-07-07 16:14:33,229 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.02848434692661274, -1.614305030425406, -1.5192705520915, -1.6149684111224574, 1.5549694870895083, 3.1716801839429514], 0.5, 0.5, 0.002, 0.2, 100)

2025-07-07 16:14:33,242 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.028434176430257495, -1.614304529546092, -1.5193464153413136, -1.615051857625143, 1.5549336646156666, 3.1716913542494702], 0.5, 0.5, 0.002, 0.2, 100)

2025-07-07 16:14:33,259 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.028397065368443893, -1.614257424453604, -1.5193917701657558, -1.6151124159442347, 1.554942612565307, 3.171130725890984], 0.5, 0.5, 0.002, 0.2, 100)

2025-07-07 16:14:33,279 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.028397065368443893, -1.6142359286131454, -1.5194422137380321, -1.6151124159442347, 1.5549212600304514, 3.1711463072868113], 0.5, 0.5, 0.002, 0.2, 100)

2025-07-07 16:14:33,290 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.0283552836949792, -1.6142163745143032, -1.5195061710010527, -1.6152201811419886, 1.5548831401287981, 3.1711689455820276], 0.5, 0.5, 0.002, 0.2, 100)

2025-07-07 16:14:33,306 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.028338915660052567, -1.614166632521832, -1.5195131185083364, -1.6152559439288539, 1.5548872049936586, 3.171773476186126], 0.5, 0.5, 0.002, 0.2, 100)

2025-07-07 16:14:33,325 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.028303890142650764, -1.6141908538904621, -1.519537034831854, -1.6152802626239222, 1.5548421450661616, 3.1712267799798606], 0.5, 0.5, 0.002, 0.2, 100)

2025-07-07 16:14:33,338 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.028276235525938838, -1.6141208858738227, -1.51963713074377, -1.6153880278216761, 1.5548400514442844, 3.171229170012778], 0.5, 0.5, 0.002, 0.2, 100)

2025-07-07 16:14:33,357 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.028290579945167732, -1.614179362911181, -1.5196254712222748, -1.6153041044818324, 1.5548185389419562, 3.1718450886230856], 0.5, 0.5, 0.002, 0.2, 100)

2025-07-07 16:14:33,373 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([-0.019941750242513212, -1.5800002115222105, -1.593806038613181, -1.6904468282499765, 1.5385827302492983, 3.1998839219956188], 0.5, 0.5, 0.002, 0.2, 100)

2025-07-07 16:14:33,382 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([-0.019941750242513212, -1.5800002115222105, -1.593806038613181, -1.6904468282499765, 1.5385827302492983, 3.1998839235141094], 0.5, 0.5, 0.002, 0.2, 100)

2025-07-07 16:14:33,386 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([-0.019941750242513212, -1.5800002115222105, -1.593806038613181, -1.6904468282499765, 1.5385827302492983, 3.199883923529294], 0.5, 0.5, 0.002, 0.2, 100)

2025-07-07 16:14:33,402 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([-0.019941750242513212, -1.5800002115222105, -1.593806038613181, -1.6904468282499765, 1.5385827302492983, 3.199883923529446], 0.5, 0.5, 0.002, 0.2, 100)

2025-07-07 16:14:33,410 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([-0.019941750242513212, -1.5800002115222105, -1.593806038613181, -1.6904468282499765, 1.5385827302492983, 3.1998839235294474], 0.5, 0.5, 0.002, 0.2, 100)

2025-07-07 16:14:33,421 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([-0.019941750242513212, -1.5800002115222105, -1.593806038613181, -1.6904468282499765, 1.5385827302492983, 3.1998839235294474], 0.5, 0.5, 0.002, 0.2, 100)

2025-07-07 16:14:33,434 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([-0.019941750242513212, -1.5800002115222105, -1.593806038613181, -1.6904468282499765, 1.5385827302492983, 3.1998839235294474], 0.5, 0.5, 0.002, 0.2, 100)

2025-07-07 16:14:33,445 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([-0.019941750242513212, -1.5800002115222105, -1.593806038613181, -1.6904468282499765, 1.5385827302492983, 3.1998839235294474], 0.5, 0.5, 0.002, 0.2, 100)

2025-07-07 16:14:33,453 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([-0.019941750242513212, -1.5800002115222105, -1.593806038613181, -1.6904468282499765, 1.5385827302492983, 3.1998839235294474], 0.5, 0.5, 0.002, 0.2, 100)

2025-07-07 16:14:33,459 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([-0.019941750242513212, -1.5800002115222105, -1.593806038613181, -1.6904468282499765, 1.5385827302492983, 3.1998839235294474], 0.5, 0.5, 0.002, 0.2, 100)

2025-07-07 16:14:33,477 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([-0.019941750242513212, -1.5800002115222105, -1.593806038613181, -1.6904468282499765, 1.5385827302492983, 3.1998839235294474], 0.5, 0.5, 0.002, 0.2, 100)

2025-07-07 16:14:33,482 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([-0.019941750242513212, -1.5800002115222105, -1.593806038613181, -1.6904468282499765, 1.5385827302492983, 3.1998839235294474], 0.5, 0.5, 0.002, 0.2, 100)

2025-07-07 16:14:33,493 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([-0.019941750242513212, -1.5800002115222105, -1.593806038613181, -1.6904468282499765, 1.5385827302492983, 3.19836528254944], 0.5, 0.5, 0.002, 0.2, 100)

2025-07-07 16:14:33,507 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([-0.019941750242513212, -1.5800002115222105, -1.593806038613181, -1.6904468282499765, 1.5385827302492983, 3.1983500961396403], 0.5, 0.5, 0.002, 0.2, 100)

2025-07-07 16:14:33,518 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([-0.019941750242513212, -1.5800002115222105, -1.593806038613181, -1.6904468282499765, 1.5385827302492983, 3.1998685852555493], 0.5, 0.5, 0.002, 0.2, 100)

2025-07-07 16:14:33,522 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([-0.019941750242513212, -1.5800002115222105, -1.593806038613181, -1.6904468282499765, 1.5385827302492983, 3.1998837701467084], 0.5, 0.5, 0.002, 0.2, 100)

2025-07-07 16:14:33,542 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([-0.019941750242513212, -1.5800002115222105, -1.593806038613181, -1.6904468282499765, 1.5385827302492983, 3.19988392199562], 0.5, 0.5, 0.002, 0.2, 100)

2025-07-07 16:14:33,546 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([-0.019941750242513212, -1.5800002115222105, -1.593806038613181, -1.6904468282499765, 1.5385827302492983, 3.1983652825341022], 0.5, 0.5, 0.002, 0.2, 100)

2025-07-07 16:14:33,565 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([-0.019941750242513212, -1.5800002115222105, -1.593806038613181, -1.6904468282499765, 1.5385827302492983, 3.198350096139487], 0.5, 0.5, 0.002, 0.2, 100)

2025-07-07 16:14:33,573 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([-0.019941750242513212, -1.5800002115222105, -1.593806038613181, -1.6904468282499765, 1.5385827302492983, 3.1983499442755408], 0.5, 0.5, 0.002, 0.2, 100)

2025-07-07 16:14:33,578 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([-0.019941750242513212, -1.5800002115222105, -1.593806038613181, -1.6904468282499765, 1.5385827302492983, 3.1983499427569013], 0.5, 0.5, 0.002, 0.2, 100)

2025-07-07 16:14:33,598 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([-0.019941750242513212, -1.5800002115222105, -1.593806038613181, -1.6904468282499765, 1.5385827302492983, 3.199868583721722], 0.5, 0.5, 0.002, 0.2, 100)

2025-07-07 16:14:33,602 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([-0.019941750242513212, -1.5800002115222105, -1.593806038613181, -1.6904468282499765, 1.5385827302492983, 3.1998837701313705], 0.5, 0.5, 0.002, 0.2, 100)

2025-07-07 16:14:33,618 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([-0.019941750242513212, -1.5800002115222105, -1.593806038613181, -1.6904468282499765, 1.5385827302492983, 3.199883921995467], 0.5, 0.5, 0.002, 0.2, 100)

2025-07-07 16:14:33,626 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([-0.019941750242513212, -1.5800002115222105, -1.593806038613181, -1.6904468282499765, 1.5385827302492983, 3.1998839235141077], 0.5, 0.5, 0.002, 0.2, 100)

2025-07-07 16:14:33,639 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([-0.019941750242513212, -1.5800002115222105, -1.593806038613181, -1.6904468282499765, 1.5385827302492983, 3.199883923529294], 0.5, 0.5, 0.002, 0.2, 100)

2025-07-07 16:14:33,651 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([-0.019941750242513212, -1.5800002115222105, -1.593806038613181, -1.6904468282499765, 1.5385827302492983, 3.198365282549439], 0.5, 0.5, 0.002, 0.2, 100)

2025-07-07 16:14:33,662 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([-0.019941750242513212, -1.5800002115222105, -1.593806038613181, -1.6904468282499765, 1.5385827302492983, 3.1983500961396403], 0.5, 0.5, 0.002, 0.2, 100)

2025-07-07 16:14:33,666 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([-0.019941750242513212, -1.5800002115222105, -1.593806038613181, -1.6904468282499765, 1.5385827302492983, 3.198349944275542], 0.5, 0.5, 0.002, 0.2, 100)

2025-07-07 16:14:33,685 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([-0.019941750242513212, -1.5800002115222105, -1.593806038613181, -1.6904468282499765, 1.5385827302492983, 3.1983499427569013], 0.5, 0.5, 0.002, 0.2, 100)

2025-07-07 16:14:33,693 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([-0.019941750242513212, -1.5800002115222105, -1.593806038613181, -1.6904468282499765, 1.5385827302492983, 3.198349942741715], 0.5, 0.5, 0.002, 0.2, 100)

2025-07-07 16:14:33,698 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([-0.019941750242513212, -1.5800002115222105, -1.593806038613181, -1.6904468282499765, 1.5385827302492983, 3.198349942741563], 0.5, 0.5, 0.002, 0.2, 100)

2025-07-07 16:14:33,717 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([-0.019941750242513212, -1.5800002115222105, -1.593806038613181, -1.6904468282499765, 1.5385827302492983, 3.199868583721569], 0.5, 0.5, 0.002, 0.2, 100)

2025-07-07 16:14:33,722 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([-0.019941750242513212, -1.5800002115222105, -1.593806038613181, -1.6904468282499765, 1.5385827302492983, 3.1998837701313687], 0.5, 0.5, 0.002, 0.2, 100)

2025-07-07 16:14:33,733 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([-0.019941750242513212, -1.5800002115222105, -1.593806038613181, -1.6904468282499765, 1.5385827302492983, 3.199883921995467], 0.5, 0.5, 0.002, 0.2, 100)

2025-07-07 16:14:33,747 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([-0.019941750242513212, -1.5800002115222105, -1.593806038613181, -1.6904468282499765, 1.5385827302492983, 3.1998839235141077], 0.5, 0.5, 0.002, 0.2, 100)

2025-07-07 16:14:33,758 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([-0.019941750242513212, -1.5800002115222105, -1.593806038613181, -1.6904468282499765, 1.5385827302492983, 3.199883923529294], 0.5, 0.5, 0.002, 0.2, 100)

2025-07-07 16:14:33,762 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([-0.019941750242513212, -1.5800002115222105, -1.593806038613181, -1.6904468282499765, 1.5385827302492983, 3.199883923529446], 0.5, 0.5, 0.002, 0.2, 100)

2025-07-07 16:14:33,781 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([-0.019941750242513212, -1.5800002115222105, -1.593806038613181, -1.6904468282499765, 1.5385827302492983, 3.1998839235294474], 0.5, 0.5, 0.002, 0.2, 100)

2025-07-07 16:14:33,789 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([-0.019941750242513212, -1.5800002115222105, -1.593806038613181, -1.6904468282499765, 1.5385827302492983, 3.1998839235294474], 0.5, 0.5, 0.002, 0.2, 100)

2025-07-07 16:14:33,794 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([-0.019941750242513212, -1.5800002115222105, -1.593806038613181, -1.6904468282499765, 1.5385827302492983, 3.1998839235294474], 0.5, 0.5, 0.002, 0.2, 100)

2025-07-07 16:14:33,813 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([-0.019941750242513212, -1.5800002115222105, -1.593806038613181, -1.6904468282499765, 1.5385827302492983, 3.1998839235294474], 0.5, 0.5, 0.002, 0.2, 100)

2025-07-07 16:14:33,818 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([-0.019941750242513212, -1.5800002115222105, -1.593806038613181, -1.6904468282499765, 1.5385827302492983, 3.1998839235294474], 0.5, 0.5, 0.002, 0.2, 100)

2025-07-07 16:14:33,829 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([-0.019941750242513212, -1.5800002115222105, -1.593806038613181, -1.6904468282499765, 1.5385827302492983, 3.1998839235294474], 0.5, 0.5, 0.002, 0.2, 100)

2025-07-07 16:14:33,842 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([-0.019941750242513212, -1.5800002115222105, -1.593806038613181, -1.6904468282499765, 1.5370640892692913, 3.1998839235294474], 0.5, 0.5, 0.002, 0.2, 100)

2025-07-07 16:14:33,854 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([-0.019941750242513212, -1.5800002115222105, -1.593806038613181, -1.6904468282499765, 1.5370489028594914, 3.1998839235294474], 0.5, 0.5, 0.002, 0.2, 100)

2025-07-07 16:14:33,858 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([-0.019941750242513212, -1.5800002115222105, -1.593806038613181, -1.6904468282499765, 1.5370487509953932, 3.1998839235294474], 0.5, 0.5, 0.002, 0.2, 100)

2025-07-07 16:14:33,879 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([-0.019941750242513212, -1.5800002115222105, -1.593806038613181, -1.6904468282499765, 1.5370487494767522, 3.1998839235294474], 0.5, 0.5, 0.002, 0.2, 100)

2025-07-07 16:14:33,882 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([-0.019941750242513212, -1.5800002115222105, -1.593806038613181, -1.6904468282499765, 1.5370487494615659, 3.1998839235294474], 0.5, 0.5, 0.002, 0.2, 100)

2025-07-07 16:14:33,902 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([-0.019941750242513212, -1.5800002115222105, -1.593806038613181, -1.6904468282499765, 1.537048749461414, 3.1998839235294474], 0.5, 0.5, 0.002, 0.2, 100)

2025-07-07 16:14:33,906 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([-0.019941750242513212, -1.5800002115222105, -1.593806038613181, -1.6904468282499765, 1.5370487494614125, 3.1998839235294474], 0.5, 0.5, 0.002, 0.2, 100)

2025-07-07 16:14:33,925 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([-0.019941750242513212, -1.5800002115222105, -1.593806038613181, -1.6904468282499765, 1.5370487494614125, 3.1998839235294474], 0.5, 0.5, 0.002, 0.2, 100)

2025-07-07 16:14:33,933 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([-0.019941750242513212, -1.5800002115222105, -1.593806038613181, -1.6904468282499765, 1.5370487494614125, 3.1998839235294474], 0.5, 0.5, 0.002, 0.2, 100)

2025-07-07 16:14:33,938 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([-0.019941750242513212, -1.5800002115222105, -1.593806038613181, -1.6904468282499765, 1.5370487494614125, 3.1998839235294474], 0.5, 0.5, 0.002, 0.2, 100)

2025-07-07 16:14:33,958 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([-0.019941750242513212, -1.5800002115222105, -1.593806038613181, -1.6904468282499765, 1.5370487494614125, 3.1998839235294474], 0.5, 0.5, 0.002, 0.2, 100)

2025-07-07 16:14:33,963 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([-0.019941750242513212, -1.5800002115222105, -1.593806038613181, -1.6904468282499765, 1.5370487494614125, 3.1998839235294474], 0.5, 0.5, 0.002, 0.2, 100)

2025-07-07 16:14:33,978 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
