2025-07-07 17:08:36,364 - gym_custom_envs_real_ur_drivers_URBasic_robotModelEvent - INFO - Init done
2025-07-07 17:08:36,864 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Connected
2025-07-07 17:08:36,865 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - RT_CLient constructor done
2025-07-07 17:08:36,866 - gym_custom_envs_real_ur_drivers_URBasic_dataLogEvent - INFO - Data logging (not event logging) is disabled
2025-07-07 17:08:36,866 - gym_custom_envs_real_ur_drivers_URBasic_dataLogEvent - INFO - DataLog constructor done
2025-07-07 17:08:36,867 - gym_custom_envs_real_ur_drivers_URBasic_dataLogEvent - INFO - DataLog is stopped
2025-07-07 17:08:36,868 - gym_custom_envs_real_ur_drivers_URBasic_rtdeEvent - INFO - RTDE constructor done
2025-07-07 17:08:37,347 - gym_custom_envs_real_ur_drivers_URBasic_rtdeEvent - INFO - Controller version: 3.3.1-60
2025-07-07 17:08:37,350 - gym_custom_envs_real_ur_drivers_URBasic_rtdeEvent - INFO - RTDE started
2025-07-07 17:08:37,369 - gym_custom_envs_real_ur_drivers_URBasic_dashboardEvent - INFO - Connected
2025-07-07 17:08:37,369 - gym_custom_envs_real_ur_drivers_URBasic_dashboardEvent - INFO - UR Dashboard respond Connected: Universal Robots Dashboard Server
2025-07-07 17:08:37,370 - gym_custom_envs_real_ur_drivers_URBasic_dashboardEvent - INFO - Dashboard server constructor done
2025-07-07 17:08:41,442 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.003697774683364581, -1.6349916635032273, -1.6196277880866472, -1.183824650441305, 1.7980726362803954, 2.9142947564292307], 0.5, 0.5, 0.008, 0.2, 80)

2025-07-07 17:08:41,453 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.003708464883760032, -1.6349916635032273, -1.6196167290294772, -1.183824650441305, 1.7981047500810237, 2.9142841063221505], 0.5, 0.5, 0.008, 0.2, 80)

2025-07-07 17:08:41,470 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.003673351350713238, -1.6349485744680572, -1.6196261527281341, -1.183932415639059, 1.7979674259359086, 2.914308921883303], 0.5, 0.5, 0.008, 0.2, 80)

2025-07-07 17:08:41,491 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.003683017543387417, -1.6349802879671034, -1.6195826440476382, -1.1839686552630824, 1.7977575914505042, 2.9143419438731493], 0.5, 0.5, 0.008, 0.2, 80)

2025-07-07 17:08:41,503 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.003642471992662221, -1.6350000063673313, -1.6196099886098523, -1.1842685858355921, 1.7975277837210784, 2.9144154548328105], 0.5, 0.5, 0.008, 0.2, 80)

2025-07-07 17:08:41,518 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.0035291292310925954, -1.634969757481197, -1.6195945790933781, -1.1844845930682582, 1.7971562444537024, 2.9144373007773505], 0.5, 0.5, 0.008, 0.2, 80)

2025-07-07 17:08:41,533 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.0034663943916354925, -1.6349468027213332, -1.6195466349151078, -1.184796444569723, 1.7969149477507662, 2.9145754643243875], 0.5, 0.5, 0.008, 0.2, 80)

2025-07-07 17:08:41,550 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.003393167943814489, -1.6349848304761532, -1.6195434630549073, -1.1851316610919398, 1.7967919227831122, 2.9146453279298985], 0.5, 0.5, 0.008, 0.2, 80)

2025-07-07 17:08:41,566 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.0033148525791725607, -1.6349502850135658, -1.6194183006881773, -1.1856595198260707, 1.7963534120480606, 2.914874683373004], 0.5, 0.5, 0.008, 0.2, 80)

2025-07-07 17:08:41,587 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.003128263683631881, -1.6349580511854918, -1.6194523978359456, -1.1862107435809535, 1.7959225919861797, 2.9150303952815424], 0.5, 0.5, 0.008, 0.2, 80)

2025-07-07 17:08:41,611 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.002759964354089055, -1.6349511724184964, -1.6192511486959145, -1.1875296751605433, 1.794914663053915, 2.915402335603409], 0.5, 0.5, 0.008, 0.2, 80)

2025-07-07 17:08:41,630 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.002388251740700788, -1.6348901007268244, -1.619111778199431, -1.1889687697040003, 1.7937897103224911, 2.915841967365571], 0.5, 0.5, 0.008, 0.2, 80)

2025-07-07 17:08:41,646 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.0020224746705525317, -1.634822694532079, -1.6188778317071566, -1.190167538319723, 1.792692992081432, 2.9162152493280487], 0.5, 0.5, 0.008, 0.2, 80)

2025-07-07 17:08:41,662 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.0017052363235602677, -1.6347512170941356, -1.6187173679961357, -1.1915465513812464, 1.7916351646939859, 2.9166641842558003], 0.5, 0.5, 0.008, 0.2, 80)

2025-07-07 17:08:41,677 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.0013812382832811155, -1.6346804655194036, -1.6186018377534817, -1.1928049246417445, 1.790600123666166, 2.9168956408089493], 0.5, 0.5, 0.008, 0.2, 80)

2025-07-07 17:08:41,694 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.0013885381623084947, -1.6346712008053386, -1.6184361027103873, -1.1925531546222132, 1.7907285552716155, 2.9169302740955962], 0.5, 0.5, 0.008, 0.2, 80)

2025-07-07 17:08:41,710 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.0012631429524292987, -1.6346889564297868, -1.6183937573262333, -1.1932011763202113, 1.7901826019572116, 2.917036112987911], 0.5, 0.5, 0.008, 0.2, 80)

2025-07-07 17:08:41,726 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.001282729874001201, -1.6346356259206933, -1.6183393897147318, -1.1932607809649867, 1.790326280037143, 2.917112438105437], 0.5, 0.5, 0.008, 0.2, 80)

2025-07-07 17:08:41,743 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.0011146849739593536, -1.6346210854431702, -1.6182442764319902, -1.1939202467547816, 1.7898432310710497, 2.9172398621246165], 0.5, 0.5, 0.008, 0.2, 80)

2025-07-07 17:08:41,759 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.001026297027836725, -1.6345887095539995, -1.6181891663139143, -1.1940280119525355, 1.7898125353628527, 2.917286332508633], 0.5, 0.5, 0.008, 0.2, 80)

2025-07-07 17:08:41,774 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.0008802786177789287, -1.6345853194708468, -1.618104616031831, -1.194663159047262, 1.7892896153900935, 2.9174553954749727], 0.5, 0.5, 0.008, 0.2, 80)

2025-07-07 17:08:41,793 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([-0.10431069357622347, -1.6152817696435802, -1.5615924420675826, -1.5953400194010667, 1.4741555371581008, 3.0326800176499127], 0.5, 0.5, 0.008, 0.2, 80)

2025-07-07 17:08:41,798 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([-0.10431069357622347, -1.6152817696435802, -1.5615924420675826, -1.5953400194010667, 1.4741555371581008, 3.0326800176499127], 0.5, 0.5, 0.008, 0.2, 80)

2025-07-07 17:08:41,816 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([-0.10431069357622347, -1.6152817696435802, -1.5615924420675826, -1.5953400194010667, 1.4741555371581008, 3.0326800176499127], 0.5, 0.5, 0.008, 0.2, 80)

2025-07-07 17:08:41,821 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([-0.10431069357622347, -1.6152817696435802, -1.5615924420675826, -1.5953400194010667, 1.4741555371581008, 3.0326800176499127], 0.5, 0.5, 0.008, 0.2, 80)

2025-07-07 17:08:41,832 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([-0.10431069357622347, -1.6152817696435802, -1.5615924420675826, -1.5953400194010667, 1.4741555371581008, 3.0326800176499127], 0.5, 0.5, 0.008, 0.2, 80)

2025-07-07 17:08:41,846 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([-0.10431069357622347, -1.6152817696435802, -1.5615924420675826, -1.5953400194010667, 1.4741555371581008, 3.0326800176499127], 0.5, 0.5, 0.008, 0.2, 80)

2025-07-07 17:08:41,856 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([-0.10431069357622347, -1.6152817696435802, -1.5615924420675826, -1.5953400194010667, 1.4741555371581008, 3.0326800176499127], 0.5, 0.5, 0.008, 0.2, 80)

2025-07-07 17:08:41,865 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([-0.10431069357622347, -1.6152817696435802, -1.5615924420675826, -1.5953400194010667, 1.4741555371581008, 3.0326800176499127], 0.5, 0.5, 0.008, 0.2, 80)

2025-07-07 17:08:41,869 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([-0.10431069357622347, -1.6152817696435802, -1.5615924420675826, -1.5953400194010667, 1.4741555371581008, 3.0326800176499127], 0.5, 0.5, 0.008, 0.2, 80)

2025-07-07 17:08:41,890 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([-0.10431069357622347, -1.6152817696435802, -1.5615924420675826, -1.5953400194010667, 1.4741555371581008, 3.0326800176499127], 0.5, 0.5, 0.008, 0.2, 80)

2025-07-07 17:08:41,894 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([-0.10431069357622347, -1.6152817696435802, -1.5615924420675826, -1.5953400194010667, 1.4741555371581008, 3.0326800176499127], 0.5, 0.5, 0.008, 0.2, 80)

2025-07-07 17:08:41,909 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([-0.10431069357622347, -1.6152817696435802, -1.5615924420675826, -1.5953400194010667, 1.4741555371581008, 3.0326800176499127], 0.5, 0.5, 0.008, 0.2, 80)

2025-07-07 17:08:41,917 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([-0.10431069357622347, -1.6152817696435802, -1.5615924420675826, -1.5953400194010667, 1.4741555371581008, 3.0326800176499127], 0.5, 0.5, 0.008, 0.2, 80)

2025-07-07 17:08:41,928 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([-0.10431069357622347, -1.6152817696435802, -1.5615924420675826, -1.5953400194010667, 1.4741555371581008, 3.0326800176499127], 0.5, 0.5, 0.008, 0.2, 80)

2025-07-07 17:08:41,942 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([-0.10431069357622347, -1.6152817696435802, -1.5615924420675826, -1.5953400194010667, 1.4741555371581008, 3.0326800176499127], 0.5, 0.5, 0.008, 0.2, 80)

2025-07-07 17:08:41,952 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([-0.10431069357622347, -1.6152817696435802, -1.5615924420675826, -1.5953400194010667, 1.4741555371581008, 3.0326800176499127], 0.5, 0.5, 0.008, 0.2, 80)

2025-07-07 17:08:41,960 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([-0.10431069357622347, -1.6152817696435802, -1.5615924420675826, -1.5953400194010667, 1.4756741781381078, 3.031161376669906], 0.5, 0.5, 0.008, 0.2, 80)

2025-07-07 17:08:41,965 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([-0.10431069357622347, -1.6152817696435802, -1.5615924420675826, -1.5953400194010667, 1.475689364547908, 3.0311461902601056], 0.5, 0.5, 0.008, 0.2, 80)

2025-07-07 17:08:41,981 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([-0.10431069357622347, -1.6152817696435802, -1.5615924420675826, -1.5953400194010667, 1.4756895164120059, 3.031146038396008], 0.5, 0.5, 0.008, 0.2, 80)

2025-07-07 17:08:41,989 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([-0.10431069357622347, -1.6152817696435802, -1.5615924420675826, -1.59382137842106, 1.4756895179306468, 3.0311460368773666], 0.5, 0.5, 0.008, 0.2, 80)

2025-07-07 17:08:42,001 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([-0.10431069357622347, -1.6152817696435802, -1.5615924420675826, -1.5938061920112598, 1.4756895179458331, 3.03114603686218], 0.5, 0.5, 0.008, 0.2, 80)

2025-07-07 17:08:42,014 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([-0.10431069357622347, -1.6152817696435802, -1.5615924420675826, -1.5938060401471619, 1.475689517945985, 3.031146036862028], 0.5, 0.5, 0.008, 0.2, 80)

2025-07-07 17:08:42,026 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([-0.10431069357622347, -1.6152817696435802, -1.5631110830475896, -1.5938060386285209, 1.4756895179459866, 3.031146036862027], 0.5, 0.5, 0.008, 0.2, 80)

2025-07-07 17:08:42,030 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([-0.10431069357622347, -1.6152817696435802, -1.5631262694573895, -1.5938060386133346, 1.4756895179459866, 3.031146036862027], 0.5, 0.5, 0.008, 0.2, 80)

2025-07-07 17:08:42,048 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([-0.10431069357622347, -1.6152817696435802, -1.5631264213214875, -1.5938060386131827, 1.4756895179459866, 3.031146036862027], 0.5, 0.5, 0.008, 0.2, 80)

2025-07-07 17:08:42,056 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([-0.10431069357622347, -1.6152817696435802, -1.5616077818601215, -1.5938060386131812, 1.4756895179459866, 3.031146036862027], 0.5, 0.5, 0.008, 0.2, 80)

2025-07-07 17:08:42,062 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([-0.10431069357622347, -1.6152817696435802, -1.5615925954655079, -1.5938060386131812, 1.4756895179459866, 3.031146036862027], 0.5, 0.5, 0.008, 0.2, 80)

2025-07-07 17:08:42,080 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([-0.10431069357622347, -1.6152817696435802, -1.5615924436015618, -1.5938060386131812, 1.4756895179459866, 3.031146036862027], 0.5, 0.5, 0.008, 0.2, 80)

2025-07-07 17:08:42,086 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([-0.10431069357622347, -1.6152817696435802, -1.5615924420829224, -1.5938060386131812, 1.4741708769659796, 3.0326646778420336], 0.5, 0.5, 0.008, 0.2, 80)

2025-07-07 17:08:42,096 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([-0.10431069357622347, -1.6152817696435802, -1.5615924420677358, -1.5938060386131812, 1.4741556905561795, 3.0326798642518336], 0.5, 0.5, 0.008, 0.2, 80)

2025-07-07 17:08:42,109 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([-0.10431069357622347, -1.6152817696435802, -1.561592442067584, -1.5938060386131812, 1.4741555386920815, 3.0326800161159317], 0.5, 0.5, 0.008, 0.2, 80)

2025-07-07 17:08:42,120 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([-0.10431069357622347, -1.6152817696435802, -1.5615924420675826, -1.5938060386131812, 1.4741555371734405, 3.0326800176345725], 0.5, 0.5, 0.008, 0.2, 80)

2025-07-07 17:08:42,129 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([-0.10431069357622347, -1.6152817696435802, -1.5615924420675826, -1.5938060386131812, 1.4741555371582542, 3.032680017649759], 0.5, 0.5, 0.008, 0.2, 80)

2025-07-07 17:08:42,133 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([-0.10431069357622347, -1.6152817696435802, -1.5615924420675826, -1.5938060386131812, 1.4741555371581023, 3.032680017649911], 0.5, 0.5, 0.008, 0.2, 80)

2025-07-07 17:08:42,149 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([-0.10431069357622347, -1.6152817696435802, -1.5615924420675826, -1.5938060386131812, 1.4741555371581008, 3.031161376669906], 0.5, 0.5, 0.008, 0.2, 80)

2025-07-07 17:08:42,157 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([-0.10431069357622347, -1.6152817696435802, -1.5615924420675826, -1.5938060386131812, 1.4741555371581008, 3.0311461902601056], 0.5, 0.5, 0.008, 0.2, 80)

2025-07-07 17:08:42,168 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([-0.10431069357622347, -1.6152817696435802, -1.5615924420675826, -1.5938060386131812, 1.4741555371581008, 3.031146038396008], 0.5, 0.5, 0.008, 0.2, 80)

2025-07-07 17:08:42,182 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([-0.10431069357622347, -1.6152817696435802, -1.5615924420675826, -1.5938060386131812, 1.4741555371581008, 3.0326646778573734], 0.5, 0.5, 0.008, 0.2, 80)

2025-07-07 17:08:42,193 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([-0.10431069357622347, -1.6152817696435802, -1.5615924420675826, -1.5938060386131812, 1.4741555371581008, 3.032679864251987], 0.5, 0.5, 0.008, 0.2, 80)

2025-07-07 17:08:42,200 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([-0.10431069357622347, -1.6152817696435802, -1.5615924420675826, -1.5938060386131812, 1.4741555371581008, 3.032680016115933], 0.5, 0.5, 0.008, 0.2, 80)

2025-07-07 17:08:42,216 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([-0.10431069357622347, -1.6152817696435802, -1.5615924420675826, -1.5938060386131812, 1.4741555371581008, 3.0311613766545658], 0.5, 0.5, 0.008, 0.2, 80)

2025-07-07 17:08:42,225 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([-0.10431069357622347, -1.6152817696435802, -1.5615924420675826, -1.5938060386131812, 1.4741555371581008, 3.0311461902599524], 0.5, 0.5, 0.008, 0.2, 80)

2025-07-07 17:08:42,230 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([-0.10431069357622347, -1.6152817696435802, -1.5615924420675826, -1.5938060386131812, 1.4741555371581008, 3.031146038396006], 0.5, 0.5, 0.008, 0.2, 80)

2025-07-07 17:08:42,245 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([-0.10431069357622347, -1.6152817696435802, -1.5615924420675826, -1.5938060386131812, 1.4741555371581008, 3.0326646778573734], 0.5, 0.5, 0.008, 0.2, 80)

2025-07-07 17:08:42,253 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([-0.10431069357622347, -1.6152817696435802, -1.5615924420675826, -1.5938060386131812, 1.4741555371581008, 3.032679864251987], 0.5, 0.5, 0.008, 0.2, 80)

2025-07-07 17:08:42,266 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([-0.10431069357622347, -1.6152817696435802, -1.5615924420675826, -1.5938060386131812, 1.4741555371581008, 3.032680016115933], 0.5, 0.5, 0.008, 0.2, 80)

2025-07-07 17:08:42,278 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([-0.10431069357622347, -1.6152817696435802, -1.5615924420675826, -1.5938060386131812, 1.4741555371581008, 3.0311613766545658], 0.5, 0.5, 0.008, 0.2, 80)

2025-07-07 17:08:42,290 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([-0.10431069357622347, -1.6152817696435802, -1.5615924420675826, -1.5938060386131812, 1.4741555371581008, 3.0311461902599524], 0.5, 0.5, 0.008, 0.2, 80)

2025-07-07 17:08:42,293 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([-0.10431069357622347, -1.6152817696435802, -1.5615924420675826, -1.5938060386131812, 1.4741555371581008, 3.031146038396006], 0.5, 0.5, 0.008, 0.2, 80)

2025-07-07 17:08:42,313 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([-0.10431069357622347, -1.6152817696435802, -1.5615924420675826, -1.5938060386131812, 1.4741555371581008, 3.0311460368773666], 0.5, 0.5, 0.008, 0.2, 80)

2025-07-07 17:08:42,318 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([-0.10431069357622347, -1.6152817696435802, -1.5615924420675826, -1.5938060386131812, 1.4741555371581008, 3.03114603686218], 0.5, 0.5, 0.008, 0.2, 80)

2025-07-07 17:08:42,337 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([-0.10431069357622347, -1.6152817696435802, -1.5615924420675826, -1.5938060386131812, 1.4741555371581008, 3.031146036862028], 0.5, 0.5, 0.008, 0.2, 80)

2025-07-07 17:08:42,341 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([-0.10431069357622347, -1.6152817696435802, -1.5615924420675826, -1.5938060386131812, 1.4741555371581008, 3.031146036862027], 0.5, 0.5, 0.008, 0.2, 80)

2025-07-07 17:08:42,362 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([-0.10431069357622347, -1.6152817696435802, -1.5615924420675826, -1.5938060386131812, 1.4741555371581008, 3.031146036862027], 0.5, 0.5, 0.008, 0.2, 80)

2025-07-07 17:08:42,366 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([-0.10431069357622347, -1.6152817696435802, -1.5615924420675826, -1.5938060386131812, 1.4741555371581008, 3.031146036862027], 0.5, 0.5, 0.008, 0.2, 80)

2025-07-07 17:08:42,387 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([-0.10431069357622347, -1.6152817696435802, -1.5615924420675826, -1.5938060386131812, 1.4741555371581008, 3.031146036862027], 0.5, 0.5, 0.008, 0.2, 80)

2025-07-07 17:08:42,397 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
