2025-07-07 17:00:20,051 - gym_custom_envs_real_ur_drivers_URBasic_robotModelEvent - INFO - Init done
2025-07-07 17:00:20,552 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Connected
2025-07-07 17:00:20,552 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - RT_CLient constructor done
2025-07-07 17:00:20,553 - gym_custom_envs_real_ur_drivers_URBasic_dataLogEvent - INFO - Data logging (not event logging) is disabled
2025-07-07 17:00:20,553 - gym_custom_envs_real_ur_drivers_URBasic_dataLogEvent - INFO - DataLog constructor done
2025-07-07 17:00:20,554 - gym_custom_envs_real_ur_drivers_URBasic_dataLogEvent - INFO - DataLog is stopped
2025-07-07 17:00:20,555 - gym_custom_envs_real_ur_drivers_URBasic_rtdeEvent - INFO - RTDE constructor done
2025-07-07 17:00:20,948 - gym_custom_envs_real_ur_drivers_URBasic_rtdeEvent - INFO - Controller version: 3.3.1-60
2025-07-07 17:00:20,950 - gym_custom_envs_real_ur_drivers_URBasic_rtdeEvent - INFO - RTDE started
2025-07-07 17:00:21,057 - gym_custom_envs_real_ur_drivers_URBasic_dashboardEvent - INFO - Connected
2025-07-07 17:00:21,058 - gym_custom_envs_real_ur_drivers_URBasic_dashboardEvent - INFO - UR Dashboard respond Connected: Universal Robots Dashboard Server
2025-07-07 17:00:21,058 - gym_custom_envs_real_ur_drivers_URBasic_dashboardEvent - INFO - Dashboard server constructor done
servoj([0.06215696466456918, -1.5649546412268314, -1.6285020012244298, -1.4245234798582749, 1.726778778803393, 2.8090651512145994], 0.5, 0.5, 0.01, 0.2, 100)

2025-07-07 17:00:25,888 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.06231405662766196, -1.56564504521443, -1.6281917525397014, -1.4242280279680466, 1.7265440457168488, 2.809747505187988], 0.5, 0.5, 0.01, 0.2, 100)

2025-07-07 17:00:25,903 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.0628071703438593, -1.565894367994514, -1.6280389246991906, -1.4240585190260677, 1.7264483611087345, 2.8105137825012205], 0.5, 0.5, 0.01, 0.2, 100)

2025-07-07 17:00:25,921 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.0630968033169779, -1.5668090844587432, -1.6274607973569106, -1.4235850330341926, 1.726057287402533, 2.8116269588470457], 0.5, 0.5, 0.01, 0.2, 100)

2025-07-07 17:00:25,936 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.0638301626937127, -1.5678478251146584, -1.6269063233740846, -1.423050206343182, 1.7257070972589452, 2.812739896774292], 0.5, 0.5, 0.01, 0.2, 100)

2025-07-07 17:00:25,951 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.0642581118447451, -1.5691357586603063, -1.626256110998696, -1.4224231103434217, 1.725131435370039, 2.8142364501953123], 0.5, 0.5, 0.01, 0.2, 100)

2025-07-07 17:00:25,969 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.0647092204566039, -1.5704806841178147, -1.6254666700310312, -1.421767738867548, 1.7246381346961945, 2.815756607055664], 0.5, 0.5, 0.01, 0.2, 100)

2025-07-07 17:00:25,985 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.06527810221105466, -1.572160729160292, -1.6245724929077827, -1.4208588141426914, 1.7239622112436077, 2.8176599025726317], 0.5, 0.5, 0.01, 0.2, 100)

2025-07-07 17:00:25,999 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.06580231857547394, -1.5742310535595585, -1.6236286378248432, -1.4200251595708402, 1.7233322840842065, 2.8194435119628904], 0.5, 0.5, 0.01, 0.2, 100)

2025-07-07 17:00:26,018 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.06639042281948845, -1.5760637081083555, -1.6227154023704, -1.4190332097274971, 1.7226095594378508, 2.8214786529541014], 0.5, 0.5, 0.01, 0.2, 100)

2025-07-07 17:00:26,033 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.06747563464595538, -1.5778318335487953, -1.6221494271550874, -1.4181795293002948, 1.7219235328568052, 2.823477792739868], 0.5, 0.5, 0.01, 0.2, 100)

2025-07-07 17:00:26,047 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.06807955295097927, -1.579593265090394, -1.6212476892478047, -1.4172878170452703, 1.7212382816515497, 2.825393009185791], 0.5, 0.5, 0.01, 0.2, 100)

2025-07-07 17:00:26,066 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.06866351727845807, -1.5813655389287413, -1.6198527729924777, -1.4164442684597565, 1.7205275458652736, 2.8273199081420897], 0.5, 0.5, 0.01, 0.2, 100)

2025-07-07 17:00:26,082 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.06926908226744585, -1.5831934938500563, -1.6188466992056527, -1.4156373285458066, 1.7198012774696165, 2.829391288757324], 0.5, 0.5, 0.01, 0.2, 100)

2025-07-07 17:00:26,095 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.0705485522161959, -1.5853599017338353, -1.6181493152199287, -1.4144909964273726, 1.7189892404126341, 2.8312702655792235], 0.5, 0.5, 0.01, 0.2, 100)

2025-07-07 17:00:26,112 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.1027767112543573, -1.6766410011590058, -1.5692623444731835, -1.368310862793992, 1.6827769243105486, 2.934505248759212], 0.5, 0.5, 0.01, 0.2, 100)

2025-07-07 17:00:26,119 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.1027767127729983, -1.6766410011590058, -1.5692623459916726, -1.368310862793992, 1.6827769243105486, 2.9345052472405713], 0.5, 0.5, 0.01, 0.2, 100)

2025-07-07 17:00:26,132 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.10581399474819815, -1.6766410011590058, -1.5692623460068575, -1.368310862793992, 1.6827769243105486, 2.9360238882053915], 0.5, 0.5, 0.01, 0.2, 100)

2025-07-07 17:00:26,144 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.10584436756795015, -1.6766410011590058, -1.5692623460070092, -1.368310862793992, 1.6827769243105486, 2.9360390746150395], 0.5, 0.5, 0.01, 0.2, 100)

2025-07-07 17:00:26,156 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.10584467129614768, -1.6766410011590058, -1.5692623460070108, -1.368310862793992, 1.6827769243105486, 2.9360392264791364], 0.5, 0.5, 0.01, 0.2, 100)

2025-07-07 17:00:26,158 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.10888195629344309, -1.6766410011590058, -1.5692623460070108, -1.368310862793992, 1.6827769243105486, 2.9345205870177704], 0.5, 0.5, 0.01, 0.2, 100)

2025-07-07 17:00:26,180 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.10891232914341605, -1.6766410011590058, -1.5692623460070108, -1.368310862793992, 1.6827769243105486, 2.9345054006231566], 0.5, 0.5, 0.01, 0.2, 100)

2025-07-07 17:00:26,183 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.10891263287191578, -1.6766410011590058, -1.5692623460070108, -1.368310862793992, 1.6827769243105486, 2.9345052487592107], 0.5, 0.5, 0.01, 0.2, 100)

2025-07-07 17:00:26,205 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.11043127688920773, -1.6766410011590058, -1.5692623460070108, -1.368310862793992, 1.6827769243105486, 2.9345052472405713], 0.5, 0.5, 0.01, 0.2, 100)

2025-07-07 17:00:26,216 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.11044646332938066, -1.6766410011590058, -1.5692623460070108, -1.368310862793992, 1.6827769243105486, 2.9345052472253847], 0.5, 0.5, 0.01, 0.2, 100)

2025-07-07 17:00:26,223 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.11044661519378238, -1.6766410011590058, -1.5692623460070108, -1.368310862793992, 1.6827769243105486, 2.934505247225233], 0.5, 0.5, 0.01, 0.2, 100)

2025-07-07 17:00:26,231 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.1104466167124264, -1.6766410011590058, -1.5692623460070108, -1.368310862793992, 1.6827769243105486, 2.9345052472252315], 0.5, 0.5, 0.01, 0.2, 100)

2025-07-07 17:00:26,248 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.11044661672761284, -1.6766410011590058, -1.5692623460070108, -1.368310862793992, 1.6827769243105486, 2.9345052472252315], 0.5, 0.5, 0.01, 0.2, 100)

2025-07-07 17:00:26,255 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.11044661672776471, -1.6766410011590058, -1.5692623460070108, -1.368310862793992, 1.6842955652905556, 2.9345052472252315], 0.5, 0.5, 0.01, 0.2, 100)

2025-07-07 17:00:26,277 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.11044661672776622, -1.6766410011590058, -1.5692623460070108, -1.368310862793992, 1.6843107517003555, 2.9345052472252315], 0.5, 0.5, 0.01, 0.2, 100)

2025-07-07 17:00:26,287 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.11196525770777274, -1.6766410011590058, -1.5707809869870177, -1.368310862793992, 1.6843109035644535, 2.9345052472252315], 0.5, 0.5, 0.01, 0.2, 100)

2025-07-07 17:00:26,295 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.11198044411757281, -1.6766410011590058, -1.5707961733968179, -1.368310862793992, 1.6843109050830944, 2.9345052472252315], 0.5, 0.5, 0.01, 0.2, 100)

2025-07-07 17:00:26,303 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.1119805959816708, -1.6766410011590058, -1.5707963252609158, -1.368310862793992, 1.684310905098281, 2.9345052472252315], 0.5, 0.5, 0.01, 0.2, 100)

2025-07-07 17:00:26,319 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.11501787946032568, -1.6766410011590058, -1.5707963267795568, -1.368310862793992, 1.6843109050984328, 2.9345052472252315], 0.5, 0.5, 0.01, 0.2, 100)

2025-07-07 17:00:26,336 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.11504825229511223, -1.6766410011590058, -1.5707963267947433, -1.368310862793992, 1.6843109050984344, 2.9345052472252315], 0.5, 0.5, 0.01, 0.2, 100)

2025-07-07 17:00:26,343 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.11504855602346009, -1.6766410011590058, -1.5707963267948952, -1.368310862793992, 1.6843109050984344, 2.9345052472252315], 0.5, 0.5, 0.01, 0.2, 100)

2025-07-07 17:00:26,351 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.11656720004075007, -1.6766410011590058, -1.5707963267948966, -1.368310862793992, 1.6858295460784405, 2.9360238882052383], 0.5, 0.5, 0.01, 0.2, 100)

2025-07-07 17:00:26,361 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.11658238648092296, -1.6766410011590058, -1.5707963267948966, -1.368310862793992, 1.6858447324882404, 2.936039074615038], 0.5, 0.5, 0.01, 0.2, 100)

2025-07-07 17:00:26,376 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.1165825383453247, -1.6766410011590058, -1.5707963267948966, -1.368310862793992, 1.6858448843523386, 2.9360392264791364], 0.5, 0.5, 0.01, 0.2, 100)

2025-07-07 17:00:26,383 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.11810118084397567, -1.6766410011590058, -1.5723149677749033, -1.368310862793992, 1.6858448858709796, 2.936039227997777], 0.5, 0.5, 0.01, 0.2, 100)

2025-07-07 17:00:26,391 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.11811636726896217, -1.6766410011590058, -1.5723301541847035, -1.368310862793992, 1.6858448858861659, 2.9360392280129637], 0.5, 0.5, 0.01, 0.2, 100)

2025-07-07 17:00:26,399 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.11811651913321204, -1.6766410011590058, -1.5723303060488014, -1.368310862793992, 1.6858448858863178, 2.9360392280131156], 0.5, 0.5, 0.01, 0.2, 100)

2025-07-07 17:00:26,415 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.11811652065185453, -1.6766410011590058, -1.5723303075674424, -1.368310862793992, 1.6858448858863193, 2.93452058703311], 0.5, 0.5, 0.01, 0.2, 100)

2025-07-07 17:00:26,423 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.11811652066704097, -1.6766410011590058, -1.572330307582629, -1.368310862793992, 1.6858448858863193, 2.9345054006233102], 0.5, 0.5, 0.01, 0.2, 100)

2025-07-07 17:00:26,439 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.11811652066719283, -1.6766410011590058, -1.5723303075827808, -1.368310862793992, 1.6858448858863193, 2.934505248759212], 0.5, 0.5, 0.01, 0.2, 100)

2025-07-07 17:00:26,456 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.11811652066719434, -1.6766410011590058, -1.5723303075827824, -1.368310862793992, 1.6858448858863193, 2.936023888220578], 0.5, 0.5, 0.01, 0.2, 100)

2025-07-07 17:00:26,463 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.11811652066719436, -1.6766410011590058, -1.5723303075827824, -1.368310862793992, 1.6858448858863193, 2.9360390746151914], 0.5, 0.5, 0.01, 0.2, 100)

2025-07-07 17:00:26,471 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.11811652066719436, -1.6766410011590058, -1.5723303075827824, -1.368310862793992, 1.6858448858863193, 2.9360392264791377], 0.5, 0.5, 0.01, 0.2, 100)

2025-07-07 17:00:26,480 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.11811652066719436, -1.675122360178999, -1.5708116666027756, -1.368310862793992, 1.6843262449063132, 2.936039227997777], 0.5, 0.5, 0.01, 0.2, 100)

2025-07-07 17:00:26,496 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.11811652066719436, -1.675107173769199, -1.5707964801929755, -1.368310862793992, 1.684311058496513, 2.9360392280129637], 0.5, 0.5, 0.01, 0.2, 100)

2025-07-07 17:00:26,503 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.11811652066719436, -1.675107021905101, -1.5707963283288775, -1.368310862793992, 1.6843109066324151, 2.9360392280131156], 0.5, 0.5, 0.01, 0.2, 100)

2025-07-07 17:00:26,511 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.1196351616472013, -1.67510702038646, -1.5707963268102365, -1.368310862793992, 1.6843109051137741, 2.936039228013117], 0.5, 0.5, 0.01, 0.2, 100)

2025-07-07 17:00:26,528 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.11965034805700137, -1.6751070203712737, -1.57079632679505, -1.368310862793992, 1.6843109050985878, 2.936039228013117], 0.5, 0.5, 0.01, 0.2, 100)

2025-07-07 17:00:26,536 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.11965049992109937, -1.6751070203711218, -1.5707963267948981, -1.368310862793992, 1.684310905098436, 2.936039228013117], 0.5, 0.5, 0.01, 0.2, 100)

2025-07-07 17:00:26,543 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.12116914241974686, -1.6751070203711202, -1.5707963267948968, -1.368310862793992, 1.6827922641184274, 2.936039228013117], 0.5, 0.5, 0.01, 0.2, 100)

2025-07-07 17:00:26,560 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.12118432884473333, -1.6751070203711202, -1.5707963267948966, -1.368310862793992, 1.6827770777086273, 2.936039228013117], 0.5, 0.5, 0.01, 0.2, 100)

2025-07-07 17:00:26,576 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.1211844807089832, -1.6735883793911133, -1.5692776858148896, -1.3667922218139852, 1.6812582848645226, 2.933001946053104], 0.5, 0.5, 0.01, 0.2, 100)

2025-07-07 17:00:26,583 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.12118448222762569, -1.6735731929813131, -1.5692624994050897, -1.3667770354041853, 1.6812430969360814, 2.932971573233504], 0.5, 0.5, 0.01, 0.2, 100)

2025-07-07 17:00:26,591 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.12118448224281213, -1.6735730411172152, -1.5692623475409917, -1.366776883540087, 1.6812429450567972, 2.9329712695053076], 0.5, 0.5, 0.01, 0.2, 100)

2025-07-07 17:00:26,599 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.12118448224296399, -1.6735730395985742, -1.5692623460223507, -1.366776882021446, 1.6812429435380043, 2.9329712664680256], 0.5, 0.5, 0.01, 0.2, 100)

2025-07-07 17:00:26,615 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.1211844822429655, -1.6735730395833879, -1.5662250640471511, -1.363739600046246, 1.6782056615628023, 2.9314526254576463], 0.5, 0.5, 0.01, 0.2, 100)

2025-07-07 17:00:26,622 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.12118448224296552, -1.673573039583236, -1.5661946912273992, -1.3637092272264941, 1.6781752887430503, 2.9314374390475426], 0.5, 0.5, 0.01, 0.2, 100)

2025-07-07 17:00:26,631 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.12118448224296552, -1.6735730395832344, -1.5661943874992017, -1.3637089234982966, 1.6781749850148528, 2.9314372871834413], 0.5, 0.5, 0.01, 0.2, 100)

2025-07-07 17:00:26,647 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.12118448224296552, -1.6735730395832344, -1.560119820541892, -1.3561157155609809, 1.6781749819775709, 2.9314372856648006], 0.5, 0.5, 0.01, 0.2, 100)

2025-07-07 17:00:26,655 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.12118448224296552, -1.6735730395832344, -1.5600590748723189, -1.3560397834816076, 1.678174981947198, 2.931437285649614], 0.5, 0.5, 0.01, 0.2, 100)

2025-07-07 17:00:26,663 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.12118448224296552, -1.6735730395832344, -1.560058467415623, -1.3560390241608138, 1.6781749819468943, 2.931437285649462], 0.5, 0.5, 0.01, 0.2, 100)

2025-07-07 17:00:26,671 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.12118448224296552, -1.6735730395832344, -1.5570211793810431, -1.349964452647579, 1.6796936229268982, 2.931437285649461], 0.5, 0.5, 0.01, 0.2, 100)

2025-07-07 17:00:26,688 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.12118448224296552, -1.6735730395832344, -1.5569908065006972, -1.3499037069324467, 1.6797088093366983, 2.931437285649461], 0.5, 0.5, 0.01, 0.2, 100)

2025-07-07 17:00:26,696 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.12118448224296552, -1.6735730395832344, -1.5569905027718938, -1.3499030994752952, 1.6797089612007963, 2.931437285649461], 0.5, 0.5, 0.01, 0.2, 100)

2025-07-07 17:00:26,703 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.12118448224296552, -1.6735730395832344, -1.5569904997346058, -1.3453471704607032, 1.6797089627194373, 2.931437285649461], 0.5, 0.5, 0.01, 0.2, 100)

2025-07-07 17:00:26,712 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.12118448224296552, -1.6735730395832344, -1.556990499704233, -1.3453016111705574, 1.6797089627346236, 2.931437285649461], 0.5, 0.5, 0.01, 0.2, 100)

2025-07-07 17:00:26,728 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.12118448224296552, -1.6735730395832344, -1.5569904997039292, -1.345301155577656, 1.6797089627347754, 2.931437285649461], 0.5, 0.5, 0.01, 0.2, 100)

