2025-07-07 17:05:30,491 - gym_custom_envs_real_ur_drivers_URBasic_robotModelEvent - INFO - Init done
2025-07-07 17:05:30,992 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Connected
2025-07-07 17:05:30,992 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - RT_CLient constructor done
2025-07-07 17:05:30,992 - gym_custom_envs_real_ur_drivers_URBasic_dataLogEvent - INFO - Data logging (not event logging) is disabled
2025-07-07 17:05:30,992 - gym_custom_envs_real_ur_drivers_URBasic_dataLogEvent - INFO - DataLog constructor done
2025-07-07 17:05:30,993 - gym_custom_envs_real_ur_drivers_URBasic_dataLogEvent - INFO - DataLog is stopped
2025-07-07 17:05:30,993 - gym_custom_envs_real_ur_drivers_URBasic_rtdeEvent - INFO - RTDE constructor done
2025-07-07 17:05:31,321 - gym_custom_envs_real_ur_drivers_URBasic_rtdeEvent - INFO - Controller version: 3.3.1-60
2025-07-07 17:05:31,322 - gym_custom_envs_real_ur_drivers_URBasic_rtdeEvent - INFO - RTDE started
2025-07-07 17:05:31,494 - gym_custom_envs_real_ur_drivers_URBasic_dashboardEvent - INFO - Connected
2025-07-07 17:05:31,494 - gym_custom_envs_real_ur_drivers_URBasic_dashboardEvent - INFO - UR Dashboard respond Connected: Universal Robots Dashboard Server
2025-07-07 17:05:31,494 - gym_custom_envs_real_ur_drivers_URBasic_dashboardEvent - INFO - Dashboard server constructor done
servoj([-0.0015339807878858025, -1.526310883946213, -1.679708962734777, -1.4848934026733023, 1.7533400405686272, 2.992796517164886], 0.5, 0.5, 0.008, 0.2, 100)

2025-07-07 17:05:33,921 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([-0.0015339807878858025, -1.526310883946213, -1.679708962734777, -1.4848934026733007, 1.7518213995734346, 2.992796517164886], 0.5, 0.5, 0.008, 0.2, 100)

2025-07-07 17:05:33,924 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([-0.0015339807878858025, -1.526310883946213, -1.679708962734777, -1.4848934026733007, 1.7518062131634828, 2.992796517164886], 0.5, 0.5, 0.008, 0.2, 100)

2025-07-07 17:05:33,944 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([-0.003052621767892307, -1.526310883946213, -1.67819032175477, -1.4833747616932937, 1.7502874203193766, 2.992796517164886], 0.5, 0.5, 0.008, 0.2, 100)

2025-07-07 17:05:33,948 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([-0.003067808177692372, -1.526310883946213, -1.67817513534497, -1.4833595752834936, 1.7502722323909354, 2.992796517164886], 0.5, 0.5, 0.008, 0.2, 100)

2025-07-07 17:05:33,968 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([-0.003067960041790373, -1.526310883946213, -1.678174983480872, -1.4818407824393889, 1.7487534395316442, 2.992796517164886], 0.5, 0.5, 0.008, 0.2, 100)

2025-07-07 17:05:33,973 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([-0.003067961560431353, -1.526310883946213, -1.678174981962231, -1.4818255945109478, 1.7487382516030512, 2.992796517164886], 0.5, 0.5, 0.008, 0.2, 100)

2025-07-07 17:05:33,992 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([-0.0030679615756177628, -1.526310883946213, -1.6781749819470446, -1.4818254426316635, 1.7487380997237651, 2.992796517164886], 0.5, 0.5, 0.008, 0.2, 100)

2025-07-07 17:05:33,996 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([-0.003067961575769627, -1.526310883946213, -1.6781749819468927, -1.4818254411128706, 1.7487380982049723, 2.992796517164886], 0.5, 0.5, 0.008, 0.2, 100)

2025-07-07 17:05:34,017 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([-0.0030679615757711453, -1.526310883946213, -1.6781749819468912, -1.4818254410976828, 1.7487380981897844, 2.992796517164886], 0.5, 0.5, 0.008, 0.2, 100)

2025-07-07 17:05:34,020 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([-0.0030679615757711605, -1.526310883946213, -1.6781749819468912, -1.481825441097531, 1.7487380981896326, 2.992796517164886], 0.5, 0.5, 0.008, 0.2, 100)

2025-07-07 17:05:34,036 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([-0.003067961575771161, -1.526310883946213, -1.6781749819468912, -1.4818254410975293, 1.745700816229617, 2.992796517164886], 0.5, 0.5, 0.008, 0.2, 100)

2025-07-07 17:05:34,044 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([-0.003067961575771161, -1.526310883946213, -1.6781749819468912, -1.4818254410975293, 1.745670443410017, 2.992796517164886], 0.5, 0.5, 0.008, 0.2, 100)

2025-07-07 17:05:34,060 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([-0.003067961575771161, -1.526310883946213, -1.6781749819468912, -1.4818254410975293, 1.7456701396818208, 2.992796517164886], 0.5, 0.5, 0.008, 0.2, 100)

2025-07-07 17:05:34,069 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([-0.003067961575771161, -1.526310883946213, -1.6781749819468912, -1.4818254410975293, 1.7411142137045192, 2.992796517164886], 0.5, 0.5, 0.008, 0.2, 100)

2025-07-07 17:05:34,076 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([-0.003067961575771161, -1.526310883946213, -1.6781749819468912, -1.4818254410975293, 1.7410686544447462, 2.992796517164886], 0.5, 0.5, 0.008, 0.2, 100)

2025-07-07 17:05:34,092 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([-0.003067961575771161, -1.526310883946213, -1.6781749819468912, -1.4818254410975293, 1.7410681988521484, 2.992796517164886], 0.5, 0.5, 0.008, 0.2, 100)

2025-07-07 17:05:34,100 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([-0.004586602555778105, -1.526310883946213, -1.6781749819468912, -1.4803068001175228, 1.7365122713562016, 2.992796517164886], 0.5, 0.5, 0.008, 0.2, 100)

2025-07-07 17:05:34,112 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([-0.004601788965578175, -1.526310883946213, -1.6781749819468912, -1.4802916137077227, 1.736466712081242, 2.992796517164886], 0.5, 0.5, 0.008, 0.2, 100)

2025-07-07 17:05:34,124 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([-0.0046019408296761755, -1.526310883946213, -1.6781749819468912, -1.4802914618436247, 1.7364662564884925, 2.992796517164886], 0.5, 0.5, 0.008, 0.2, 100)

2025-07-07 17:05:34,136 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([-0.004601942348317155, -1.526310883946213, -1.6766563409668842, -1.478772819344977, 1.730391688012538, 2.992796517164886], 0.5, 0.5, 0.008, 0.2, 100)

2025-07-07 17:05:34,140 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([-0.004601942363503565, -1.526310883946213, -1.676641154557084, -1.4787576329199905, 1.7303309423277786, 2.992796517164886], 0.5, 0.5, 0.008, 0.2, 100)

2025-07-07 17:05:34,161 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([-0.0030833013836484846, -1.526310883946213, -1.67512236171298, -1.4742015581157202, 1.7257744119309109, 2.992796517164886], 0.5, 0.5, 0.008, 0.2, 100)

2025-07-07 17:05:34,164 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([-0.003068114973849934, -1.526310883946213, -1.675107173784539, -1.4741559973676774, 1.7257288466269423, 2.992796517164886], 0.5, 0.5, 0.008, 0.2, 100)

2025-07-07 17:05:34,184 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([-0.0030679631097519484, -1.526310883946213, -1.6751070219052546, -1.474155541760197, 1.7257283909739025, 2.992796517164886], 0.5, 0.5, 0.008, 0.2, 100)

2025-07-07 17:05:34,188 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([-0.0030679615911109685, -1.526310883946213, -1.6751070203864618, -1.4741555372041222, 1.7257283864173723, 2.992796517164886], 0.5, 0.5, 0.008, 0.2, 100)

2025-07-07 17:05:34,207 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([-0.0045866025559315035, -1.526310883946213, -1.673588379391267, -1.469599614218541, 1.7196538224517792, 2.9912778761848795], 0.5, 0.5, 0.008, 0.2, 100)

2025-07-07 17:05:34,215 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([-0.004601788965579709, -1.526310883946213, -1.673573192981315, -1.4695540549886854, 1.7195930768121233, 2.991262689775079], 0.5, 0.5, 0.008, 0.2, 100)

2025-07-07 17:05:34,220 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([-0.00460194082967619, -1.526310883946213, -1.6735730411172154, -1.4695535993963869, 1.7195924693557267, 2.9912625379109814], 0.5, 0.5, 0.008, 0.2, 100)

2025-07-07 17:05:34,239 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([-0.004601942348317156, -1.526310883946213, -1.6705357576385607, -1.4634790309204364, 1.7180738223011567, 2.9882252544323262], 0.5, 0.5, 0.008, 0.2, 100)

2025-07-07 17:05:34,244 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([-0.004601942363503565, -1.526310883946213, -1.670505384803774, -1.463418285235677, 1.718058635830611, 2.98819488159754], 0.5, 0.5, 0.008, 0.2, 100)

2025-07-07 17:05:34,255 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([-0.004601942363655429, -1.526310883946213, -1.6644305171553992, -1.4573431138588024, 1.7180584839659054, 2.982120013949165], 0.5, 0.5, 0.008, 0.2, 100)

2025-07-07 17:05:34,268 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([-0.004601942363656948, -1.526310883946213, -1.6643697684789154, -1.4572823621450337, 1.7180584824472585, 2.982059265272681], 0.5, 0.5, 0.008, 0.2, 100)

2025-07-07 17:05:34,279 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([-0.004601942363656963, -1.526310883946213, -1.6643691609921507, -1.457281754627896, 1.718058482432072, 2.9820586577859163], 0.5, 0.5, 0.008, 0.2, 100)

2025-07-07 17:05:34,288 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([-0.004601942363656963, -1.526310883946213, -1.6567759500172492, -1.4512071846326973, 1.71805848243192, 2.9759840877910215], 0.5, 0.5, 0.008, 0.2, 100)

2025-07-07 17:05:34,292 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([-0.004601942363656963, -1.526310883946213, -1.6567000179075002, -1.4511464389327453, 1.7180584824319185, 2.9759233420910727], 0.5, 0.5, 0.008, 0.2, 100)

2025-07-07 17:05:34,308 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([-0.004601942363656963, -1.526310883946213, -1.6566992585864027, -1.4511458314757457, 1.7180584824319185, 2.9759227346340733], 0.5, 0.5, 0.008, 0.2, 100)

2025-07-07 17:05:34,317 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([-0.004601942363656963, -1.526310883946213, -1.6566992509931917, -1.4511458254011758, 1.7180584824319185, 2.975922728559503], 0.5, 0.5, 0.008, 0.2, 100)

2025-07-07 17:05:34,327 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([-0.006120583343663908, -1.526310883946213, -1.6491060460172258, -1.4481085433804166, 1.7180584824319185, 2.96984816457873], 0.5, 0.5, 0.008, 0.2, 100)

2025-07-07 17:05:34,340 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([-0.006135769753463977, -1.526310883946213, -1.6490301139674661, -1.448078170560209, 1.7180584824319185, 2.9697874189389224], 0.5, 0.5, 0.008, 0.2, 100)

2025-07-07 17:05:34,350 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([-0.006135921617561978, -1.526310883946213, -1.6490293546469685, -1.448077866832007, 1.7180584824319185, 2.9697868114825243], 0.5, 0.5, 0.008, 0.2, 100)

2025-07-07 17:05:34,358 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
