2025-07-07 16:49:33,203 - gym_custom_envs_real_ur_drivers_URBasic_robotModelEvent - INFO - Init done
2025-07-07 16:49:33,704 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Connected
2025-07-07 16:49:33,704 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - RT_CLient constructor done
2025-07-07 16:49:33,706 - gym_custom_envs_real_ur_drivers_URBasic_dataLogEvent - INFO - Data logging (not event logging) is disabled
2025-07-07 16:49:33,706 - gym_custom_envs_real_ur_drivers_URBasic_dataLogEvent - INFO - DataLog constructor done
2025-07-07 16:49:33,707 - gym_custom_envs_real_ur_drivers_URBasic_dataLogEvent - INFO - DataLog is stopped
2025-07-07 16:49:33,708 - gym_custom_envs_real_ur_drivers_URBasic_rtdeEvent - INFO - RTDE constructor done
2025-07-07 16:49:34,018 - gym_custom_envs_real_ur_drivers_URBasic_rtdeEvent - INFO - Controller version: 3.3.1-60
2025-07-07 16:49:34,021 - gym_custom_envs_real_ur_drivers_URBasic_rtdeEvent - INFO - RTDE started
2025-07-07 16:49:34,209 - gym_custom_envs_real_ur_drivers_URBasic_dashboardEvent - INFO - Connected
2025-07-07 16:49:34,210 - gym_custom_envs_real_ur_drivers_URBasic_dashboardEvent - INFO - UR Dashboard respond Connected: Universal Robots Dashboard Server
2025-07-07 16:49:34,211 - gym_custom_envs_real_ur_drivers_URBasic_dashboardEvent - INFO - Dashboard server constructor done
servoj([0.13841717839241027, -1.677686897908346, -1.4360238234149378, -1.4479096571551722, 1.5496243238449097, 3.0548183917999268], 0.5, 0.5, 0.01, 0.2, 300)

2025-07-07 16:49:35,843 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.13841717839241027, -1.677686897908346, -1.4360238234149378, -1.4479096571551722, 1.5496243238449097, 3.0548183917999268], 0.5, 0.5, 0.01, 0.2, 300)

2025-07-07 16:49:35,855 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.13841717839241027, -1.677686897908346, -1.4360238234149378, -1.4479096571551722, 1.5496243238449097, 3.0548183917999268], 0.5, 0.5, 0.01, 0.2, 300)

2025-07-07 16:49:35,866 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.13841717839241027, -1.677686897908346, -1.4360238234149378, -1.4479096571551722, 1.5496243238449097, 3.0548183917999268], 0.5, 0.5, 0.01, 0.2, 300)

2025-07-07 16:49:35,878 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.13841717839241027, -1.677686897908346, -1.4360238234149378, -1.4479096571551722, 1.5496243238449097, 3.0548183917999268], 0.5, 0.5, 0.01, 0.2, 300)

2025-07-07 16:49:35,889 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.13841717839241027, -1.677686897908346, -1.4360238234149378, -1.4479096571551722, 1.5496243238449097, 3.0548183917999268], 0.5, 0.5, 0.01, 0.2, 300)

2025-07-07 16:49:35,900 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.13841717839241027, -1.677686897908346, -1.4360238234149378, -1.4479096571551722, 1.5496243238449097, 3.0548183917999268], 0.5, 0.5, 0.01, 0.2, 300)

2025-07-07 16:49:35,912 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.13841717839241027, -1.677686897908346, -1.4360238234149378, -1.4479096571551722, 1.5496243238449097, 3.0548183917999268], 0.5, 0.5, 0.01, 0.2, 300)

2025-07-07 16:49:35,923 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.13841717839241027, -1.677686897908346, -1.4360238234149378, -1.4479096571551722, 1.5496243238449097, 3.0548183917999268], 0.5, 0.5, 0.01, 0.2, 300)

2025-07-07 16:49:35,934 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.13841717839241027, -1.677686897908346, -1.4360238234149378, -1.4479096571551722, 1.5496243238449097, 3.0548183917999268], 0.5, 0.5, 0.01, 0.2, 300)

2025-07-07 16:49:35,946 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.13841717839241027, -1.677686897908346, -1.4360238234149378, -1.4479096571551722, 1.5496243238449097, 3.0548183917999268], 0.5, 0.5, 0.01, 0.2, 300)

2025-07-07 16:49:35,957 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.13841717839241027, -1.677686897908346, -1.4360238234149378, -1.4479096571551722, 1.5496243238449097, 3.0548183917999268], 0.5, 0.5, 0.01, 0.2, 300)

2025-07-07 16:49:35,968 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.13841717839241027, -1.677686897908346, -1.4360238234149378, -1.4479096571551722, 1.5496243238449097, 3.0548183917999268], 0.5, 0.5, 0.01, 0.2, 300)

2025-07-07 16:49:35,980 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.13841717839241027, -1.677686897908346, -1.4360238234149378, -1.4479096571551722, 1.5496243238449097, 3.0548183917999268], 0.5, 0.5, 0.01, 0.2, 300)

2025-07-07 16:49:35,991 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.13841717839241027, -1.677686897908346, -1.4360238234149378, -1.4479096571551722, 1.5496243238449097, 3.0548183917999268], 0.5, 0.5, 0.01, 0.2, 300)

2025-07-07 16:49:36,002 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.13841717839241027, -1.677686897908346, -1.4360238234149378, -1.4479096571551722, 1.5496243238449097, 3.0548183917999268], 0.5, 0.5, 0.01, 0.2, 300)

2025-07-07 16:49:36,014 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.13841717839241027, -1.677686897908346, -1.4360238234149378, -1.4479096571551722, 1.5496243238449097, 3.0548183917999268], 0.5, 0.5, 0.01, 0.2, 300)

2025-07-07 16:49:36,025 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.13841717839241027, -1.677686897908346, -1.4360238234149378, -1.4479096571551722, 1.5496243238449097, 3.0548183917999268], 0.5, 0.5, 0.01, 0.2, 300)

2025-07-07 16:49:36,037 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.13841717839241027, -1.677686897908346, -1.4360238234149378, -1.4479096571551722, 1.5496243238449097, 3.0548183917999268], 0.5, 0.5, 0.01, 0.2, 300)

2025-07-07 16:49:36,048 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.13841717839241027, -1.677686897908346, -1.4360238234149378, -1.4479096571551722, 1.5496243238449097, 3.0548183917999268], 0.5, 0.5, 0.01, 0.2, 300)

2025-07-07 16:49:36,060 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.13841717839241027, -1.677686897908346, -1.4360238234149378, -1.4479096571551722, 1.5496243238449097, 3.0548183917999268], 0.5, 0.5, 0.01, 0.2, 300)

2025-07-07 16:49:36,071 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.13841717839241027, -1.677686897908346, -1.4360238234149378, -1.4479096571551722, 1.5496243238449097, 3.0548183917999268], 0.5, 0.5, 0.01, 0.2, 300)

2025-07-07 16:49:36,082 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.13841717839241027, -1.677686897908346, -1.4360238234149378, -1.4479096571551722, 1.5496243238449097, 3.0548183917999268], 0.5, 0.5, 0.01, 0.2, 300)

2025-07-07 16:49:36,093 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.13841717839241027, -1.677686897908346, -1.4360238234149378, -1.4479096571551722, 1.5496243238449097, 3.0548183917999268], 0.5, 0.5, 0.01, 0.2, 300)

2025-07-07 16:49:36,105 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.13841717839241027, -1.677686897908346, -1.4360238234149378, -1.4479096571551722, 1.5496243238449097, 3.0548183917999268], 0.5, 0.5, 0.01, 0.2, 300)

2025-07-07 16:49:36,116 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.13841717839241027, -1.677686897908346, -1.4360238234149378, -1.4479096571551722, 1.5496243238449097, 3.0548183917999268], 0.5, 0.5, 0.01, 0.2, 300)

2025-07-07 16:49:36,127 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.13841717839241027, -1.677686897908346, -1.4360238234149378, -1.4479096571551722, 1.5496243238449097, 3.0548183917999268], 0.5, 0.5, 0.01, 0.2, 300)

2025-07-07 16:49:36,138 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.13841717839241027, -1.677686897908346, -1.4360238234149378, -1.4479096571551722, 1.5496243238449097, 3.0548183917999268], 0.5, 0.5, 0.01, 0.2, 300)

2025-07-07 16:49:36,150 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.13841717839241027, -1.677686897908346, -1.4360238234149378, -1.4479096571551722, 1.5496243238449097, 3.0548183917999268], 0.5, 0.5, 0.01, 0.2, 300)

2025-07-07 16:49:36,161 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.13841717839241027, -1.677686897908346, -1.4360238234149378, -1.4479096571551722, 1.5496243238449097, 3.0548183917999268], 0.5, 0.5, 0.01, 0.2, 300)

2025-07-07 16:49:36,172 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.13841717839241027, -1.677686897908346, -1.4360238234149378, -1.4479096571551722, 1.5496243238449097, 3.0548183917999268], 0.5, 0.5, 0.01, 0.2, 300)

2025-07-07 16:49:36,184 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.13841717839241027, -1.677686897908346, -1.4360238234149378, -1.4479096571551722, 1.5496243238449097, 3.0548183917999268], 0.5, 0.5, 0.01, 0.2, 300)

2025-07-07 16:49:36,195 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.13841717839241027, -1.677686897908346, -1.4360238234149378, -1.4479096571551722, 1.5496243238449097, 3.0548183917999268], 0.5, 0.5, 0.01, 0.2, 300)

2025-07-07 16:49:36,206 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.13841717839241027, -1.677686897908346, -1.4360238234149378, -1.4479096571551722, 1.5496243238449097, 3.0548183917999268], 0.5, 0.5, 0.01, 0.2, 300)

2025-07-07 16:49:36,218 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.13841717839241027, -1.677686897908346, -1.4360238234149378, -1.4479096571551722, 1.5496243238449097, 3.0548183917999268], 0.5, 0.5, 0.01, 0.2, 300)

2025-07-07 16:49:36,229 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.13841717839241027, -1.677686897908346, -1.4360238234149378, -1.4479096571551722, 1.5496243238449097, 3.0548183917999268], 0.5, 0.5, 0.01, 0.2, 300)

2025-07-07 16:49:36,240 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.13841717839241027, -1.677686897908346, -1.4360238234149378, -1.4479096571551722, 1.5496243238449097, 3.0548183917999268], 0.5, 0.5, 0.01, 0.2, 300)

2025-07-07 16:49:36,252 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.13841717839241027, -1.677686897908346, -1.4360238234149378, -1.4479096571551722, 1.5496243238449097, 3.0548183917999268], 0.5, 0.5, 0.01, 0.2, 300)

2025-07-07 16:49:36,263 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.13841717839241027, -1.677686897908346, -1.4360238234149378, -1.4479096571551722, 1.5496243238449097, 3.0548183917999268], 0.5, 0.5, 0.01, 0.2, 300)

2025-07-07 16:49:36,274 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.13841717839241027, -1.677686897908346, -1.4360238234149378, -1.4479096571551722, 1.5496243238449097, 3.0548183917999268], 0.5, 0.5, 0.01, 0.2, 300)

2025-07-07 16:49:36,286 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.13841717839241027, -1.677686897908346, -1.4360238234149378, -1.4479096571551722, 1.5496243238449097, 3.0548183917999268], 0.5, 0.5, 0.01, 0.2, 300)

2025-07-07 16:49:36,297 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.13841717839241027, -1.677686897908346, -1.4360238234149378, -1.4479096571551722, 1.5496243238449097, 3.0548183917999268], 0.5, 0.5, 0.01, 0.2, 300)

2025-07-07 16:49:36,308 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.13841717839241027, -1.677686897908346, -1.4360238234149378, -1.4479096571551722, 1.5496243238449097, 3.0548183917999268], 0.5, 0.5, 0.01, 0.2, 300)

2025-07-07 16:49:36,319 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.13841717839241027, -1.677686897908346, -1.4360238234149378, -1.4479096571551722, 1.5496243238449097, 3.0548183917999268], 0.5, 0.5, 0.01, 0.2, 300)

2025-07-07 16:49:36,331 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.13841717839241027, -1.677686897908346, -1.4360238234149378, -1.4479096571551722, 1.5496243238449097, 3.0548183917999268], 0.5, 0.5, 0.01, 0.2, 300)

2025-07-07 16:49:36,342 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.13841717839241027, -1.677686897908346, -1.4360238234149378, -1.4479096571551722, 1.5496243238449097, 3.0548183917999268], 0.5, 0.5, 0.01, 0.2, 300)

2025-07-07 16:49:36,353 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.13841717839241027, -1.677686897908346, -1.4360238234149378, -1.4479096571551722, 1.5496243238449097, 3.0548183917999268], 0.5, 0.5, 0.01, 0.2, 300)

2025-07-07 16:49:36,364 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.13841717839241027, -1.677686897908346, -1.4360238234149378, -1.4479096571551722, 1.5496243238449097, 3.0548183917999268], 0.5, 0.5, 0.01, 0.2, 300)

2025-07-07 16:49:36,376 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.13841717839241027, -1.677686897908346, -1.4360238234149378, -1.4479096571551722, 1.5496243238449097, 3.0548183917999268], 0.5, 0.5, 0.01, 0.2, 300)

2025-07-07 16:49:36,387 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.13841717839241027, -1.677686897908346, -1.4360238234149378, -1.4479096571551722, 1.5496243238449097, 3.0548183917999268], 0.5, 0.5, 0.01, 0.2, 300)

2025-07-07 16:49:36,398 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.13841717839241027, -1.677686897908346, -1.4360238234149378, -1.4479096571551722, 1.5496243238449097, 3.0548183917999268], 0.5, 0.5, 0.01, 0.2, 300)

2025-07-07 16:49:36,409 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.13841717839241027, -1.677686897908346, -1.4360238234149378, -1.4479096571551722, 1.5496243238449097, 3.0548183917999268], 0.5, 0.5, 0.01, 0.2, 300)

2025-07-07 16:49:36,421 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.13841717839241027, -1.677686897908346, -1.4360238234149378, -1.4479096571551722, 1.5496243238449097, 3.0548183917999268], 0.5, 0.5, 0.01, 0.2, 300)

2025-07-07 16:49:36,432 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.13841717839241027, -1.677686897908346, -1.4360238234149378, -1.4479096571551722, 1.5496243238449097, 3.0548183917999268], 0.5, 0.5, 0.01, 0.2, 300)

2025-07-07 16:49:36,443 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.13841717839241027, -1.677686897908346, -1.4360238234149378, -1.4479096571551722, 1.5496243238449097, 3.0548183917999268], 0.5, 0.5, 0.01, 0.2, 300)

2025-07-07 16:49:36,455 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.13841717839241027, -1.677686897908346, -1.4360238234149378, -1.4479096571551722, 1.5496243238449097, 3.0548183917999268], 0.5, 0.5, 0.01, 0.2, 300)

2025-07-07 16:49:36,466 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.13841717839241027, -1.677686897908346, -1.4360238234149378, -1.4479096571551722, 1.5496243238449097, 3.0548183917999268], 0.5, 0.5, 0.01, 0.2, 300)

2025-07-07 16:49:36,477 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.13841717839241027, -1.677686897908346, -1.4360238234149378, -1.4479096571551722, 1.5496243238449097, 3.0548183917999268], 0.5, 0.5, 0.01, 0.2, 300)

2025-07-07 16:49:36,488 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.13841717839241027, -1.677686897908346, -1.4360238234149378, -1.4479096571551722, 1.5496243238449097, 3.0548183917999268], 0.5, 0.5, 0.01, 0.2, 300)

2025-07-07 16:49:36,500 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.13841717839241027, -1.677686897908346, -1.4360238234149378, -1.4479096571551722, 1.5496243238449097, 3.0548183917999268], 0.5, 0.5, 0.01, 0.2, 300)

2025-07-07 16:49:36,511 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.13841717839241027, -1.677686897908346, -1.4360238234149378, -1.4479096571551722, 1.5496243238449097, 3.0548183917999268], 0.5, 0.5, 0.01, 0.2, 300)

2025-07-07 16:49:36,522 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.13841717839241027, -1.677686897908346, -1.4360238234149378, -1.4479096571551722, 1.5496243238449097, 3.0548183917999268], 0.5, 0.5, 0.01, 0.2, 300)

2025-07-07 16:49:36,533 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.13841717839241027, -1.677686897908346, -1.4360238234149378, -1.4479096571551722, 1.5496243238449097, 3.0548183917999268], 0.5, 0.5, 0.01, 0.2, 300)

2025-07-07 16:49:36,545 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.13841717839241027, -1.677686897908346, -1.4360238234149378, -1.4479096571551722, 1.5496243238449097, 3.0548183917999268], 0.5, 0.5, 0.01, 0.2, 300)

2025-07-07 16:49:36,556 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.13841717839241027, -1.677686897908346, -1.4360238234149378, -1.4479096571551722, 1.5496243238449097, 3.0548183917999268], 0.5, 0.5, 0.01, 0.2, 300)

2025-07-07 16:49:36,567 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.13841717839241027, -1.677686897908346, -1.4360238234149378, -1.4479096571551722, 1.5496243238449097, 3.0548183917999268], 0.5, 0.5, 0.01, 0.2, 300)

2025-07-07 16:49:36,578 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.13841717839241027, -1.677686897908346, -1.4360238234149378, -1.4479096571551722, 1.5496243238449097, 3.0548183917999268], 0.5, 0.5, 0.01, 0.2, 300)

2025-07-07 16:49:36,590 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.13841717839241027, -1.677686897908346, -1.4360238234149378, -1.4479096571551722, 1.5496243238449097, 3.0548183917999268], 0.5, 0.5, 0.01, 0.2, 300)

2025-07-07 16:49:36,601 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.13841717839241027, -1.677686897908346, -1.4360238234149378, -1.4479096571551722, 1.5496243238449097, 3.0548183917999268], 0.5, 0.5, 0.01, 0.2, 300)

2025-07-07 16:49:36,612 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.13841717839241027, -1.677686897908346, -1.4360238234149378, -1.4479096571551722, 1.5496243238449097, 3.0548183917999268], 0.5, 0.5, 0.01, 0.2, 300)

2025-07-07 16:49:36,623 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.13841717839241027, -1.677686897908346, -1.4360238234149378, -1.4479096571551722, 1.5496243238449097, 3.0548183917999268], 0.5, 0.5, 0.01, 0.2, 300)

2025-07-07 16:49:36,635 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.13841717839241027, -1.677686897908346, -1.4360238234149378, -1.4479096571551722, 1.5496243238449097, 3.0548183917999268], 0.5, 0.5, 0.01, 0.2, 300)

2025-07-07 16:49:36,646 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.13841717839241027, -1.677686897908346, -1.4360238234149378, -1.4479096571551722, 1.5496243238449097, 3.0548183917999268], 0.5, 0.5, 0.01, 0.2, 300)

2025-07-07 16:49:36,658 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.13841717839241027, -1.677686897908346, -1.4360238234149378, -1.4479096571551722, 1.5496243238449097, 3.0548183917999268], 0.5, 0.5, 0.01, 0.2, 300)

2025-07-07 16:49:36,669 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.13841717839241027, -1.677686897908346, -1.4360238234149378, -1.4479096571551722, 1.5496243238449097, 3.0548183917999268], 0.5, 0.5, 0.01, 0.2, 300)

2025-07-07 16:49:36,681 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.13841717839241027, -1.677686897908346, -1.4360238234149378, -1.4479096571551722, 1.5496243238449097, 3.0548183917999268], 0.5, 0.5, 0.01, 0.2, 300)

2025-07-07 16:49:36,692 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.13841717839241027, -1.677686897908346, -1.4360238234149378, -1.4479096571551722, 1.5496243238449097, 3.0548183917999268], 0.5, 0.5, 0.01, 0.2, 300)

2025-07-07 16:49:36,704 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.13841717839241027, -1.677686897908346, -1.4360238234149378, -1.4479096571551722, 1.5496243238449097, 3.0548183917999268], 0.5, 0.5, 0.01, 0.2, 300)

2025-07-07 16:49:36,716 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.13841717839241027, -1.677686897908346, -1.4360238234149378, -1.4479096571551722, 1.5496243238449097, 3.0548183917999268], 0.5, 0.5, 0.01, 0.2, 300)

2025-07-07 16:49:36,727 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
