2025-07-07 16:48:25,671 - gym_custom_envs_real_ur_drivers_URBasic_robotModelEvent - INFO - Init done
2025-07-07 16:48:26,172 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Connected
2025-07-07 16:48:26,172 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - RT_CLient constructor done
2025-07-07 16:48:26,174 - gym_custom_envs_real_ur_drivers_URBasic_dataLogEvent - INFO - Data logging (not event logging) is disabled
2025-07-07 16:48:26,174 - gym_custom_envs_real_ur_drivers_URBasic_dataLogEvent - INFO - DataLog constructor done
2025-07-07 16:48:26,175 - gym_custom_envs_real_ur_drivers_URBasic_dataLogEvent - INFO - DataLog is stopped
2025-07-07 16:48:26,175 - gym_custom_envs_real_ur_drivers_URBasic_rtdeEvent - INFO - RTDE constructor done
2025-07-07 16:48:26,493 - gym_custom_envs_real_ur_drivers_URBasic_rtdeEvent - INFO - Controller version: 3.3.1-60
2025-07-07 16:48:26,497 - gym_custom_envs_real_ur_drivers_URBasic_rtdeEvent - INFO - RTDE started
2025-07-07 16:48:26,677 - gym_custom_envs_real_ur_drivers_URBasic_dashboardEvent - INFO - Connected
2025-07-07 16:48:26,678 - gym_custom_envs_real_ur_drivers_URBasic_dashboardEvent - INFO - UR Dashboard respond Connected: Universal Robots Dashboard Server
2025-07-07 16:48:26,678 - gym_custom_envs_real_ur_drivers_URBasic_dashboardEvent - INFO - Dashboard server constructor done
servoj([0.13848809003829957, -1.6777362028705043, -1.4359917799579065, -1.4479811827289026, 1.5495884418487549, 3.0549018383026123], 0.5, 0.5, 0.01, 0.2, 300)

2025-07-07 16:48:28,365 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.13848809003829957, -1.6777362028705043, -1.4359917799579065, -1.4479811827289026, 1.5495884418487549, 3.0549018383026123], 0.5, 0.5, 0.01, 0.2, 300)

2025-07-07 16:48:28,376 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.13848809003829957, -1.6777362028705043, -1.4359917799579065, -1.4479811827289026, 1.5495884418487549, 3.0549018383026123], 0.5, 0.5, 0.01, 0.2, 300)

2025-07-07 16:48:28,388 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.13848809003829957, -1.6777362028705043, -1.4359917799579065, -1.4479811827289026, 1.5495884418487549, 3.0549018383026123], 0.5, 0.5, 0.01, 0.2, 300)

2025-07-07 16:48:28,399 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.13848809003829957, -1.6777362028705043, -1.4359917799579065, -1.4479811827289026, 1.5495884418487549, 3.0549018383026123], 0.5, 0.5, 0.01, 0.2, 300)

2025-07-07 16:48:28,410 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.13848809003829957, -1.6777362028705043, -1.4359917799579065, -1.4479811827289026, 1.5495884418487549, 3.0549018383026123], 0.5, 0.5, 0.01, 0.2, 300)

2025-07-07 16:48:28,422 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.13848809003829957, -1.6777362028705043, -1.4359917799579065, -1.4479811827289026, 1.5495884418487549, 3.0549018383026123], 0.5, 0.5, 0.01, 0.2, 300)

2025-07-07 16:48:28,433 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.13848809003829957, -1.6777362028705043, -1.4359917799579065, -1.4479811827289026, 1.5495884418487549, 3.0549018383026123], 0.5, 0.5, 0.01, 0.2, 300)

2025-07-07 16:48:28,444 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.13848809003829957, -1.6777362028705043, -1.4359917799579065, -1.4479811827289026, 1.5495884418487549, 3.0549018383026123], 0.5, 0.5, 0.01, 0.2, 300)

2025-07-07 16:48:28,455 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.13848809003829957, -1.6777362028705043, -1.4359917799579065, -1.4479811827289026, 1.5495884418487549, 3.0549018383026123], 0.5, 0.5, 0.01, 0.2, 300)

2025-07-07 16:48:28,467 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.13848809003829957, -1.6777362028705043, -1.4359917799579065, -1.4479811827289026, 1.5495884418487549, 3.0549018383026123], 0.5, 0.5, 0.01, 0.2, 300)

2025-07-07 16:48:28,478 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.13848809003829957, -1.6777362028705043, -1.4359917799579065, -1.4479811827289026, 1.5495884418487549, 3.0549018383026123], 0.5, 0.5, 0.01, 0.2, 300)

2025-07-07 16:48:28,489 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.13848809003829957, -1.6777362028705043, -1.4359917799579065, -1.4479811827289026, 1.5495884418487549, 3.0549018383026123], 0.5, 0.5, 0.01, 0.2, 300)

2025-07-07 16:48:28,500 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.13848809003829957, -1.6777362028705043, -1.4359917799579065, -1.4479811827289026, 1.5495884418487549, 3.0549018383026123], 0.5, 0.5, 0.01, 0.2, 300)

2025-07-07 16:48:28,512 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.13848809003829957, -1.6777362028705043, -1.4359917799579065, -1.4479811827289026, 1.5495884418487549, 3.0549018383026123], 0.5, 0.5, 0.01, 0.2, 300)

2025-07-07 16:48:28,523 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.13848809003829957, -1.6777362028705043, -1.4359917799579065, -1.4479811827289026, 1.5495884418487549, 3.0549018383026123], 0.5, 0.5, 0.01, 0.2, 300)

2025-07-07 16:48:28,534 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.13848809003829957, -1.6777362028705043, -1.4359917799579065, -1.4479811827289026, 1.5495884418487549, 3.0549018383026123], 0.5, 0.5, 0.01, 0.2, 300)

2025-07-07 16:48:28,546 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.13848809003829957, -1.6777362028705043, -1.4359917799579065, -1.4479811827289026, 1.5495884418487549, 3.0549018383026123], 0.5, 0.5, 0.01, 0.2, 300)

2025-07-07 16:48:28,557 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.13848809003829957, -1.6777362028705043, -1.4359917799579065, -1.4479811827289026, 1.5495884418487549, 3.0549018383026123], 0.5, 0.5, 0.01, 0.2, 300)

2025-07-07 16:48:28,568 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.13848809003829957, -1.6777362028705043, -1.4359917799579065, -1.4479811827289026, 1.5495884418487549, 3.0549018383026123], 0.5, 0.5, 0.01, 0.2, 300)

2025-07-07 16:48:28,580 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.13848809003829957, -1.6777362028705043, -1.4359917799579065, -1.4479811827289026, 1.5495884418487549, 3.0549018383026123], 0.5, 0.5, 0.01, 0.2, 300)

2025-07-07 16:48:28,591 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.13848809003829957, -1.6777362028705043, -1.4359917799579065, -1.4479811827289026, 1.5495884418487549, 3.0549018383026123], 0.5, 0.5, 0.01, 0.2, 300)

2025-07-07 16:48:28,603 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.13848809003829957, -1.6777362028705043, -1.4359917799579065, -1.4479811827289026, 1.5495884418487549, 3.0549018383026123], 0.5, 0.5, 0.01, 0.2, 300)

2025-07-07 16:48:28,614 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.13848809003829957, -1.6777362028705043, -1.4359917799579065, -1.4479811827289026, 1.5495884418487549, 3.0549018383026123], 0.5, 0.5, 0.01, 0.2, 300)

2025-07-07 16:48:28,625 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.13848809003829957, -1.6777362028705043, -1.4359917799579065, -1.4479811827289026, 1.5495884418487549, 3.0549018383026123], 0.5, 0.5, 0.01, 0.2, 300)

2025-07-07 16:48:28,637 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.13848809003829957, -1.6777362028705043, -1.4359917799579065, -1.4479811827289026, 1.5495884418487549, 3.0549018383026123], 0.5, 0.5, 0.01, 0.2, 300)

2025-07-07 16:48:28,648 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.13848809003829957, -1.6777362028705043, -1.4359917799579065, -1.4479811827289026, 1.5495884418487549, 3.0549018383026123], 0.5, 0.5, 0.01, 0.2, 300)

2025-07-07 16:48:28,660 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.13848809003829957, -1.6777362028705043, -1.4359917799579065, -1.4479811827289026, 1.5495884418487549, 3.0549018383026123], 0.5, 0.5, 0.01, 0.2, 300)

2025-07-07 16:48:28,671 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.13848809003829957, -1.6777362028705043, -1.4359917799579065, -1.4479811827289026, 1.5495884418487549, 3.0549018383026123], 0.5, 0.5, 0.01, 0.2, 300)

2025-07-07 16:48:28,682 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.13848809003829957, -1.6777362028705043, -1.4359917799579065, -1.4479811827289026, 1.5495884418487549, 3.0549018383026123], 0.5, 0.5, 0.01, 0.2, 300)

2025-07-07 16:48:28,694 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.13848809003829957, -1.6777362028705043, -1.4359917799579065, -1.4479811827289026, 1.5495884418487549, 3.0549018383026123], 0.5, 0.5, 0.01, 0.2, 300)

2025-07-07 16:48:28,705 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.13848809003829957, -1.6777362028705043, -1.4359917799579065, -1.4479811827289026, 1.5495884418487549, 3.0549018383026123], 0.5, 0.5, 0.01, 0.2, 300)

2025-07-07 16:48:28,717 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.13848809003829957, -1.6777362028705043, -1.4359917799579065, -1.4479811827289026, 1.5495884418487549, 3.0549018383026123], 0.5, 0.5, 0.01, 0.2, 300)

2025-07-07 16:48:28,728 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.13848809003829957, -1.6777362028705043, -1.4359917799579065, -1.4479811827289026, 1.5495884418487549, 3.0549018383026123], 0.5, 0.5, 0.01, 0.2, 300)

2025-07-07 16:48:28,740 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.13848809003829957, -1.6777362028705043, -1.4359917799579065, -1.4479811827289026, 1.5495884418487549, 3.0549018383026123], 0.5, 0.5, 0.01, 0.2, 300)

2025-07-07 16:48:28,751 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.13848809003829957, -1.6777362028705043, -1.4359917799579065, -1.4479811827289026, 1.5495884418487549, 3.0549018383026123], 0.5, 0.5, 0.01, 0.2, 300)

2025-07-07 16:48:28,763 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.13848809003829957, -1.6777362028705043, -1.4359917799579065, -1.4479811827289026, 1.5495884418487549, 3.0549018383026123], 0.5, 0.5, 0.01, 0.2, 300)

2025-07-07 16:48:28,775 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.13848809003829957, -1.6777362028705043, -1.4359917799579065, -1.4479811827289026, 1.5495884418487549, 3.0549018383026123], 0.5, 0.5, 0.01, 0.2, 300)

2025-07-07 16:48:28,786 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.13848809003829957, -1.6777362028705043, -1.4359917799579065, -1.4479811827289026, 1.5495884418487549, 3.0549018383026123], 0.5, 0.5, 0.01, 0.2, 300)

2025-07-07 16:48:28,798 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.13848809003829957, -1.6777362028705043, -1.4359917799579065, -1.4479811827289026, 1.5495884418487549, 3.0549018383026123], 0.5, 0.5, 0.01, 0.2, 300)

2025-07-07 16:48:28,809 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.13848809003829957, -1.6777362028705043, -1.4359917799579065, -1.4479811827289026, 1.5495884418487549, 3.0549018383026123], 0.5, 0.5, 0.01, 0.2, 300)

2025-07-07 16:48:28,821 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.13848809003829957, -1.6777362028705043, -1.4359917799579065, -1.4479811827289026, 1.5495884418487549, 3.0549018383026123], 0.5, 0.5, 0.01, 0.2, 300)

2025-07-07 16:48:28,833 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.13848809003829957, -1.6777362028705043, -1.4359917799579065, -1.4479811827289026, 1.5495884418487549, 3.0549018383026123], 0.5, 0.5, 0.01, 0.2, 300)

2025-07-07 16:48:28,844 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.13848809003829957, -1.6777362028705043, -1.4359917799579065, -1.4479811827289026, 1.5495884418487549, 3.0549018383026123], 0.5, 0.5, 0.01, 0.2, 300)

2025-07-07 16:48:28,856 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.13848809003829957, -1.6777362028705043, -1.4359917799579065, -1.4479811827289026, 1.5495884418487549, 3.0549018383026123], 0.5, 0.5, 0.01, 0.2, 300)

2025-07-07 16:48:28,867 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.13848809003829957, -1.6777362028705043, -1.4359917799579065, -1.4479811827289026, 1.5495884418487549, 3.0549018383026123], 0.5, 0.5, 0.01, 0.2, 300)

2025-07-07 16:48:28,879 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.13848809003829957, -1.6777362028705043, -1.4359917799579065, -1.4479811827289026, 1.5495884418487549, 3.0549018383026123], 0.5, 0.5, 0.01, 0.2, 300)

2025-07-07 16:48:28,890 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.13848809003829957, -1.6777362028705043, -1.4359917799579065, -1.4479811827289026, 1.5495884418487549, 3.0549018383026123], 0.5, 0.5, 0.01, 0.2, 300)

2025-07-07 16:48:28,901 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.13848809003829957, -1.6777362028705043, -1.4359917799579065, -1.4479811827289026, 1.5495884418487549, 3.0549018383026123], 0.5, 0.5, 0.01, 0.2, 300)

2025-07-07 16:48:28,913 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.13848809003829957, -1.6777362028705043, -1.4359917799579065, -1.4479811827289026, 1.5495884418487549, 3.0549018383026123], 0.5, 0.5, 0.01, 0.2, 300)

2025-07-07 16:48:28,924 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.13848809003829957, -1.6777362028705043, -1.4359917799579065, -1.4479811827289026, 1.5495884418487549, 3.0549018383026123], 0.5, 0.5, 0.01, 0.2, 300)

2025-07-07 16:48:28,936 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.13848809003829957, -1.6777362028705043, -1.4359917799579065, -1.4479811827289026, 1.5495884418487549, 3.0549018383026123], 0.5, 0.5, 0.01, 0.2, 300)

2025-07-07 16:48:28,947 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.13848809003829957, -1.6777362028705043, -1.4359917799579065, -1.4479811827289026, 1.5495884418487549, 3.0549018383026123], 0.5, 0.5, 0.01, 0.2, 300)

2025-07-07 16:48:28,958 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.13848809003829957, -1.6777362028705043, -1.4359917799579065, -1.4479811827289026, 1.5495884418487549, 3.0549018383026123], 0.5, 0.5, 0.01, 0.2, 300)

2025-07-07 16:48:28,970 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.13848809003829957, -1.6777362028705043, -1.4359917799579065, -1.4479811827289026, 1.5495884418487549, 3.0549018383026123], 0.5, 0.5, 0.01, 0.2, 300)

2025-07-07 16:48:28,981 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.13848809003829957, -1.6777362028705043, -1.4359917799579065, -1.4479811827289026, 1.5495884418487549, 3.0549018383026123], 0.5, 0.5, 0.01, 0.2, 300)

2025-07-07 16:48:28,993 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.13848809003829957, -1.6777362028705043, -1.4359917799579065, -1.4479811827289026, 1.5495884418487549, 3.0549018383026123], 0.5, 0.5, 0.01, 0.2, 300)

2025-07-07 16:48:29,004 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.13848809003829957, -1.6777362028705043, -1.4359917799579065, -1.4479811827289026, 1.5495884418487549, 3.0549018383026123], 0.5, 0.5, 0.01, 0.2, 300)

2025-07-07 16:48:29,015 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.13848809003829957, -1.6777362028705043, -1.4359917799579065, -1.4479811827289026, 1.5495884418487549, 3.0549018383026123], 0.5, 0.5, 0.01, 0.2, 300)

2025-07-07 16:48:29,027 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.13848809003829957, -1.6777362028705043, -1.4359917799579065, -1.4479811827289026, 1.5495884418487549, 3.0549018383026123], 0.5, 0.5, 0.01, 0.2, 300)

2025-07-07 16:48:29,038 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.13848809003829957, -1.6777362028705043, -1.4359917799579065, -1.4479811827289026, 1.5495884418487549, 3.0549018383026123], 0.5, 0.5, 0.01, 0.2, 300)

2025-07-07 16:48:29,050 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.13848809003829957, -1.6777362028705043, -1.4359917799579065, -1.4479811827289026, 1.5495884418487549, 3.0549018383026123], 0.5, 0.5, 0.01, 0.2, 300)

2025-07-07 16:48:29,061 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.13848809003829957, -1.6777362028705043, -1.4359917799579065, -1.4479811827289026, 1.5495884418487549, 3.0549018383026123], 0.5, 0.5, 0.01, 0.2, 300)

2025-07-07 16:48:29,072 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.13848809003829957, -1.6777362028705043, -1.4359917799579065, -1.4479811827289026, 1.5495884418487549, 3.0549018383026123], 0.5, 0.5, 0.01, 0.2, 300)

2025-07-07 16:48:29,084 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.13848809003829957, -1.6777362028705043, -1.4359917799579065, -1.4479811827289026, 1.5495884418487549, 3.0549018383026123], 0.5, 0.5, 0.01, 0.2, 300)

2025-07-07 16:48:29,096 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.13848809003829957, -1.6777362028705043, -1.4359917799579065, -1.4479811827289026, 1.5495884418487549, 3.0549018383026123], 0.5, 0.5, 0.01, 0.2, 300)

2025-07-07 16:48:29,108 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.13848809003829957, -1.6777362028705043, -1.4359917799579065, -1.4479811827289026, 1.5495884418487549, 3.0549018383026123], 0.5, 0.5, 0.01, 0.2, 300)

2025-07-07 16:48:29,119 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.13848809003829957, -1.6777362028705043, -1.4359917799579065, -1.4479811827289026, 1.5495884418487549, 3.0549018383026123], 0.5, 0.5, 0.01, 0.2, 300)

2025-07-07 16:48:29,131 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.13848809003829957, -1.6777362028705043, -1.4359917799579065, -1.4479811827289026, 1.5495884418487549, 3.0549018383026123], 0.5, 0.5, 0.01, 0.2, 300)

2025-07-07 16:48:29,142 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.13848809003829957, -1.6777362028705043, -1.4359917799579065, -1.4479811827289026, 1.5495884418487549, 3.0549018383026123], 0.5, 0.5, 0.01, 0.2, 300)

2025-07-07 16:48:29,154 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.13848809003829957, -1.6777362028705043, -1.4359917799579065, -1.4479811827289026, 1.5495884418487549, 3.0549018383026123], 0.5, 0.5, 0.01, 0.2, 300)

2025-07-07 16:48:29,165 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.13848809003829957, -1.6777362028705043, -1.4359917799579065, -1.4479811827289026, 1.5495884418487549, 3.0549018383026123], 0.5, 0.5, 0.01, 0.2, 300)

2025-07-07 16:48:29,176 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.13848809003829957, -1.6777362028705043, -1.4359917799579065, -1.4479811827289026, 1.5495884418487549, 3.0549018383026123], 0.5, 0.5, 0.01, 0.2, 300)

2025-07-07 16:48:29,188 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.13848809003829957, -1.6777362028705043, -1.4359917799579065, -1.4479811827289026, 1.5495884418487549, 3.0549018383026123], 0.5, 0.5, 0.01, 0.2, 300)

2025-07-07 16:48:29,199 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.13848809003829957, -1.6777362028705043, -1.4359917799579065, -1.4479811827289026, 1.5495884418487549, 3.0549018383026123], 0.5, 0.5, 0.01, 0.2, 300)

2025-07-07 16:48:29,211 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.13848809003829957, -1.6777362028705043, -1.4359917799579065, -1.4479811827289026, 1.5495884418487549, 3.0549018383026123], 0.5, 0.5, 0.01, 0.2, 300)

2025-07-07 16:48:29,222 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.13848809003829957, -1.6777362028705043, -1.4359917799579065, -1.4479811827289026, 1.5495884418487549, 3.0549018383026123], 0.5, 0.5, 0.01, 0.2, 300)

2025-07-07 16:48:29,234 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.13848809003829957, -1.6777362028705043, -1.4359917799579065, -1.4479811827289026, 1.5495884418487549, 3.0549018383026123], 0.5, 0.5, 0.01, 0.2, 300)

2025-07-07 16:48:29,245 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.13848809003829957, -1.6777362028705043, -1.4359917799579065, -1.4479811827289026, 1.5495884418487549, 3.0549018383026123], 0.5, 0.5, 0.01, 0.2, 300)

