2025-07-07 17:06:33,671 - gym_custom_envs_real_ur_drivers_URBasic_robotModelEvent - INFO - Init done
2025-07-07 17:06:34,172 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Connected
2025-07-07 17:06:34,172 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - RT_CLient constructor done
2025-07-07 17:06:34,173 - gym_custom_envs_real_ur_drivers_URBasic_dataLogEvent - INFO - Data logging (not event logging) is disabled
2025-07-07 17:06:34,173 - gym_custom_envs_real_ur_drivers_URBasic_dataLogEvent - INFO - DataLog constructor done
2025-07-07 17:06:34,174 - gym_custom_envs_real_ur_drivers_URBasic_dataLogEvent - INFO - DataLog is stopped
2025-07-07 17:06:34,175 - gym_custom_envs_real_ur_drivers_URBasic_rtdeEvent - INFO - RTDE constructor done
2025-07-07 17:06:34,575 - gym_custom_envs_real_ur_drivers_URBasic_rtdeEvent - INFO - Controller version: 3.3.1-60
2025-07-07 17:06:34,578 - gym_custom_envs_real_ur_drivers_URBasic_rtdeEvent - INFO - RTDE started
2025-07-07 17:06:34,677 - gym_custom_envs_real_ur_drivers_URBasic_dashboardEvent - INFO - Connected
2025-07-07 17:06:34,677 - gym_custom_envs_real_ur_drivers_URBasic_dashboardEvent - INFO - UR Dashboard respond Connected: Universal Robots Dashboard Server
2025-07-07 17:06:34,680 - gym_custom_envs_real_ur_drivers_URBasic_dashboardEvent - INFO - Dashboard server constructor done
servoj([-0.09056855836977178, -1.5572305074698127, -1.6240001321883903, -1.498142837920705, 1.7077505082342055, 2.973220833586203], 0.5, 0.5, 0.005, 0.2, 100)

2025-07-07 17:06:36,665 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([-0.09019710222353154, -1.5572584123363276, -1.6239594993030326, -1.4975812852676658, 1.707444100888587, 2.9734385156481347], 0.5, 0.5, 0.005, 0.2, 100)

2025-07-07 17:06:36,683 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([-0.08974219957460576, -1.5573053736215017, -1.6238840012816993, -1.4977738514798233, 1.7071190172805772, 2.9736885430239015], 0.5, 0.5, 0.005, 0.2, 100)

2025-07-07 17:06:36,698 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([-0.08935929933656865, -1.5573913176902459, -1.6232087718155495, -1.498475216810388, 1.7068519070789507, 2.9739227278029077], 0.5, 0.5, 0.005, 0.2, 100)

2025-07-07 17:06:36,714 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([-0.08891631761659795, -1.557445022660228, -1.6230899701461319, -1.498623322043546, 1.706530288518037, 2.9741345616532024], 0.5, 0.5, 0.005, 0.2, 100)

2025-07-07 17:06:36,730 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([-0.08847285905946904, -1.5574631101008405, -1.6236512075671465, -1.4981204254494127, 1.7061660373157732, 2.9744034298364483], 0.5, 0.5, 0.005, 0.2, 100)

2025-07-07 17:06:36,746 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([-0.08801843324770146, -1.5575173562294349, -1.6235536017446444, -1.4982483792336982, 1.7058126470641783, 2.974646209391905], 0.5, 0.5, 0.005, 0.2, 100)

2025-07-07 17:06:36,762 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([-0.08756353059877568, -1.5575790046025433, -1.6234711085735198, -1.4983895551918902, 1.705466263608934, 2.9748679879169115], 0.5, 0.5, 0.005, 0.2, 100)

2025-07-07 17:06:36,779 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([-0.0871086279498499, -1.557661742763499, -1.6233815383333166, -1.4985234646738297, 1.7051549429894097, 2.97515341747663], 0.5, 0.5, 0.005, 0.2, 100)

2025-07-07 17:06:36,795 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([-0.08670140901674443, -1.557706303885328, -1.6226838402670694, -1.4986447352404582, 1.7048023182573615, 2.9753926263204438], 0.5, 0.5, 0.005, 0.2, 100)

2025-07-07 17:06:36,810 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([-0.08625842729677373, -1.557760274972765, -1.6225519593094886, -1.4987914500467654, 1.7044667013652377, 2.975625963665818], 0.5, 0.5, 0.005, 0.2, 100)

2025-07-07 17:06:36,829 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([-0.015339807878856249, -1.5677283652191252, -1.6091458465073771, -1.5201749607946704, 1.6520971551547563, 3.014272248195285], 0.5, 0.5, 0.005, 0.2, 100)

2025-07-07 17:06:36,834 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([-0.015339807878856249, -1.5677283652191252, -1.6091458464921906, -1.5201749607946704, 1.6520973070188543, 3.014272248195285], 0.5, 0.5, 0.005, 0.2, 100)

2025-07-07 17:06:36,852 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([-0.015339807878856249, -1.5677283652191252, -1.6091458464920387, -1.5201749607946704, 1.6520973085374953, 3.014272248195285], 0.5, 0.5, 0.005, 0.2, 100)

2025-07-07 17:06:36,858 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([-0.015339807878856249, -1.5677283652191252, -1.6091458464920372, -1.5201749607946704, 1.6520973085526818, 3.014272248195285], 0.5, 0.5, 0.005, 0.2, 100)

2025-07-07 17:06:36,868 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([-0.015339807878856249, -1.5677283652191252, -1.6091458464920372, -1.5201749607946704, 1.6520973085528337, 3.014272248195285], 0.5, 0.5, 0.005, 0.2, 100)

2025-07-07 17:06:36,882 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([-0.015339807878856249, -1.5677283652191252, -1.6106644874720442, -1.5201749607946704, 1.652097308552835, 3.014272248195285], 0.5, 0.5, 0.005, 0.2, 100)

2025-07-07 17:06:36,893 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([-0.015339807878856249, -1.5677283652191252, -1.6106796738818443, -1.5201749607946704, 1.6520973085528352, 3.014272248195285], 0.5, 0.5, 0.005, 0.2, 100)

2025-07-07 17:06:36,900 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([-0.015339807878856249, -1.5677283652191252, -1.6106798257459423, -1.5201749607946704, 1.6520973085528352, 3.014272248195285], 0.5, 0.5, 0.005, 0.2, 100)

2025-07-07 17:06:36,906 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([-0.015339807878856249, -1.5677283652191252, -1.6106798272645833, -1.5201749607946704, 1.6520973085528352, 3.014272248195285], 0.5, 0.5, 0.005, 0.2, 100)

2025-07-07 17:06:36,926 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([-0.015339807878856249, -1.5677283652191252, -1.6091611862997628, -1.5201749607946704, 1.6520973085528352, 3.014272248195285], 0.5, 0.5, 0.005, 0.2, 100)

2025-07-07 17:06:36,931 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([-0.015339807878856249, -1.5677283652191252, -1.6091459998901145, -1.5201749607946704, 1.6520973085528352, 3.014272248195285], 0.5, 0.5, 0.005, 0.2, 100)

2025-07-07 17:06:36,950 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([-0.015339807878856249, -1.5677283652191252, -1.6091458480260181, -1.5201749607946704, 1.6520973085528352, 3.014272248195285], 0.5, 0.5, 0.005, 0.2, 100)

2025-07-07 17:06:36,954 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([-0.015339807878856249, -1.5677283652191252, -1.6091458465073771, -1.5201749607946704, 1.6520973085528352, 3.014272248195285], 0.5, 0.5, 0.005, 0.2, 100)

2025-07-07 17:06:36,970 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([-0.015339807878856249, -1.5677283652191252, -1.6091458464921906, -1.5201749607946704, 1.6520973085528352, 3.014272248195285], 0.5, 0.5, 0.005, 0.2, 100)

2025-07-07 17:06:36,978 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([-0.015339807878856249, -1.5677283652191252, -1.6091458464920387, -1.5201749607946704, 1.6520973085528352, 3.014272248195285], 0.5, 0.5, 0.005, 0.2, 100)

2025-07-07 17:06:36,988 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([-0.015339807878856249, -1.5677283652191252, -1.6091458464920372, -1.5201749607946704, 1.6520973085528352, 3.014272248195285], 0.5, 0.5, 0.005, 0.2, 100)

2025-07-07 17:06:37,002 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([-0.015339807878856249, -1.5677283652191252, -1.6091458464920372, -1.5201749607946704, 1.6520973085528352, 3.014272248195285], 0.5, 0.5, 0.005, 0.2, 100)

2025-07-07 17:06:37,012 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([-0.015339807878856249, -1.5677283652191252, -1.6106644874720442, -1.5201749607946704, 1.6520973085528352, 3.014272248195285], 0.5, 0.5, 0.005, 0.2, 100)

2025-07-07 17:06:37,020 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([-0.015339807878856249, -1.5677283652191252, -1.6106796738818443, -1.5201749607946704, 1.6520973085528352, 3.014272248195285], 0.5, 0.5, 0.005, 0.2, 100)

2025-07-07 17:06:37,026 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([-0.015339807878856249, -1.5677283652191252, -1.6106798257459423, -1.5201749607946704, 1.6520973085528352, 3.014272248195285], 0.5, 0.5, 0.005, 0.2, 100)

2025-07-07 17:06:37,045 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([-0.015339807878856249, -1.5677283652191252, -1.6091611862845763, -1.5201749607946704, 1.6536159495328422, 3.014272248195285], 0.5, 0.5, 0.005, 0.2, 100)

2025-07-07 17:06:37,050 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([-0.015339807878856249, -1.5677283652191252, -1.6091459998899627, -1.5201749607946704, 1.653631135942642, 3.014272248195285], 0.5, 0.5, 0.005, 0.2, 100)

2025-07-07 17:06:37,060 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([-0.015339807878856249, -1.5677283652191252, -1.6091458480260166, -1.5201749607946704, 1.65363128780674, 3.014272248195285], 0.5, 0.5, 0.005, 0.2, 100)

2025-07-07 17:06:37,074 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([-0.015339807878856249, -1.5677283652191252, -1.6091458465073771, -1.5201749607946704, 1.652112648345374, 3.014272248195285], 0.5, 0.5, 0.005, 0.2, 100)

2025-07-07 17:06:37,085 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([-0.015339807878856249, -1.5677283652191252, -1.6091458464921906, -1.5201749607946704, 1.6520974619507605, 3.014272248195285], 0.5, 0.5, 0.005, 0.2, 100)

2025-07-07 17:06:37,090 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([-0.015339807878856249, -1.5677283652191252, -1.6091458464920387, -1.5201749607946704, 1.6520973100868144, 3.014272248195285], 0.5, 0.5, 0.005, 0.2, 100)

2025-07-07 17:06:37,098 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([-0.015339807878856249, -1.5677283652191252, -1.6091458464920372, -1.5201749607946704, 1.652097308568175, 3.014272248195285], 0.5, 0.5, 0.005, 0.2, 100)

2025-07-07 17:06:37,114 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([-0.015339807878856249, -1.5677283652191252, -1.6091458464920372, -1.5201749607946704, 1.6520973085529884, 3.014272248195285], 0.5, 0.5, 0.005, 0.2, 100)

2025-07-07 17:06:37,121 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([-0.015339807878856249, -1.5677283652191252, -1.6091458464920372, -1.5201749607946704, 1.6520973085528365, 3.014272248195285], 0.5, 0.5, 0.005, 0.2, 100)

2025-07-07 17:06:37,132 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([-0.015339807878856249, -1.5677283652191252, -1.6091458464920372, -1.5201749607946704, 1.6520973085528352, 3.014272248195285], 0.5, 0.5, 0.005, 0.2, 100)

2025-07-07 17:06:37,146 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([-0.015339807878856249, -1.5677283652191252, -1.6091458464920372, -1.5201749607946704, 1.6520973085528352, 3.014272248195285], 0.5, 0.5, 0.005, 0.2, 100)

2025-07-07 17:06:37,156 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([-0.015339807878856249, -1.5677283652191252, -1.6091458464920372, -1.5201749607946704, 1.6520973085528352, 3.014272248195285], 0.5, 0.5, 0.005, 0.2, 100)

2025-07-07 17:06:37,165 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([-0.015339807878856249, -1.5677283652191252, -1.6091458464920372, -1.5201749607946704, 1.6520973085528352, 3.014272248195285], 0.5, 0.5, 0.005, 0.2, 100)

2025-07-07 17:06:37,169 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([-0.015339807878856249, -1.5677283652191252, -1.6106644874720442, -1.5201749607946704, 1.6520973085528352, 3.014272248195285], 0.5, 0.5, 0.005, 0.2, 100)

2025-07-07 17:06:37,186 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([-0.015339807878856249, -1.5677283652191252, -1.6106796738818443, -1.5201749607946704, 1.6520973085528352, 3.014272248195285], 0.5, 0.5, 0.005, 0.2, 100)

2025-07-07 17:06:37,193 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([-0.015339807878856249, -1.5677283652191252, -1.6106798257459423, -1.5201749607946704, 1.6520973085528352, 3.014272248195285], 0.5, 0.5, 0.005, 0.2, 100)

2025-07-07 17:06:37,206 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([-0.015339807878856249, -1.5662097242391184, -1.6091611862845763, -1.5201749607946704, 1.6520973085528352, 3.014272248195285], 0.5, 0.5, 0.005, 0.2, 100)

2025-07-07 17:06:37,218 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([-0.015339807878856249, -1.5661945378293183, -1.6091459998899627, -1.5201749607946704, 1.6520973085528352, 3.014272248195285], 0.5, 0.5, 0.005, 0.2, 100)

2025-07-07 17:06:37,229 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([-0.015339807878856249, -1.5661943859652203, -1.6091458480260166, -1.5201749607946704, 1.6520973085528352, 3.014272248195285], 0.5, 0.5, 0.005, 0.2, 100)

2025-07-07 17:06:37,237 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([-0.015339807878856249, -1.5661943844465793, -1.6091458465073771, -1.5201749607946704, 1.6520973085528352, 3.014272248195285], 0.5, 0.5, 0.005, 0.2, 100)

2025-07-07 17:06:37,242 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([-0.015339807878856249, -1.566194384431393, -1.6091458464921906, -1.5201749607946704, 1.6520973085528352, 3.014272248195285], 0.5, 0.5, 0.005, 0.2, 100)

2025-07-07 17:06:37,260 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([-0.015339807878856249, -1.5661943844312411, -1.6091458464920387, -1.5201749607946704, 1.6520973085528352, 3.014272248195285], 0.5, 0.5, 0.005, 0.2, 100)

2025-07-07 17:06:37,265 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([-0.015339807878856249, -1.5661943844312396, -1.6091458464920372, -1.5201749607946704, 1.6520973085528352, 3.014272248195285], 0.5, 0.5, 0.005, 0.2, 100)

2025-07-07 17:06:37,276 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([-0.015339807878856249, -1.5661943844312396, -1.6091458464920372, -1.5201749607946704, 1.6520973085528352, 3.014272248195285], 0.5, 0.5, 0.005, 0.2, 100)

2025-07-07 17:06:37,290 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([-0.015339807878856249, -1.5661943844312396, -1.6091458464920372, -1.5201749607946704, 1.6520973085528352, 3.014272248195285], 0.5, 0.5, 0.005, 0.2, 100)

2025-07-07 17:06:37,301 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([-0.015339807878856249, -1.5661943844312396, -1.6091458464920372, -1.5201749607946704, 1.6520973085528352, 3.014272248195285], 0.5, 0.5, 0.005, 0.2, 100)

2025-07-07 17:06:37,306 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([-0.015339807878856249, -1.5661943844312396, -1.6091458464920372, -1.5201749607946704, 1.6520973085528352, 3.014272248195285], 0.5, 0.5, 0.005, 0.2, 100)

2025-07-07 17:06:37,314 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([-0.015339807878856249, -1.5661943844312396, -1.6091458464920372, -1.5201749607946704, 1.6520973085528352, 3.014272248195285], 0.5, 0.5, 0.005, 0.2, 100)

2025-07-07 17:06:37,330 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([-0.015339807878856249, -1.5661943844312396, -1.6091458464920372, -1.5201749607946704, 1.6520973085528352, 3.014272248195285], 0.5, 0.5, 0.005, 0.2, 100)

2025-07-07 17:06:37,337 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([-0.015339807878856249, -1.5661943844312396, -1.6091458464920372, -1.5201749607946704, 1.6520973085528352, 3.014272248195285], 0.5, 0.5, 0.005, 0.2, 100)

2025-07-07 17:06:37,349 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([-0.015339807878856249, -1.5661943844312396, -1.6091458464920372, -1.5201749607946704, 1.6520973085528352, 3.014272248195285], 0.5, 0.5, 0.005, 0.2, 100)

2025-07-07 17:06:37,362 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([-0.015339807878856249, -1.5661943844312396, -1.6091458464920372, -1.5201749607946704, 1.6520973085528352, 3.014272248195285], 0.5, 0.5, 0.005, 0.2, 100)

2025-07-07 17:06:37,372 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([-0.015339807878856249, -1.5661943844312396, -1.6091458464920372, -1.5201749607946704, 1.6520973085528352, 3.014272248195285], 0.5, 0.5, 0.005, 0.2, 100)

2025-07-07 17:06:37,380 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([-0.015339807878856249, -1.5661943844312396, -1.6091458464920372, -1.5201749607946704, 1.6520973085528352, 3.014272248195285], 0.5, 0.5, 0.005, 0.2, 100)

2025-07-07 17:06:37,385 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([-0.015339807878856249, -1.5661943844312396, -1.6091458464920372, -1.5201749607946704, 1.6520973085528352, 3.014272248195285], 0.5, 0.5, 0.005, 0.2, 100)

2025-07-07 17:06:37,404 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([-0.015339807878856249, -1.5661943844312396, -1.6091458464920372, -1.5201749607946704, 1.6520973085528352, 3.014272248195285], 0.5, 0.5, 0.005, 0.2, 100)

2025-07-07 17:06:37,410 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
