2025-07-07 17:06:58,219 - gym_custom_envs_real_ur_drivers_URBasic_robotModelEvent - INFO - Init done
2025-07-07 17:06:58,720 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Connected
2025-07-07 17:06:58,721 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - RT_CLient constructor done
2025-07-07 17:06:58,722 - gym_custom_envs_real_ur_drivers_URBasic_dataLogEvent - INFO - Data logging (not event logging) is disabled
2025-07-07 17:06:58,722 - gym_custom_envs_real_ur_drivers_URBasic_dataLogEvent - INFO - DataLog constructor done
2025-07-07 17:06:58,723 - gym_custom_envs_real_ur_drivers_URBasic_dataLogEvent - INFO - DataLog is stopped
2025-07-07 17:06:58,724 - gym_custom_envs_real_ur_drivers_URBasic_rtdeEvent - INFO - RTDE constructor done
2025-07-07 17:06:59,118 - gym_custom_envs_real_ur_drivers_URBasic_rtdeEvent - INFO - Controller version: 3.3.1-60
2025-07-07 17:06:59,121 - gym_custom_envs_real_ur_drivers_URBasic_rtdeEvent - INFO - RTDE started
2025-07-07 17:06:59,225 - gym_custom_envs_real_ur_drivers_URBasic_dashboardEvent - INFO - Connected
2025-07-07 17:06:59,226 - gym_custom_envs_real_ur_drivers_URBasic_dashboardEvent - INFO - UR Dashboard respond Connected: Universal Robots Dashboard Server
2025-07-07 17:06:59,226 - gym_custom_envs_real_ur_drivers_URBasic_dashboardEvent - INFO - Dashboard server constructor done
servoj([-0.015592521420100142, -1.5572215599724708, -1.5889905657936996, -1.518912669873445, 1.675233127320553, 2.955590772628784], 0.5, 0.5, 0.0125, 0.2, 100)

2025-07-07 17:07:02,689 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([-0.015599636347769025, -1.55717124750959, -1.588984443292231, -1.518941698778334, 1.675207674661265, 2.955590772628784], 0.5, 0.5, 0.0125, 0.2, 100)

2025-07-07 17:07:02,704 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([-0.01559668404648795, -1.5572038463326598, -1.5889609947983396, -1.518933940851774, 1.674581645933892, 2.9556267738342283], 0.5, 0.5, 0.0125, 0.2, 100)

2025-07-07 17:07:02,721 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([-0.015586785039887033, -1.557208573158404, -1.5889837980810928, -1.5189196670905456, 1.6745750474230356, 2.955602693557739], 0.5, 0.5, 0.0125, 0.2, 100)

2025-07-07 17:07:02,736 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([-0.01540882268320282, -1.5570550607851508, -1.589661090617428, -1.518912448480423, 1.6739481776612273, 2.9556267738342283], 0.5, 0.5, 0.0125, 0.2, 100)

2025-07-07 17:07:02,752 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([-0.015457393117276072, -1.5570936168297076, -1.5896377945245632, -1.5189325509393947, 1.673923070488474, 2.955817985534668], 0.5, 0.5, 0.0125, 0.2, 100)

2025-07-07 17:07:02,769 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([-0.015562783801807492, -1.5571428371248588, -1.5896080940035726, -1.5189290685558103, 1.673334960645209, 2.956177282333374], 0.5, 0.5, 0.0125, 0.2, 100)

2025-07-07 17:07:02,784 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([-0.015766719624667545, -1.557327802860747, -1.5895270852736392, -1.5189291642016707, 1.6733357432220524, 2.956895875930786], 0.5, 0.5, 0.0125, 0.2, 100)

2025-07-07 17:07:02,801 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([-0.01604404117897759, -1.5575174281919026, -1.5893884127260771, -1.5188900562397418, 1.6696688978681486, 2.9579494476318358], 0.5, 0.5, 0.0125, 0.2, 100)

2025-07-07 17:07:02,818 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([-0.016360095562769142, -1.5577667886817503, -1.589277456623725, -1.5188863552226248, 1.669616570254599, 2.9590263843536375], 0.5, 0.5, 0.0125, 0.2, 100)

2025-07-07 17:07:02,833 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([-0.01669832727427473, -1.5580907460803022, -1.589707011494322, -1.5188657965541172, 1.665201543558401, 2.9603553295135496], 0.5, 0.5, 0.0125, 0.2, 100)

2025-07-07 17:07:02,849 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([-0.0171678725646144, -1.5584509606726518, -1.5895691501640785, -1.5188009702386773, 1.6650452156361675, 2.9619000434875487], 0.5, 0.5, 0.0125, 0.2, 100)

2025-07-07 17:07:02,865 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([-0.017635608746208016, -1.558904545547187, -1.589411251259969, -1.5194154985201849, 1.6597245838377457, 2.963611888885498], 0.5, 0.5, 0.0125, 0.2, 100)

2025-07-07 17:07:02,881 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([-0.018164936076007214, -1.559341936811495, -1.5892558846089209, -1.5194128635924113, 1.6593824160675517, 2.96543173789978], 0.5, 0.5, 0.0125, 0.2, 100)

2025-07-07 17:07:02,898 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([-0.018720132785319827, -1.5611976797847003, -1.589068911549988, -1.5200703941571236, 1.656371838310303, 2.9675148010253904], 0.5, 0.5, 0.0125, 0.2, 100)

2025-07-07 17:07:02,914 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([-0.019298136504026897, -1.5617174537976053, -1.5889426593592542, -1.5200653276549274, 1.6558517187482447, 2.9695621013641356], 0.5, 0.5, 0.0125, 0.2, 100)

2025-07-07 17:07:02,929 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([-0.019905741608043648, -1.5629548827038098, -1.5887830577903335, -1.52004759614377, 1.654670570030291, 2.971584844589233], 0.5, 0.5, 0.0125, 0.2, 100)

2025-07-07 17:07:02,945 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([-0.02052332003038957, -1.5635118288525316, -1.5886146225859776, -1.520043013922798, 1.6540821346417143, 2.9736445426940916], 0.5, 0.5, 0.0125, 0.2, 100)

2025-07-07 17:07:02,962 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([-0.021152768065131895, -1.5648468269035483, -1.588427800727848, -1.5200137950292076, 1.6534702322130983, 2.9757991313934324], 0.5, 0.5, 0.0125, 0.2, 100)

2025-07-07 17:07:02,977 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([-0.021770114389410025, -1.565477760168785, -1.5882691934441024, -1.5200415592404184, 1.6528065581743359, 2.977870512008667], 0.5, 0.5, 0.0125, 0.2, 100)

2025-07-07 17:07:02,998 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([-0.02164708259789873, -1.5661093961849597, -1.5880656989868838, -1.5200503118197457, 1.6521567770816312, 2.9800734996795653], 0.5, 0.5, 0.0125, 0.2, 100)

2025-07-07 17:07:03,010 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([-0.02224898905549952, -1.5667518258224076, -1.5878448593107555, -1.5200115284425855, 1.6514466237492968, 2.9822643280029295], 0.5, 0.5, 0.0125, 0.2, 100)

2025-07-07 17:07:03,026 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([-0.022827007138331988, -1.567397938792185, -1.587611851092284, -1.5200266724758895, 1.6507752929244532, 2.984359550476074], 0.5, 0.5, 0.0125, 0.2, 100)

2025-07-07 17:07:03,047 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([-0.0352815581215233, -1.5815341923100958, -1.583068173097982, -1.5201749607946704, 1.6352235198860932, 3.031146036862027], 0.5, 0.5, 0.0125, 0.2, 100)

2025-07-07 17:07:03,057 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([-0.03528155812137144, -1.581534192310096, -1.583068173097982, -1.5201749607946704, 1.6352235198860932, 3.031146036862027], 0.5, 0.5, 0.0125, 0.2, 100)

2025-07-07 17:07:03,065 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([-0.03528155812136992, -1.581534192310096, -1.583068173097982, -1.5201749607946704, 1.6352235198860932, 3.031146036862027], 0.5, 0.5, 0.0125, 0.2, 100)

2025-07-07 17:07:03,074 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([-0.035281558121369905, -1.581534192310096, -1.583068173097982, -1.5201749607946704, 1.6352235198860932, 3.031146036862027], 0.5, 0.5, 0.0125, 0.2, 100)

2025-07-07 17:07:03,081 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([-0.035281558121369905, -1.581534192310096, -1.583068173097982, -1.5201749607946704, 1.6352235198860932, 3.031146036862027], 0.5, 0.5, 0.0125, 0.2, 100)

2025-07-07 17:07:03,097 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([-0.035281558121369905, -1.581534192310096, -1.581549532117975, -1.5201749607946704, 1.6352235198860932, 3.031146036862027], 0.5, 0.5, 0.0125, 0.2, 100)

2025-07-07 17:07:03,106 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([-0.035281558121369905, -1.581534192310096, -1.581534345708175, -1.5201749607946704, 1.6352235198860932, 3.031146036862027], 0.5, 0.5, 0.0125, 0.2, 100)

2025-07-07 17:07:03,116 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([-0.035281558121369905, -1.581534192310096, -1.581534193844077, -1.5201749607946704, 1.6352235198860932, 3.031146036862027], 0.5, 0.5, 0.0125, 0.2, 100)

2025-07-07 17:07:03,129 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([-0.035281558121369905, -1.581534192310096, -1.583052833305443, -1.5201749607946704, 1.6352235198860932, 3.031146036862027], 0.5, 0.5, 0.0125, 0.2, 100)

2025-07-07 17:07:03,140 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([-0.035281558121369905, -1.581534192310096, -1.5830680197000566, -1.5201749607946704, 1.6352235198860932, 3.031146036862027], 0.5, 0.5, 0.0125, 0.2, 100)

2025-07-07 17:07:03,144 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([-0.035281558121369905, -1.581534192310096, -1.5830681715640027, -1.5201749607946704, 1.6352235198860932, 3.031146036862027], 0.5, 0.5, 0.0125, 0.2, 100)

2025-07-07 17:07:03,165 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([-0.035281558121369905, -1.581534192310096, -1.5830681730826421, -1.5201749607946704, 1.6352235198860932, 3.031146036862027], 0.5, 0.5, 0.0125, 0.2, 100)

2025-07-07 17:07:03,169 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([-0.035281558121369905, -1.581534192310096, -1.5830681730978287, -1.5201749607946704, 1.6352235198860932, 3.031146036862027], 0.5, 0.5, 0.0125, 0.2, 100)

2025-07-07 17:07:03,191 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([-0.035281558121369905, -1.581534192310096, -1.5830681730979805, -1.5201749607946704, 1.6352235198860932, 3.02962739588202], 0.5, 0.5, 0.0125, 0.2, 100)

2025-07-07 17:07:03,202 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([-0.035281558121369905, -1.581534192310096, -1.583068173097982, -1.5201749607946704, 1.6352235198860932, 3.02961220947222], 0.5, 0.5, 0.0125, 0.2, 100)

2025-07-07 17:07:03,213 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([-0.035281558121369905, -1.581534192310096, -1.583068173097982, -1.5201749607946704, 1.6352235198860932, 3.029612057608122], 0.5, 0.5, 0.0125, 0.2, 100)

2025-07-07 17:07:03,218 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([-0.035281558121369905, -1.581534192310096, -1.583068173097982, -1.5201749607946704, 1.6367421608661001, 3.0296120560894813], 0.5, 0.5, 0.0125, 0.2, 100)

2025-07-07 17:07:03,236 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([-0.035281558121369905, -1.581534192310096, -1.583068173097982, -1.5201749607946704, 1.6367573472759003, 3.0296120560742947], 0.5, 0.5, 0.0125, 0.2, 100)

2025-07-07 17:07:03,250 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([-0.035281558121369905, -1.581534192310096, -1.583068173097982, -1.5201749607946704, 1.6382761401200052, 3.029612056074143], 0.5, 0.5, 0.0125, 0.2, 100)

2025-07-07 17:07:03,260 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([-0.035281558121369905, -1.581534192310096, -1.583068173097982, -1.5201749607946704, 1.6382913280484461, 3.029612056074141], 0.5, 0.5, 0.0125, 0.2, 100)

2025-07-07 17:07:03,268 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([-0.035281558121369905, -1.581534192310096, -1.583068173097982, -1.5201749607946704, 1.6382914799277306, 3.029612056074141], 0.5, 0.5, 0.0125, 0.2, 100)

2025-07-07 17:07:03,273 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([-0.035281558121369905, -1.581534192310096, -1.583068173097982, -1.5201749607946704, 1.6382914814465235, 3.029612056074141], 0.5, 0.5, 0.0125, 0.2, 100)

2025-07-07 17:07:03,289 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([-0.03680019910137641, -1.581534192310096, -1.581549532117975, -1.5201749607946704, 1.6398101224417183, 3.029612056074141], 0.5, 0.5, 0.0125, 0.2, 100)

2025-07-07 17:07:03,297 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([-0.036815385511176475, -1.581534192310096, -1.581534345708175, -1.5201749607946704, 1.6398253088516703, 3.029612056074141], 0.5, 0.5, 0.0125, 0.2, 100)

2025-07-07 17:07:03,309 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([-0.036815537375274474, -1.581534192310096, -1.581534193844077, -1.5201749607946704, 1.6398254607157698, 3.029612056074141], 0.5, 0.5, 0.0125, 0.2, 100)

2025-07-07 17:07:03,320 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([-0.03681553889391546, -1.581534192310096, -1.581534192325436, -1.5201749607946704, 1.6398254622344108, 3.029612056074141], 0.5, 0.5, 0.0125, 0.2, 100)

2025-07-07 17:07:03,332 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([-0.036815538909101865, -1.581534192310096, -1.5815341923102495, -1.5201749607946704, 1.6398254622495974, 3.029612056074141], 0.5, 0.5, 0.0125, 0.2, 100)

2025-07-07 17:07:03,337 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([-0.03681553890925373, -1.581534192310096, -1.5815341923100976, -1.5201749607946704, 1.639825462249749, 3.029612056074141], 0.5, 0.5, 0.0125, 0.2, 100)

2025-07-07 17:07:03,345 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([-0.03681553890925525, -1.581534192310096, -1.5784969103500825, -1.5186563198146636, 1.6413441032297573, 3.029612056074141], 0.5, 0.5, 0.0125, 0.2, 100)

2025-07-07 17:07:03,364 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([-0.03681553890925526, -1.581534192310096, -1.5784665375304823, -1.5186411334048637, 1.6413592896395575, 3.029612056074141], 0.5, 0.5, 0.0125, 0.2, 100)

2025-07-07 17:07:03,369 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([-0.03681553890925526, -1.581534192310096, -1.5784662338022863, -1.5186409815407658, 1.6413594415036554, 3.029612056074141], 0.5, 0.5, 0.0125, 0.2, 100)

2025-07-07 17:07:03,380 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([-0.03681553890925526, -1.581534192310096, -1.5754289488049904, -1.5186409800221248, 1.6413594430222964, 3.029612056074141], 0.5, 0.5, 0.0125, 0.2, 100)

2025-07-07 17:07:03,392 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([-0.03681553890925526, -1.581534192310096, -1.5753985759550175, -1.5186409800069383, 1.641359443037483, 3.029612056074141], 0.5, 0.5, 0.0125, 0.2, 100)

2025-07-07 17:07:03,404 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([-0.03681553890925526, -1.581534192310096, -1.5753982722265176, -1.5186409800067864, 1.6413594430376348, 3.029612056074141], 0.5, 0.5, 0.0125, 0.2, 100)

2025-07-07 17:07:03,413 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([-0.03681553890925526, -1.581534192310096, -1.569323705269206, -1.5186409800067848, 1.6428780840176422, 3.029612056074141], 0.5, 0.5, 0.0125, 0.2, 100)

2025-07-07 17:07:03,417 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([-0.03681553890925526, -1.581534192310096, -1.5692629595996328, -1.5186409800067848, 1.6428932704274424, 3.029612056074141], 0.5, 0.5, 0.0125, 0.2, 100)

2025-07-07 17:07:03,433 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([-0.03681553890925526, -1.581534192310096, -1.569262352142937, -1.5186409800067848, 1.6428934222915403, 3.029612056074141], 0.5, 0.5, 0.0125, 0.2, 100)

2025-07-07 17:07:03,442 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([-0.03833417988926221, -1.581534192310096, -1.5601505001883293, -1.5201596209867916, 1.6459307057701953, 3.029612056074141], 0.5, 0.5, 0.0125, 0.2, 100)

2025-07-07 17:07:03,453 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([-0.03834936629906228, -1.581534192310096, -1.5600593816687833, -1.5201748073965917, 1.6459610786049819, 3.029612056074141], 0.5, 0.5, 0.0125, 0.2, 100)

2025-07-07 17:07:03,465 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([-0.03834951816316028, -1.581534192310096, -1.5600584704835878, -1.5201749592606897, 1.6459613823333297, 3.029612056074141], 0.5, 0.5, 0.0125, 0.2, 100)

2025-07-07 17:07:03,477 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([-0.039868160661808205, -1.581534192310096, -1.550946615491695, -1.5201749607793307, 1.65203594929064, 3.029612056074141], 0.5, 0.5, 0.0125, 0.2, 100)

2025-07-07 17:07:03,481 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([-0.03988334708679468, -1.581534192310096, -1.550855496941776, -1.5201749607945172, 1.6520966949602132, 3.029612056074141], 0.5, 0.5, 0.0125, 0.2, 100)

2025-07-07 17:07:03,501 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([-0.03988349895104455, -1.581534192310096, -1.550854585756277, -1.520174960794669, 1.6520973024169088, 3.029612056074141], 0.5, 0.5, 0.0125, 0.2, 100)

2025-07-07 17:07:03,505 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([-0.04140214144969355, -1.581534192310096, -1.541742730764381, -1.5201749607946704, 1.6596905133915099, 3.029612056074141], 0.5, 0.5, 0.0125, 0.2, 100)

2025-07-07 17:07:03,526 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([-0.04141732787468004, -1.581534192310096, -1.541651612214462, -1.5201749607946704, 1.659766445501256, 3.029612056074141], 0.5, 0.5, 0.0125, 0.2, 100)

2025-07-07 17:07:03,529 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([-0.041417479738929903, -1.581534192310096, -1.5416507010289628, -1.5201749607946704, 1.6597672048223533, 3.029612056074141], 0.5, 0.5, 0.0125, 0.2, 100)

2025-07-07 17:07:03,550 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([-0.04445476321758585, -1.5830528332901028, -1.534057487017074, -1.5201749607946704, 1.670397699275612, 3.029612056074141], 0.5, 0.5, 0.0125, 0.2, 100)

2025-07-07 17:07:03,553 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([-0.044485136052372413, -1.5830680196999027, -1.533981554876955, -1.5201749607946704, 1.6705040042201447, 3.029612056074141], 0.5, 0.5, 0.0125, 0.2, 100)

2025-07-07 17:07:03,572 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([-0.05056000370074762, -1.5830681715640007, -1.5279062316355272, -1.5201749607946704, 1.6765796311896168, 3.0280934150941343], 0.5, 0.5, 0.0125, 0.2, 100)

2025-07-07 17:07:03,577 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([-0.05062075237723137, -1.5830681730826417, -1.5278454784031128, -1.5201749607946704, 1.6766403874593114, 3.0280782286843344], 0.5, 0.5, 0.0125, 0.2, 100)

2025-07-07 17:07:03,596 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([-0.050621359863996206, -1.5830681730978282, -1.5278448708707888, -1.5201749607946704, 1.6766409950220085, 3.028078076820236], 0.5, 0.5, 0.0125, 0.2, 100)

2025-07-07 17:07:03,601 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([-0.0627704937789181, -1.58306817309798, -1.5248075828354515, -1.521693601774677, 1.682715565017663, 3.0265594343215887], 0.5, 0.5, 0.0125, 0.2, 100)

2025-07-07 17:07:03,609 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([-0.06289198511806732, -1.5830681730979816, -1.5247772099550982, -1.521708788184477, 1.6827763107176197, 3.0265442478966023], 0.5, 0.5, 0.0125, 0.2, 100)

2025-07-07 17:07:03,625 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([-0.0628932000314588, -1.5830681730979816, -1.5247769062262946, -1.521708940048575, 1.6827769181746193, 3.026544096032352], 0.5, 0.5, 0.0125, 0.2, 100)

2025-07-07 17:07:03,633 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([-0.07504234002064696, -1.5830681730979816, -1.5217396212289935, -1.521708941567216, 1.6873328471892093, 3.023506812553696], 0.5, 0.5, 0.0125, 0.2, 100)

2025-07-07 17:07:03,645 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([-0.07516383142053883, -1.5830681730979816, -1.5217092483790204, -1.5217089415824026, 1.687378406479355, 3.02347643971891], 0.5, 0.5, 0.0125, 0.2, 100)

2025-07-07 17:07:03,656 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
