2025-07-07 16:18:32,461 - gym_custom_envs_real_ur_drivers_URBasic_robotModelEvent - INFO - Init done
2025-07-07 16:18:32,962 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Connected
2025-07-07 16:18:32,962 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - RT_CLient constructor done
2025-07-07 16:18:32,963 - gym_custom_envs_real_ur_drivers_URBasic_dataLogEvent - INFO - Data logging (not event logging) is disabled
2025-07-07 16:18:32,964 - gym_custom_envs_real_ur_drivers_URBasic_dataLogEvent - INFO - DataLog constructor done
2025-07-07 16:18:32,964 - gym_custom_envs_real_ur_drivers_URBasic_dataLogEvent - INFO - DataLog is stopped
2025-07-07 16:18:32,965 - gym_custom_envs_real_ur_drivers_URBasic_rtdeEvent - INFO - RTDE constructor done
2025-07-07 16:18:33,352 - gym_custom_envs_real_ur_drivers_URBasic_rtdeEvent - INFO - Controller version: 3.3.1-60
2025-07-07 16:18:33,355 - gym_custom_envs_real_ur_drivers_URBasic_rtdeEvent - INFO - RTDE started
2025-07-07 16:18:33,467 - gym_custom_envs_real_ur_drivers_URBasic_dashboardEvent - INFO - Connected
2025-07-07 16:18:33,467 - gym_custom_envs_real_ur_drivers_URBasic_dashboardEvent - INFO - UR Dashboard respond Connected: Universal Robots Dashboard Server
2025-07-07 16:18:33,468 - gym_custom_envs_real_ur_drivers_URBasic_dashboardEvent - INFO - Dashboard server constructor done
2025-07-07 16:18:40,624 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.0386324236997389, -1.6161439275906209, -1.5254240704766278, -1.583696348278382, 1.529327917098999, 3.190050372603253], 0.5, 0.5, 0.002, 0.2, 100)

2025-07-07 16:18:40,635 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.03863683128121123, -1.6161399215534604, -1.5254089848724288, -1.5836810718476007, 1.5293039560317994, 3.1900180836647376], 0.5, 0.5, 0.002, 0.2, 100)

2025-07-07 16:18:40,651 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.03860540089212037, -1.6161354212001706, -1.5254209124970886, -1.583679025139559, 1.5293394804000855, 3.190038003230309], 0.5, 0.5, 0.002, 0.2, 100)

2025-07-07 16:18:40,670 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.038635056854281605, -1.6161338953185835, -1.5254319969356507, -1.5836976275397487, 1.5293515205383301, 3.1900257125849314], 0.5, 0.5, 0.002, 0.2, 100)

2025-07-07 16:18:40,683 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.03862663538727324, -1.6161354212001706, -1.525442034780113, -1.583671984378551, 1.5293394804000855, 3.1900096993710565], 0.5, 0.5, 0.002, 0.2, 100)

2025-07-07 16:18:40,699 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.03860276446488244, -1.616109963175665, -1.52544115347344, -1.5836780229505558, 1.5293158769607544, 3.1900199951169292], 0.5, 0.5, 0.002, 0.2, 100)

2025-07-07 16:18:40,718 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.03862797917291808, -1.616126855038707, -1.5254179163758974, -1.583668903197852, 1.5293515205383301, 3.1900469742301594], 0.5, 0.5, 0.002, 0.2, 100)

2025-07-07 16:18:40,731 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.03862223271245206, -1.6161253444448735, -1.5254289615589773, -1.583701614126636, 1.5293634414672852, 3.1900488857327294], 0.5, 0.5, 0.002, 0.2, 100)

2025-07-07 16:18:40,747 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.03862090149155456, -1.616126855038707, -1.5254531177752808, -1.5837046678196254, 1.5293515205383301, 3.1900328936704057], 0.5, 0.5, 0.002, 0.2, 100)

2025-07-07 16:18:40,766 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.03864786988242611, -1.6161213396781544, -1.5254209124970886, -1.5836933882920154, 1.5293394804000855, 3.190030962469301], 0.5, 0.5, 0.002, 0.2, 100)

2025-07-07 16:18:40,780 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.03862090149155456, -1.6161479758783368, -1.5254460774954042, -1.5836976275397487, 1.5293515205383301, 3.1900399339502825], 0.5, 0.5, 0.002, 0.2, 100)

2025-07-07 16:18:40,798 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.03862090149155456, -1.6161338953185835, -1.5254035542049489, -1.5836832653688002, 1.5293515205383301, 3.190018672305055], 0.5, 0.5, 0.002, 0.2, 100)

2025-07-07 16:18:40,814 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.0386337135523242, -1.6161424619611786, -1.5254138717360806, -1.5836863475310075, 1.5293394804000855, 3.1900167401320645], 0.5, 0.5, 0.002, 0.2, 100)

2025-07-07 16:18:40,827 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.03863683128121123, -1.6161399215534604, -1.5254230692324913, -1.5837024800748958, 1.5293039560317994, 3.1900252666883695], 0.5, 0.5, 0.002, 0.2, 100)

2025-07-07 16:18:40,846 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.03864079171737515, -1.6161354212001706, -1.5254209124970886, -1.583700710683464, 1.5293394804000855, 3.1900237808930725], 0.5, 0.5, 0.002, 0.2, 100)

2025-07-07 16:18:40,863 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.03864523914284172, -1.6161313699556457, -1.525434111769499, -1.5837067531026352, 1.5293158769607544, 3.1900342193588904], 0.5, 0.5, 0.002, 0.2, 100)

2025-07-07 16:18:40,875 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.03862663538727324, -1.616114017286706, -1.5254349940191048, -1.5836933882920154, 1.5293394804000855, 3.1900167401320645], 0.5, 0.5, 0.002, 0.2, 100)

2025-07-07 16:18:40,891 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.03864523914284172, -1.616117004879606, -1.5254200283616168, -1.5836780229505558, 1.5293158769607544, 3.190027177654949], 0.5, 0.5, 0.002, 0.2, 100)

2025-07-07 16:18:40,909 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.03864391087282395, -1.6161469637334918, -1.5254230692324913, -1.5836810718476007, 1.5293039560317994, 3.1900252666883695], 0.5, 0.5, 0.002, 0.2, 100)

2025-07-07 16:18:40,922 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.03864079171737515, -1.6161283804391624, -1.525449075541121, -1.5836863475310075, 1.5293394804000855, 3.190030962469301], 0.5, 0.5, 0.002, 0.2, 100)

2025-07-07 16:18:40,941 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.03862534507024621, -1.6161509688136164, -1.5254026651587216, -1.5837036711502972, 1.529327917098999, 3.1900431905557975], 0.5, 0.5, 0.002, 0.2, 100)

2025-07-07 16:18:40,957 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.0386324236997389, -1.6161228039216342, -1.5254311116996233, -1.5836893070553864, 1.529327917098999, 3.1900078436163604], 0.5, 0.5, 0.002, 0.2, 100)

2025-07-07 16:18:40,972 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.05829126993965428, -1.5938060386131812, -1.584602153885867, -1.538582730249298, 1.601475942552609, 3.2182916929840752], 0.5, 0.5, 0.002, 0.2, 100)

2025-07-07 16:18:40,982 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.05829126993965428, -1.5938060386131812, -1.584602153885867, -1.538582730249298, 1.601475942552609, 3.2182916929840752], 0.5, 0.5, 0.002, 0.2, 100)

2025-07-07 16:18:40,987 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.05829126993965428, -1.5938060386131812, -1.584602153885867, -1.538582730249298, 1.601475942552609, 3.2182916929840752], 0.5, 0.5, 0.002, 0.2, 100)

2025-07-07 16:18:41,007 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.05829126993965428, -1.5938060386131812, -1.584602153885867, -1.538582730249298, 1.601475942552609, 3.2182916929840752], 0.5, 0.5, 0.002, 0.2, 100)

2025-07-07 16:18:41,011 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.05829126993965428, -1.5938060386131812, -1.584602153885867, -1.538582730249298, 1.601475942552609, 3.2182916929840752], 0.5, 0.5, 0.002, 0.2, 100)

2025-07-07 16:18:41,029 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.05829126993965428, -1.5938060386131812, -1.584602153885867, -1.538582730249298, 1.601475942552609, 3.2182916929840752], 0.5, 0.5, 0.002, 0.2, 100)

2025-07-07 16:18:41,037 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.05829126993965428, -1.5938060386131812, -1.584602153885867, -1.538582730249298, 1.601475942552609, 3.2182916929840752], 0.5, 0.5, 0.002, 0.2, 100)

2025-07-07 16:18:41,042 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.05829126993965428, -1.5938060386131812, -1.584602153885867, -1.538582730249298, 1.601475942552609, 3.2182916929840752], 0.5, 0.5, 0.002, 0.2, 100)

2025-07-07 16:18:41,061 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.05829126993965428, -1.5938060386131812, -1.584602153885867, -1.538582730249298, 1.601475942552609, 3.2182916929840752], 0.5, 0.5, 0.002, 0.2, 100)

2025-07-07 16:18:41,067 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.05829126993965428, -1.5938060386131812, -1.584602153885867, -1.538582730249298, 1.601475942552609, 3.2182916929840752], 0.5, 0.5, 0.002, 0.2, 100)

2025-07-07 16:18:41,077 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.05829126993965428, -1.5938060386131812, -1.584602153885867, -1.538582730249298, 1.601475942552609, 3.2182916929840752], 0.5, 0.5, 0.002, 0.2, 100)

2025-07-07 16:18:41,091 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.05829126993965428, -1.5938060386131812, -1.584602153885867, -1.538582730249298, 1.601475942552609, 3.2182916929840752], 0.5, 0.5, 0.002, 0.2, 100)

2025-07-07 16:18:41,102 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.05829126993965428, -1.5938060386131812, -1.584602153885867, -1.538582730249298, 1.601475942552609, 3.2182916929840752], 0.5, 0.5, 0.002, 0.2, 100)

2025-07-07 16:18:41,107 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.05829126993965428, -1.5938060386131812, -1.584602153885867, -1.538582730249298, 1.601475942552609, 3.2182916929840752], 0.5, 0.5, 0.002, 0.2, 100)

2025-07-07 16:18:41,115 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.05829126993965428, -1.5938060386131812, -1.584602153885867, -1.538582730249298, 1.601475942552609, 3.2182916929840752], 0.5, 0.5, 0.002, 0.2, 100)

2025-07-07 16:18:41,131 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.05829126993965428, -1.5938060386131812, -1.584602153885867, -1.538582730249298, 1.601475942552609, 3.2182916929840752], 0.5, 0.5, 0.002, 0.2, 100)

2025-07-07 16:18:41,139 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.05829126993965428, -1.5938060386131812, -1.584602153885867, -1.538582730249298, 1.601475942552609, 3.2182916929840752], 0.5, 0.5, 0.002, 0.2, 100)

2025-07-07 16:18:41,149 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.05829126993965428, -1.5938060386131812, -1.584602153885867, -1.538582730249298, 1.601475942552609, 3.2182916929840752], 0.5, 0.5, 0.002, 0.2, 100)

2025-07-07 16:18:41,163 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.05829126993965428, -1.5938060386131812, -1.584602153885867, -1.538582730249298, 1.601475942552609, 3.2182916929840752], 0.5, 0.5, 0.002, 0.2, 100)

2025-07-07 16:18:41,173 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.05829126993965428, -1.5938060386131812, -1.584602153885867, -1.538582730249298, 1.601475942552609, 3.2182916929840752], 0.5, 0.5, 0.002, 0.2, 100)

2025-07-07 16:18:41,181 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.05829126993965428, -1.5938060386131812, -1.584602153885867, -1.538582730249298, 1.601475942552609, 3.2182916929840752], 0.5, 0.5, 0.002, 0.2, 100)

2025-07-07 16:18:41,186 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.05829126993965428, -1.5938060386131812, -1.584602153885867, -1.538582730249298, 1.601475942552609, 3.2182916929840752], 0.5, 0.5, 0.002, 0.2, 100)

2025-07-07 16:18:41,206 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.05829126993965428, -1.5938060386131812, -1.584602153885867, -1.538582730249298, 1.601475942552609, 3.2182916929840752], 0.5, 0.5, 0.002, 0.2, 100)

2025-07-07 16:18:41,212 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.05829126993965428, -1.5938060386131812, -1.584602153885867, -1.538582730249298, 1.601475942552609, 3.2182916929840752], 0.5, 0.5, 0.002, 0.2, 100)

2025-07-07 16:18:41,230 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.05829126993965428, -1.5938060386131812, -1.584602153885867, -1.538582730249298, 1.601475942552609, 3.2182916929840752], 0.5, 0.5, 0.002, 0.2, 100)

2025-07-07 16:18:41,234 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.05829126993965428, -1.5938060386131812, -1.584602153885867, -1.538582730249298, 1.601475942552609, 3.2182916929840752], 0.5, 0.5, 0.002, 0.2, 100)

2025-07-07 16:18:41,252 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.05829126993965428, -1.5938060386131812, -1.584602153885867, -1.538582730249298, 1.601475942552609, 3.2182916929840752], 0.5, 0.5, 0.002, 0.2, 100)

2025-07-07 16:18:41,259 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.05829126993965428, -1.5938060386131812, -1.584602153885867, -1.538582730249298, 1.601475942552609, 3.2182916929840752], 0.5, 0.5, 0.002, 0.2, 100)

2025-07-07 16:18:41,270 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.05829126993965428, -1.5938060386131812, -1.584602153885867, -1.538582730249298, 1.601475942552609, 3.2182916929840752], 0.5, 0.5, 0.002, 0.2, 100)

2025-07-07 16:18:41,283 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.05829126993965428, -1.5938060386131812, -1.584602153885867, -1.538582730249298, 1.601475942552609, 3.2182916929840752], 0.5, 0.5, 0.002, 0.2, 100)

2025-07-07 16:18:41,294 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.05829126993965428, -1.5938060386131812, -1.584602153885867, -1.538582730249298, 1.601475942552609, 3.2182916929840752], 0.5, 0.5, 0.002, 0.2, 100)

2025-07-07 16:18:41,302 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.05829126993965428, -1.5938060386131812, -1.584602153885867, -1.538582730249298, 1.601475942552609, 3.2182916929840752], 0.5, 0.5, 0.002, 0.2, 100)

2025-07-07 16:18:41,308 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.05829126993965428, -1.5938060386131812, -1.584602153885867, -1.538582730249298, 1.601475942552609, 3.2182916929840752], 0.5, 0.5, 0.002, 0.2, 100)

2025-07-07 16:18:41,326 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.05829126993965428, -1.5938060386131812, -1.584602153885867, -1.538582730249298, 1.601475942552609, 3.2182916929840752], 0.5, 0.5, 0.002, 0.2, 100)

2025-07-07 16:18:41,354 - gym_custom_envs_real_ur_drivers_URBasic_rtdeEvent - INFO - Total packages: 1000
2025-07-07 16:18:41,354 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.05829126993965428, -1.5938060386131812, -1.584602153885867, -1.538582730249298, 1.601475942552609, 3.2182916929840752], 0.5, 0.5, 0.002, 0.2, 100)

2025-07-07 16:18:41,367 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.05829126993965428, -1.5938060386131812, -1.584602153885867, -1.538582730249298, 1.601475942552609, 3.2182916929840752], 0.5, 0.5, 0.002, 0.2, 100)

2025-07-07 16:18:41,372 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.05829126993965428, -1.5938060386131812, -1.584602153885867, -1.538582730249298, 1.601475942552609, 3.2182916929840752], 0.5, 0.5, 0.002, 0.2, 100)

2025-07-07 16:18:41,393 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.05829126993965428, -1.5938060386131812, -1.584602153885867, -1.538582730249298, 1.601475942552609, 3.2182916929840752], 0.5, 0.5, 0.002, 0.2, 100)

2025-07-07 16:18:41,404 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.05829126993965428, -1.5938060386131812, -1.584602153885867, -1.538582730249298, 1.601475942552609, 3.2182916929840752], 0.5, 0.5, 0.002, 0.2, 100)

2025-07-07 16:18:41,415 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.05829126993965428, -1.5938060386131812, -1.584602153885867, -1.538582730249298, 1.601475942552609, 3.2182916929840752], 0.5, 0.5, 0.002, 0.2, 100)

2025-07-07 16:18:41,419 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.05829126993965428, -1.5938060386131812, -1.584602153885867, -1.538582730249298, 1.601475942552609, 3.2182916929840752], 0.5, 0.5, 0.002, 0.2, 100)

2025-07-07 16:18:41,439 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.05829126993965428, -1.5938060386131812, -1.584602153885867, -1.538582730249298, 1.601475942552609, 3.2182916929840752], 0.5, 0.5, 0.002, 0.2, 100)

2025-07-07 16:18:41,448 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.05829126993965428, -1.5938060386131812, -1.584602153885867, -1.538582730249298, 1.601475942552609, 3.2182916929840752], 0.5, 0.5, 0.002, 0.2, 100)

2025-07-07 16:18:41,464 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.05829126993965428, -1.5938060386131812, -1.584602153885867, -1.538582730249298, 1.601475942552609, 3.2182916929840752], 0.5, 0.5, 0.002, 0.2, 100)

2025-07-07 16:18:41,468 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.05829126993965428, -1.5938060386131812, -1.584602153885867, -1.538582730249298, 1.601475942552609, 3.2182916929840752], 0.5, 0.5, 0.002, 0.2, 100)

2025-07-07 16:18:41,489 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.05829126993965428, -1.5938060386131812, -1.584602153885867, -1.538582730249298, 1.601475942552609, 3.2182916929840752], 0.5, 0.5, 0.002, 0.2, 100)

2025-07-07 16:18:41,499 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.05829126993965428, -1.5938060386131812, -1.584602153885867, -1.538582730249298, 1.601475942552609, 3.2182916929840752], 0.5, 0.5, 0.002, 0.2, 100)

2025-07-07 16:18:41,511 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.05829126993965428, -1.5938060386131812, -1.584602153885867, -1.538582730249298, 1.601475942552609, 3.2182916929840752], 0.5, 0.5, 0.002, 0.2, 100)

2025-07-07 16:18:41,515 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.05829126993965428, -1.5938060386131812, -1.584602153885867, -1.538582730249298, 1.601475942552609, 3.2182916929840752], 0.5, 0.5, 0.002, 0.2, 100)

2025-07-07 16:18:41,535 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.05829126993965428, -1.5938060386131812, -1.584602153885867, -1.538582730249298, 1.601475942552609, 3.2182916929840752], 0.5, 0.5, 0.002, 0.2, 100)

2025-07-07 16:18:41,539 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.05829126993965428, -1.5938060386131812, -1.584602153885867, -1.538582730249298, 1.601475942552609, 3.2182916929840752], 0.5, 0.5, 0.002, 0.2, 100)

2025-07-07 16:18:41,558 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.05829126993965428, -1.5938060386131812, -1.584602153885867, -1.538582730249298, 1.601475942552609, 3.2182916929840752], 0.5, 0.5, 0.002, 0.2, 100)

2025-07-07 16:18:41,562 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.05829126993965428, -1.5938060386131812, -1.584602153885867, -1.538582730249298, 1.601475942552609, 3.2182916929840752], 0.5, 0.5, 0.002, 0.2, 100)

2025-07-07 16:18:41,582 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.05829126993965428, -1.5938060386131812, -1.584602153885867, -1.538582730249298, 1.601475942552609, 3.2182916929840752], 0.5, 0.5, 0.002, 0.2, 100)

2025-07-07 16:18:41,587 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.05829126993965428, -1.5938060386131812, -1.584602153885867, -1.538582730249298, 1.601475942552609, 3.2182916929840752], 0.5, 0.5, 0.002, 0.2, 100)

2025-07-07 16:18:41,595 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.05829126993965428, -1.5938060386131812, -1.584602153885867, -1.538582730249298, 1.601475942552609, 3.2182916929840752], 0.5, 0.5, 0.002, 0.2, 100)

2025-07-07 16:18:41,611 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([0.05829126993965428, -1.5938060386131812, -1.584602153885867, -1.538582730249298, 1.601475942552609, 3.2182916929840752], 0.5, 0.5, 0.002, 0.2, 100)

2025-07-07 16:18:41,619 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
