2025-07-07 17:24:43,358 - gym_custom_envs_real_ur_drivers_URBasic_robotModelEvent - INFO - Init done
2025-07-07 17:24:43,859 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Connected
2025-07-07 17:24:43,859 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - RT_CLient constructor done
2025-07-07 17:24:43,861 - gym_custom_envs_real_ur_drivers_URBasic_dataLogEvent - INFO - Data logging (not event logging) is disabled
2025-07-07 17:24:43,861 - gym_custom_envs_real_ur_drivers_URBasic_dataLogEvent - INFO - DataLog is stopped
2025-07-07 17:24:43,861 - gym_custom_envs_real_ur_drivers_URBasic_dataLogEvent - INFO - DataLog constructor done
2025-07-07 17:24:43,863 - gym_custom_envs_real_ur_drivers_URBasic_rtdeEvent - INFO - RTDE constructor done
2025-07-07 17:24:44,177 - gym_custom_envs_real_ur_drivers_URBasic_rtdeEvent - INFO - Controller version: 3.3.1-60
2025-07-07 17:24:44,182 - gym_custom_envs_real_ur_drivers_URBasic_rtdeEvent - INFO - RTDE started
2025-07-07 17:24:44,365 - gym_custom_envs_real_ur_drivers_URBasic_dashboardEvent - INFO - Connected
2025-07-07 17:24:44,365 - gym_custom_envs_real_ur_drivers_URBasic_dashboardEvent - INFO - UR Dashboard respond Connected: Universal Robots Dashboard Server
2025-07-07 17:24:44,366 - gym_custom_envs_real_ur_drivers_URBasic_dashboardEvent - INFO - Dashboard server constructor done
2025-07-07 17:24:48,076 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([-0.08167078771964252, -1.6576048056231898, -1.55899133345457, -1.5039708367234887, 1.6887657702341414, 3.017749766824329], 0.5, 0.5, 0.04, 0.05, 300)

2025-07-07 17:24:48,092 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([-0.0816651712735875, -1.6576768080340785, -1.558968384019935, -1.5040114229852706, 1.6887982026207744, 3.0177738319343925], 0.5, 0.5, 0.04, 0.05, 300)

2025-07-07 17:24:48,109 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([-0.08159332519322048, -1.6576167265521449, -1.5579776272954418, -1.5050783925584619, 1.6883505245122519, 3.0185938849253904], 0.5, 0.5, 0.04, 0.05, 300)

2025-07-07 17:24:48,125 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([-0.08159006670361377, -1.6576887289630335, -1.557914111501851, -1.5051497885370555, 1.6883974144887637, 3.018651154186266], 0.5, 0.5, 0.04, 0.05, 300)

2025-07-07 17:24:48,140 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([-0.08157865213580946, -1.6578689734088343, -1.5577781820717291, -1.5052984215881144, 1.6885147461334027, 3.0187669216858857], 0.5, 0.5, 0.04, 0.05, 300)

2025-07-07 17:24:48,156 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([-0.08156934099162062, -1.6581321875201624, -1.5575759823820083, -1.505511257929871, 1.6886960523615262, 3.0189269145372286], 0.5, 0.5, 0.04, 0.05, 300)

2025-07-07 17:24:48,172 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([-0.0815393596348867, -1.6586838881122035, -1.5571527316903382, -1.5059705563418377, 1.6890802366054147, 3.0206749967304014], 0.5, 0.5, 0.04, 0.05, 300)

2025-07-07 17:24:48,188 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([-0.0814897699121003, -1.6595221678363246, -1.5564978408982035, -1.506668014393032, 1.6896689392012778, 3.0212518049400803], 0.5, 0.5, 0.04, 0.05, 300)

2025-07-07 17:24:48,204 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([-0.08291527583916984, -1.6608768622027796, -1.5565422788059171, -1.506610859350963, 1.689626520938418, 3.0226281094879037], 0.5, 0.5, 0.04, 0.05, 300)

2025-07-07 17:24:48,220 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([-0.08287101357792427, -1.662950627003805, -1.5549894464138598, -1.5082856424146367, 1.6910212163678549, 3.0240440802267736], 0.5, 0.5, 0.04, 0.05, 300)

2025-07-07 17:24:48,236 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([-0.08283496101184366, -1.6628505123419328, -1.5539225381281545, -1.509437095279471, 1.6904621680578558, 3.0250101121763504], 0.5, 0.5, 0.04, 0.05, 300)

2025-07-07 17:24:48,252 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([-0.08283496253048464, -1.662835327450774, -1.5539225381281545, -1.509437095279471, 1.6904469816480556, 3.025010113695143], 0.5, 0.5, 0.04, 0.05, 300)

2025-07-07 17:24:48,276 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([-0.08283496254567105, -1.6628351756018622, -1.5539225381281545, -1.509437095279471, 1.6889281888039507, 3.025010113710331], 0.5, 0.5, 0.04, 0.05, 300)

2025-07-07 17:24:48,292 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([-0.0858722445058368, -1.6628351740833731, -1.5539225381281545, -1.509437095279471, 1.6873943598955026, 3.025010113710483], 0.5, 0.5, 0.04, 0.05, 300)

2025-07-07 17:24:48,307 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([-0.08590261732543847, -1.6628351740681881, -1.5539225381281545, -1.509437095279471, 1.6873790216064182, 3.0250101137104846], 0.5, 0.5, 0.04, 0.05, 300)

2025-07-07 17:24:48,324 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([-0.08742156203364099, -1.6628351740680365, -1.5539225381281545, -1.509437095279471, 1.6858602272435204, 3.0250101137104846], 0.5, 0.5, 0.04, 0.05, 300)

2025-07-07 17:24:48,340 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([-0.08743675148072301, -1.662835174068035, -1.5539225381281545, -1.509437095279471, 1.6858450392998914, 3.0250101137104846], 0.5, 0.5, 0.04, 0.05, 300)

2025-07-07 17:24:48,356 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([-0.08743690337519383, -1.662835174068035, -1.5539225381281545, -1.509437095279471, 1.684326246440449, 3.0250101137104846], 0.5, 0.5, 0.04, 0.05, 300)

2025-07-07 17:24:48,372 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([-0.08743690489413855, -1.662835174068035, -1.5539225381281545, -1.509437095279471, 1.6843110585118546, 3.0250101137104846], 0.5, 0.5, 0.04, 0.05, 300)

2025-07-07 17:24:48,396 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([-0.087436904909328, -1.662835174068035, -1.5539225381281545, -1.509437095279471, 1.6843109066325685, 3.0250101137104846], 0.5, 0.5, 0.04, 0.05, 300)

2025-07-07 17:24:48,412 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([-0.08743690490947989, -1.662835174068035, -1.5539225381281545, -1.509437095279471, 1.6843109051137757, 3.0250101137104846], 0.5, 0.5, 0.04, 0.05, 300)

2025-07-07 17:24:48,428 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([-0.08895554588948834, -1.662835174068035, -1.5554411791081615, -1.509437095279471, 1.6843109050985878, 3.0250101137104846], 0.5, 0.5, 0.04, 0.05, 300)

2025-07-07 17:24:48,445 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([-0.08897088416338643, -1.662835174068035, -1.5554565173820596, -1.509437095279471, 1.6843109050984344, 3.0250101137104846], 0.5, 0.5, 0.04, 0.05, 300)

2025-07-07 17:24:48,460 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([-0.08745224470202047, -1.662835174068035, -1.5554565189007006, -1.509437095279471, 1.6843109050984344, 3.023491472730478], 0.5, 0.5, 0.04, 0.05, 300)

2025-07-07 17:24:48,469 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([-0.0874370583074068, -1.662835174068035, -1.5554565189158869, -1.509437095279471, 1.6843109050984344, 3.0234762863206774], 0.5, 0.5, 0.04, 0.05, 300)

2025-07-07 17:24:48,485 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([-0.08895554742346762, -1.664353815048042, -1.5554565189160388, -1.509437095279471, 1.6843109050984344, 3.0234761344565797], 0.5, 0.5, 0.04, 0.05, 300)

2025-07-07 17:24:48,492 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([-0.08897073231462822, -1.6643690014578418, -1.5554565189160403, -1.509437095279471, 1.6843109050984344, 3.0234761329379385], 0.5, 0.5, 0.04, 0.05, 300)

2025-07-07 17:24:48,500 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([-0.08897088416353982, -1.6643691533219398, -1.5554565189160403, -1.509437095279471, 1.6843109050984344, 3.0234761329227524], 0.5, 0.5, 0.04, 0.05, 300)

2025-07-07 17:24:48,508 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([-0.08897088568202895, -1.6643691548405808, -1.5554565189160403, -1.509437095279471, 1.6843109050984344, 3.0234761329226005], 0.5, 0.5, 0.04, 0.05, 300)

2025-07-07 17:24:48,524 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([-0.08745224471720689, -1.6628505138757603, -1.5554565189160403, -1.509437095279471, 1.6858295460784405, 3.0234761329225988], 0.5, 0.5, 0.04, 0.05, 300)

2025-07-07 17:24:48,532 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([-0.08743705830755867, -1.662835327466112, -1.5554565189160403, -1.509437095279471, 1.6858447324882404, 3.0234761329225988], 0.5, 0.5, 0.04, 0.05, 300)

2025-07-07 17:24:48,540 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([-0.08743690644346219, -1.6628351756020157, -1.5554565189160403, -1.509437095279471, 1.6858448843523386, 3.0234761329225988], 0.5, 0.5, 0.04, 0.05, 300)

2025-07-07 17:24:48,548 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([-0.08895554590482817, -1.6628351740833747, -1.5554565189160403, -1.509437095279471, 1.6843262448909735, 3.0234761329225988], 0.5, 0.5, 0.04, 0.05, 300)

2025-07-07 17:24:48,564 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([-0.08897073229944183, -1.6628351740681881, -1.5554565189160403, -1.509437095279471, 1.6843110584963596, 3.0234761329225988], 0.5, 0.5, 0.04, 0.05, 300)

2025-07-07 17:24:48,572 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([-0.08897088416338796, -1.6628351740680365, -1.5554565189160403, -1.509437095279471, 1.6843109066324136, 3.0234761329225988], 0.5, 0.5, 0.04, 0.05, 300)

2025-07-07 17:24:48,580 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([-0.08897088568202742, -1.662835174068035, -1.5554565189160403, -1.509437095279471, 1.6858295460937802, 3.0234761329225988], 0.5, 0.5, 0.04, 0.05, 300)

2025-07-07 17:24:48,588 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([-0.08897088569721381, -1.662835174068035, -1.5554565189160403, -1.509437095279471, 1.6858447324883938, 3.0234761329225988], 0.5, 0.5, 0.04, 0.05, 300)

2025-07-07 17:24:48,604 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([-0.08897088569736568, -1.662835174068035, -1.5554565189160403, -1.509437095279471, 1.6858448843523401, 3.0234761329225988], 0.5, 0.5, 0.04, 0.05, 300)

2025-07-07 17:24:48,612 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([-0.08745224471736027, -1.662835174068035, -1.5554565189160403, -1.509437095279471, 1.6858448858709796, 3.0234761329225988], 0.5, 0.5, 0.04, 0.05, 300)

2025-07-07 17:24:48,620 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([-0.08743705830756021, -1.662835174068035, -1.5554565189160403, -1.509437095279471, 1.6858448858861659, 3.0234761329225988], 0.5, 0.5, 0.04, 0.05, 300)

2025-07-07 17:24:48,636 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([-0.0874369064434622, -1.662835174068035, -1.5554565189160403, -1.509437095279471, 1.6858448858863178, 3.0234761329225988], 0.5, 0.5, 0.04, 0.05, 300)

2025-07-07 17:24:48,644 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([-0.08895554590482817, -1.662835174068035, -1.5554565189160403, -1.509437095279471, 1.6858448858863193, 3.0234761329225988], 0.5, 0.5, 0.04, 0.05, 300)

2025-07-07 17:24:48,652 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([-0.08897073229944183, -1.662835174068035, -1.5554565189160403, -1.509437095279471, 1.6858448858863193, 3.0234761329225988], 0.5, 0.5, 0.04, 0.05, 300)

2025-07-07 17:24:48,660 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([-0.08897088416338796, -1.662835174068035, -1.5554565189160403, -1.509437095279471, 1.6858448858863193, 3.0234761329225988], 0.5, 0.5, 0.04, 0.05, 300)

2025-07-07 17:24:48,676 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([-0.08897088568202742, -1.662835174068035, -1.5554565189160403, -1.509437095279471, 1.6858448858863193, 3.0234761329225988], 0.5, 0.5, 0.04, 0.05, 300)

2025-07-07 17:24:48,683 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([-0.08897088569721381, -1.662835174068035, -1.5554565189160403, -1.509437095279471, 1.6858448858863193, 3.0234761329225988], 0.5, 0.5, 0.04, 0.05, 300)

2025-07-07 17:24:48,691 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([-0.08897088569736568, -1.662835174068035, -1.5554565189160403, -1.509437095279471, 1.6858448858863193, 3.0234761329225988], 0.5, 0.5, 0.04, 0.05, 300)

2025-07-07 17:24:48,699 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([-0.0889708856973672, -1.662835174068035, -1.5554565189160403, -1.509437095279471, 1.6858448858863193, 3.0234761329225988], 0.5, 0.5, 0.04, 0.05, 300)

2025-07-07 17:24:48,716 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([-0.08897088569736722, -1.662835174068035, -1.5554565189160403, -1.509437095279471, 1.6858448858863193, 3.0234761329225988], 0.5, 0.5, 0.04, 0.05, 300)

2025-07-07 17:24:48,724 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([-0.08897088569736722, -1.662835174068035, -1.5554565189160403, -1.509437095279471, 1.6858448858863193, 3.0234761329225988], 0.5, 0.5, 0.04, 0.05, 300)

2025-07-07 17:24:48,732 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([-0.08897088569736722, -1.662835174068035, -1.5554565189160403, -1.509437095279471, 1.6858448858863193, 3.0234761329225988], 0.5, 0.5, 0.04, 0.05, 300)

2025-07-07 17:24:48,740 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([-0.08897088569736722, -1.662835174068035, -1.5554565189160403, -1.509437095279471, 1.6858448858863193, 3.0234761329225988], 0.5, 0.5, 0.04, 0.05, 300)

2025-07-07 17:24:48,757 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([-0.08897088569736722, -1.662835174068035, -1.5554565189160403, -1.509437095279471, 1.6858448858863193, 3.0234761329225988], 0.5, 0.5, 0.04, 0.05, 300)

2025-07-07 17:24:48,765 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([-0.08897088569736722, -1.662835174068035, -1.5554565189160403, -1.509437095279471, 1.6858448858863193, 3.0234761329225988], 0.5, 0.5, 0.04, 0.05, 300)

2025-07-07 17:24:48,772 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([-0.08897088569736722, -1.662835174068035, -1.5554565189160403, -1.509437095279471, 1.6858448858863193, 3.0234761329225988], 0.5, 0.5, 0.04, 0.05, 300)

2025-07-07 17:24:48,780 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([-0.08897088569736722, -1.662835174068035, -1.5554565189160403, -1.509437095279471, 1.6858448858863193, 3.0234761329225988], 0.5, 0.5, 0.04, 0.05, 300)

2025-07-07 17:24:48,796 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([-0.08897088569736722, -1.662835174068035, -1.5554565189160403, -1.509437095279471, 1.6858448858863193, 3.0234761329225988], 0.5, 0.5, 0.04, 0.05, 300)

2025-07-07 17:24:48,804 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([-0.08897088569736722, -1.662835174068035, -1.5554565189160403, -1.5079184542994641, 1.6858448858863193, 3.0234761329225988], 0.5, 0.5, 0.04, 0.05, 300)

2025-07-07 17:24:48,812 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([-0.08897088569736722, -1.662835174068035, -1.5554565189160403, -1.5079032678896642, 1.6858448858863193, 3.0234761329225988], 0.5, 0.5, 0.04, 0.05, 300)

2025-07-07 17:24:48,828 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([-0.08897088569736722, -1.662835174068035, -1.5554565189160403, -1.5079031160255663, 1.6858448858863193, 3.0234761329225988], 0.5, 0.5, 0.04, 0.05, 300)

2025-07-07 17:24:48,837 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([-0.08897088569736722, -1.662835174068035, -1.5554565189160403, -1.5079031145069253, 1.6843262449063132, 3.0234761329225988], 0.5, 0.5, 0.04, 0.05, 300)

2025-07-07 17:24:48,844 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([-0.08897088569736722, -1.662835174068035, -1.5554565189160403, -1.5079031144917387, 1.684311058496513, 3.0234761329225988], 0.5, 0.5, 0.04, 0.05, 300)

2025-07-07 17:24:48,852 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([-0.08897088569736722, -1.662835174068035, -1.5554565189160403, -1.5079031144915869, 1.6843109066324151, 3.0234761329225988], 0.5, 0.5, 0.04, 0.05, 300)

2025-07-07 17:24:48,868 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([-0.08897088569736722, -1.662835174068035, -1.5554565189160403, -1.5079031144915853, 1.6858295460937802, 3.0234761329225988], 0.5, 0.5, 0.04, 0.05, 300)

2025-07-07 17:24:48,877 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([-0.08897088569736722, -1.662835174068035, -1.5554565189160403, -1.5079031144915853, 1.6858447324883938, 3.0234761329225988], 0.5, 0.5, 0.04, 0.05, 300)

2025-07-07 17:24:48,885 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([-0.08897088569736722, -1.662835174068035, -1.5554565189160403, -1.5079031144915853, 1.6858448843523401, 3.0234761329225988], 0.5, 0.5, 0.04, 0.05, 300)

2025-07-07 17:24:48,892 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([-0.08897088569736722, -1.662835174068035, -1.5554565189160403, -1.5079031144915853, 1.6858448858709796, 3.0234761329225988], 0.5, 0.5, 0.04, 0.05, 300)

2025-07-07 17:24:48,908 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([-0.08897088569736722, -1.662835174068035, -1.5554565189160403, -1.5079031144915853, 1.6858448858861659, 3.0234761329225988], 0.5, 0.5, 0.04, 0.05, 300)

2025-07-07 17:24:48,916 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([-0.08897088569736722, -1.662835174068035, -1.5554565189160403, -1.5079031144915853, 1.6858448858863178, 3.0234761329225988], 0.5, 0.5, 0.04, 0.05, 300)

2025-07-07 17:24:48,924 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([-0.08897088569736722, -1.662835174068035, -1.5554565189160403, -1.5079031144915853, 1.6858448858863193, 3.0234761329225988], 0.5, 0.5, 0.04, 0.05, 300)

2025-07-07 17:24:48,940 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([-0.08897088569736722, -1.662835174068035, -1.5554565189160403, -1.5079031144915853, 1.6843262449063132, 3.0234761329225988], 0.5, 0.5, 0.04, 0.05, 300)

2025-07-07 17:24:48,949 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([-0.08897088569736722, -1.662835174068035, -1.5554565189160403, -1.5079031144915853, 1.684311058496513, 3.0234761329225988], 0.5, 0.5, 0.04, 0.05, 300)

2025-07-07 17:24:48,957 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([-0.08897088569736722, -1.662835174068035, -1.5554565189160403, -1.5079031144915853, 1.6843109066324151, 3.0234761329225988], 0.5, 0.5, 0.04, 0.05, 300)

2025-07-07 17:24:48,977 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([-0.08897088569736722, -1.662835174068035, -1.5554565189160403, -1.5079031144915853, 1.6843109051137741, 3.0234761329225988], 0.5, 0.5, 0.04, 0.05, 300)

2025-07-07 17:24:48,990 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([-0.08897088569736722, -1.662835174068035, -1.5554565189160403, -1.5079031144915853, 1.6843109050985878, 3.0234761329225988], 0.5, 0.5, 0.04, 0.05, 300)

2025-07-07 17:24:48,997 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([-0.08745224471736028, -1.662835174068035, -1.5554565189160403, -1.5079031144915853, 1.684310905098436, 3.0234761329225988], 0.5, 0.5, 0.04, 0.05, 300)

2025-07-07 17:24:49,012 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([-0.08743705830756021, -1.662835174068035, -1.5554565189160403, -1.5079031144915853, 1.6843109050984344, 3.0234761329225988], 0.5, 0.5, 0.04, 0.05, 300)

2025-07-07 17:24:49,021 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
servoj([-0.0874369064434622, -1.662835174068035, -1.5554565189160403, -1.5079031144915853, 1.6843109050984344, 3.0234761329225988], 0.5, 0.5, 0.04, 0.05, 300)

2025-07-07 17:24:49,028 - gym_custom_envs_real_ur_drivers_URBasic_realTimeClientEvent - INFO - Program send to Robot:
